business_date,asset_name,business_date,analytic_subcategory,value,,,,US Equities,EU Equities,JP Equities,HK Equities,US 10y Bonds,UK 10y Bonds,Eu 10y Bonds,CA 10y Bonds,JPY,EUR,AUD,CAD,EURGBP
06/04/2000,AUD-USD X-RATE,06/04/2000,momentum,-0.999999698,,,06/04/2000,0.984803916,0.818026178,0.707496378,0.990932686,0.62015346,0.998562954,0.791633657,0.927045111,0.933873538,-0.892617852,-0.999999698,-0.54834725,-0.745482018
13/04/2000,AUD-USD X-RATE,13/04/2000,momentum,-0.929168871,,,13/04/2000,0.996431099,0.669709594,0.714046778,0.558896177,0.665861336,0.999774789,0.889082335,0.878602047,0.636572986,-0.787800642,-0.929168871,-0.644801356,-0.784115043
20/04/2000,AUD-USD X-RATE,20/04/2000,momentum,-0.752902883,,,20/04/2000,0.064943428,-0.121972247,-0.67143602,-0.742855513,0.936851708,0.931010968,0.992015778,0.956990618,0.65730187,-0.553279807,-0.752902883,-0.840791378,-0.820422953
27/04/2000,AUD-USD X-RATE,27/04/2000,momentum,-0.475426458,,,27/04/2000,0.044456378,-0.039249384,-0.669130173,-0.995187413,0.999033663,0.723799181,0.898244947,0.897461238,0.443219125,-0.035612139,-0.475426458,-0.861268923,-0.766341369
04/05/2000,AUD-USD X-RATE,04/05/2000,momentum,-0.121197104,,,04/05/2000,0.134501909,0.730334472,-0.189782643,-0.969040466,0.610354159,0.883818238,0.789689505,0.101220557,-0.44222136,-0.021513156,-0.121197104,-0.687014206,-0.846129007
11/05/2000,AUD-USD X-RATE,11/05/2000,momentum,-0.189408727,,,11/05/2000,-0.244429797,0.835883918,0.461680791,-0.986054278,-0.442356168,0.505373039,0.130089725,-0.634427194,-0.838472068,-0.11240476,-0.189408727,-0.448592599,-0.969896409
18/05/2000,AUD-USD X-RATE,18/05/2000,momentum,-0.017572269,,,18/05/2000,-0.263369067,0.706293651,-0.695054219,-0.983369475,-0.543520393,0.291759991,-0.03804469,-0.633088693,-0.937911,-0.475593709,-0.017572269,-0.674904615,-0.966695959
25/05/2000,AUD-USD X-RATE,25/05/2000,momentum,-0.002995245,,,25/05/2000,-0.573698462,-0.27566979,-0.550143956,-0.999881597,-0.564732786,-0.280760521,-0.207025398,-0.425519054,-0.73931875,-0.571140552,-0.002995245,-0.567924926,-0.887804284
01/06/2000,AUD-USD X-RATE,01/06/2000,momentum,-0.01136174,,,01/06/2000,-0.820491407,-0.529744234,-0.439276886,-0.984042429,-0.114898013,0.481346577,0.583029884,-0.027153761,-0.618591568,-0.998424645,-0.01136174,-0.575369998,-0.777665863
08/06/2000,AUD-USD X-RATE,08/06/2000,momentum,-0.179854576,,,08/06/2000,-0.128603546,0.674007079,-0.896934279,-0.724188026,0.565577737,0.997764818,0.9978425,0.718501075,-0.726816279,-0.592015942,-0.179854576,-0.970182498,-0.688865336
15/06/2000,AUD-USD X-RATE,15/06/2000,momentum,-0.979902155,,,15/06/2000,0.16562771,0.8106369,-0.989768978,-0.127372377,0.799313766,0.997213063,0.995356174,0.806884632,-0.504918743,-0.020348104,-0.979902155,-0.535448266,-0.623746526
22/06/2000,AUD-USD X-RATE,22/06/2000,momentum,-0.228987507,,,22/06/2000,0.41799184,0.873795475,-0.992306048,0.201872142,0.956982844,0.978218894,0.955612571,0.939159759,-0.204796352,0.252925095,-0.228987507,-0.015070761,0.115829542
29/06/2000,AUD-USD X-RATE,29/06/2000,momentum,-0.221878228,,,29/06/2000,0.21688834,0.676671549,-0.935675256,0.108298143,0.852555519,0.872120852,0.967422156,0.763143126,0.24447387,-0.185746902,-0.221878228,-0.449073754,0.777478205
06/07/2000,AUD-USD X-RATE,06/07/2000,momentum,-0.061089268,,,06/07/2000,0.186328418,0.175306838,-0.588504915,0.303624668,0.95139899,0.885729401,0.81899982,0.887250489,0.072828173,-0.03619431,-0.061089268,-0.57008915,0.947636903
13/07/2000,AUD-USD X-RATE,13/07/2000,momentum,-0.360298855,,,13/07/2000,0.507784427,0.362818337,-0.333892955,0.735164969,0.987757789,0.975757169,0.668082908,0.952899722,-0.717744766,-0.00071898,-0.360298855,-0.605645956,0.999425064
20/07/2000,AUD-USD X-RATE,20/07/2000,momentum,-0.607253645,,,20/07/2000,0.975560629,0.925927659,-0.612549974,0.940859186,0.920682108,0.810799524,0.341775862,0.847563212,-0.998290064,-0.324826706,-0.607253645,-0.58517697,0.981239938
27/07/2000,AUD-USD X-RATE,27/07/2000,momentum,-0.666442307,,,27/07/2000,0.791687846,0.73554611,-0.995353409,0.95286808,0.978870966,0.954453738,0.501417411,0.855350556,-0.833963681,-0.420610394,-0.666442307,-0.018823671,0.932727178
03/08/2000,AUD-USD X-RATE,03/08/2000,momentum,-0.652497008,,,03/08/2000,-0.437273765,-0.66370779,-0.789376646,0.766135473,0.991137625,0.882214895,0.860545947,0.818987989,-0.608075946,-0.621079214,-0.652497008,-0.272450506,0.877002449
10/08/2000,AUD-USD X-RATE,10/08/2000,momentum,-0.626932394,,,10/08/2000,-0.148837528,-0.989676138,-0.640115662,0.726831816,0.992321086,0.574988884,0.945378718,0.986253086,-0.803673018,-0.947613402,-0.626932394,-0.685453903,0.825750216
17/08/2000,AUD-USD X-RATE,17/08/2000,momentum,-0.739552444,,,17/08/2000,0.204240607,-0.710180445,-0.731253279,0.621794121,0.979178047,0.440542543,0.987173929,0.996963074,-0.884710275,-0.994976531,-0.739552444,-0.641559765,0.784944569
24/08/2000,AUD-USD X-RATE,24/08/2000,momentum,-0.484884494,,,24/08/2000,0.719332107,-0.547064621,-0.705631895,0.682612467,0.922948917,-0.268457281,0.926221122,0.993447586,-0.985544971,-0.997366498,-0.484884494,-0.255091369,0.759173519
31/08/2000,AUD-USD X-RATE,31/08/2000,momentum,-0.98763701,,,31/08/2000,0.999757996,-0.493309144,-0.99916713,0.606009726,0.624644215,-0.387034985,0.699003628,0.893178272,-0.703895199,-0.946363488,-0.98763701,-0.709061373,0.755851307
07/09/2000,AUD-USD X-RATE,07/09/2000,momentum,-0.972992723,,,07/09/2000,0.89133014,0.460342809,-0.993743991,0.725977469,0.090799004,-0.329739703,0.799266539,0.140478785,-0.139347096,-0.916204112,-0.972992723,-0.110057978,0.79452099
14/09/2000,AUD-USD X-RATE,14/09/2000,momentum,-0.317488342,,,14/09/2000,0.957990633,0.3510762,-0.972950333,0.536509568,0.023510948,-0.743578818,0.206410765,0.038221113,-0.077716446,-0.654327445,-0.317488342,-0.374552462,0.946129154
21/09/2000,AUD-USD X-RATE,21/09/2000,momentum,-0.190204338,,,21/09/2000,-0.273455908,-0.470683347,-0.961226485,-0.546462825,0.195623632,-0.993109446,-0.297802747,0.097736652,-0.49197635,-0.553696068,-0.190204338,-0.998043587,0.999656965
28/09/2000,AUD-USD X-RATE,28/09/2000,momentum,-0.453283028,,,28/09/2000,-0.988720496,-0.770163866,-0.957279732,-0.982415896,0.41709994,-0.81323325,0.311710181,0.114261484,-0.796096525,-0.916970708,-0.453283028,-0.8229478,0.967484438
05/10/2000,AUD-USD X-RATE,05/10/2000,momentum,-0.628246531,,,05/10/2000,-0.98936792,-0.747705506,-0.971798964,-0.881916992,0.326192003,0.358224635,0.770683274,0.17775149,-0.992492228,-0.998421848,-0.628246531,-0.146053295,0.864457717
12/10/2000,AUD-USD X-RATE,12/10/2000,momentum,-0.577603211,,,12/10/2000,-0.887044152,-0.776457892,-0.975760182,-0.655794775,0.320432938,0.857137663,0.963057102,0.443594145,-0.958880931,-0.992960136,-0.577603211,-0.340796267,0.757696008
19/10/2000,AUD-USD X-RATE,19/10/2000,momentum,-0.548862235,,,19/10/2000,-0.734197381,-0.634896634,-0.72541803,-0.933524494,0.054820681,0.999813001,0.947316547,0.303867459,-0.993756548,-0.801299638,-0.548862235,-0.3532228,0.674378509
26/10/2000,AUD-USD X-RATE,26/10/2000,momentum,-0.675118555,,,26/10/2000,-0.969566975,-0.96320285,-0.309725052,-0.950642196,0.002515481,0.986654112,0.911985616,0.211286545,-0.956136367,-0.381821232,-0.675118555,-0.589362377,0.612486854
02/11/2000,AUD-USD X-RATE,02/11/2000,momentum,-0.746307719,,,02/11/2000,-0.990929282,-0.912573262,-0.085366706,-0.913346912,0.006451298,0.843692862,0.995653837,0.996500874,-0.876063275,-0.274982445,-0.746307719,-0.488159837,0.566213209
09/11/2000,AUD-USD X-RATE,09/11/2000,momentum,-0.904803023,,,09/11/2000,-0.699898621,-0.428363524,-0.249930744,-0.502887593,0.125041259,0.829906002,0.984953089,0.01019966,-0.997735179,-0.759187184,-0.904803023,-0.593099382,0.53095947
16/11/2000,AUD-USD X-RATE,16/11/2000,momentum,-0.896746607,,,16/11/2000,-0.949735079,-0.731349776,-0.143209839,-0.574360737,0.311260958,0.864534049,0.996838849,-0.26026306,-0.997472109,-0.908809469,-0.896746607,-0.588295289,0.503562432
23/11/2000,AUD-USD X-RATE,23/11/2000,momentum,-0.712978367,,,23/11/2000,-0.998732339,-0.85045584,-0.040557848,-0.628842657,0.172094049,0.953593959,0.842758878,0.57249133,-0.53022498,-0.708857201,-0.712978367,-0.577578079,0.481884744
30/11/2000,AUD-USD X-RATE,30/11/2000,momentum,-0.882630288,,,30/11/2000,-0.969101561,-0.897289352,-0.051383838,-0.953757323,0.048678301,0.892847847,0.356740454,0.999983828,-0.215325485,-0.484839822,-0.882630288,-0.942665002,0.464463548
07/12/2000,AUD-USD X-RATE,07/12/2000,momentum,-0.927055294,,,07/12/2000,-0.903798616,-0.995693462,-0.271791623,-0.999724488,0.001705322,0.82050614,0.146435919,0.693108043,-0.258972078,-0.986897729,-0.927055294,-0.977222518,0.450276152
14/12/2000,AUD-USD X-RATE,14/12/2000,momentum,-0.593165005,,,14/12/2000,-0.976398387,-0.955248378,-0.541696087,-0.828800961,0.000969124,0.962229071,0.408106867,0.38568406,-0.317380073,-0.492865935,-0.593165005,-0.806186131,0.438591256
21/12/2000,AUD-USD X-RATE,21/12/2000,momentum,-0.425606663,,,21/12/2000,-0.659940006,-0.811251212,-0.377835771,-0.866317279,0.011495803,0.984812656,0.409581061,0.441449912,-0.251525002,0.35690065,-0.425606663,-0.608367484,0.428874547
28/12/2000,AUD-USD X-RATE,28/12/2000,momentum,0.311218669,,,28/12/2000,-0.373424386,-0.232846004,-0.074378807,-0.99896983,0.068545027,0.999686296,0.594817249,0.51455647,-0.286180848,0.95045173,0.311218669,-0.398211266,0.420727857
04/01/2001,AUD-USD X-RATE,04/01/2001,momentum,0.551456388,,,04/01/2001,-0.348878888,-0.315382355,-0.126645784,-0.990924569,0.282109353,0.936862745,0.676873019,0.817744112,-0.249388229,0.996729317,0.551456388,0.208547838,0.413849146
11/01/2001,AUD-USD X-RATE,11/01/2001,momentum,0.752657692,,,11/01/2001,-0.210133903,-0.310653312,-0.141557429,-0.99992228,0.347559606,0.797304991,0.565469157,0.94836768,-0.249480653,0.992847574,0.752657692,0.314160968,0.408005614
18/01/2001,AUD-USD X-RATE,18/01/2001,momentum,0.493715737,,,18/01/2001,-0.384446437,-0.486208816,-0.079023559,-0.968130606,0.858614014,0.985358716,0.938595992,0.955370847,-0.26624185,0.938291928,0.493715737,0.273282567,0.403015258
25/01/2001,AUD-USD X-RATE,25/01/2001,momentum,0.348583011,,,25/01/2001,-0.889949694,-0.632907619,-0.569992441,0.121949956,0.969066072,0.797150246,0.994589473,0.825318376,-0.525465527,0.798632409,0.348583011,-0.070614941,0.398733957
01/02/2001,AUD-USD X-RATE,01/02/2001,momentum,-0.089685999,,,01/02/2001,-0.953856949,-0.836836894,-0.734601236,0.722937281,0.989743781,0.84322319,0.963562426,0.70946774,-0.759301449,0.509087354,-0.089685999,-0.038879879,0.395046285
08/02/2001,AUD-USD X-RATE,08/02/2001,momentum,0.016230816,,,08/02/2001,-0.92705077,-0.647163137,-0.664898552,0.807081128,0.996799519,0.993566273,0.991513322,0.85139808,-0.983671124,0.568462866,0.016230816,0.131766375,0.029348587
15/02/2001,AUD-USD X-RATE,15/02/2001,momentum,-0.470806337,,,15/02/2001,-0.994129712,-0.270470841,-0.471512843,0.634566357,0.978108627,0.983498562,0.915669212,0.93715277,-0.881038243,0.397357665,-0.470806337,-0.273101361,0.229622652
22/02/2001,AUD-USD X-RATE,22/02/2001,momentum,-0.809905808,,,22/02/2001,-0.860992868,-0.045889257,-0.258456521,0.239553096,0.99911223,0.924056982,0.978431523,0.795367804,-0.97597874,0.123131402,-0.809905808,-0.92397796,0.988439633
01/03/2001,AUD-USD X-RATE,01/03/2001,momentum,-0.907067099,,,01/03/2001,-0.402010179,-0.00601277,-0.29425842,-0.42453639,0.982787731,0.499955016,0.977695345,0.917484667,-0.973605366,0.053920171,-0.907067099,-0.955813531,0.956708127
08/03/2001,AUD-USD X-RATE,08/03/2001,momentum,-0.920588792,,,08/03/2001,-0.244635455,-0.06286975,-0.066719792,-0.999563938,0.856520196,0.841925629,0.719437484,0.997640342,-0.652992215,0.429774039,-0.920588792,-0.999862352,0.99475623
15/03/2001,AUD-USD X-RATE,15/03/2001,momentum,-0.988426314,,,15/03/2001,-0.173035789,-0.118715383,-0.037587945,-0.961085363,0.807502412,0.870498317,0.509956508,0.892516797,-0.3172429,0.469738312,-0.988426314,-0.992925166,0.975155646
22/03/2001,AUD-USD X-RATE,22/03/2001,momentum,-0.919568195,,,22/03/2001,-0.098256096,-0.118517918,-0.001327654,-0.884306703,0.61385231,0.692867653,0.2606402,0.62589929,-0.05327255,-0.091793242,-0.919568195,-0.883157744,0.372596721
29/03/2001,AUD-USD X-RATE,29/03/2001,momentum,-0.978048526,,,29/03/2001,-0.251654685,-0.255195511,-0.459957243,-0.762565406,0.581194002,0.697479075,0.149743488,0.773390742,-0.016930161,-0.518483674,-0.978048526,-0.912188758,-0.725519255
05/04/2001,AUD-USD X-RATE,05/04/2001,momentum,-0.953884577,,,05/04/2001,-0.459255335,-0.553471013,-0.935911172,-0.885483178,0.75666448,0.945089124,0.379048908,0.935190383,-0.003476212,-0.777475165,-0.953884577,-0.896192632,-0.978899895
12/04/2001,AUD-USD X-RATE,12/04/2001,momentum,-0.99981729,,,12/04/2001,-0.6927138,-0.870491366,-0.297097189,-0.913779845,0.634449103,0.744522122,0.674881523,0.745302824,-0.019508856,-0.604381974,-0.99981729,-0.996212838,-0.845600392
19/04/2001,AUD-USD X-RATE,19/04/2001,momentum,-0.758114041,,,19/04/2001,-0.983011497,-0.973245082,0.008763042,-0.996477934,0.86412658,-0.834996224,0.477483885,-0.652217231,-0.088366973,-0.760386645,-0.758114041,-0.967624783,-0.993043106
26/04/2001,AUD-USD X-RATE,26/04/2001,momentum,-0.524701408,,,26/04/2001,-0.815165728,-0.756254769,0.594082344,-0.78822242,0.158354831,-0.975277515,-0.758627702,-0.964280574,-0.334745263,-0.545045445,-0.524701408,-0.709766271,-0.806109319
03/05/2001,AUD-USD X-RATE,03/05/2001,momentum,-0.416680372,,,03/05/2001,-0.465921085,-0.317328468,0.915893591,-0.60300474,-0.487703684,-0.983039964,-0.905756725,-0.998727153,-0.385925426,-0.604794112,-0.416680372,-0.339630288,-0.75493645
10/05/2001,AUD-USD X-RATE,10/05/2001,momentum,-0.138434354,,,10/05/2001,-0.230863916,-0.283935648,0.991505586,-0.451293823,-0.135337256,-0.957705293,-0.810149968,-0.926541522,-0.763633247,-0.687281119,-0.138434354,-0.227596228,-0.795673014
17/05/2001,AUD-USD X-RATE,17/05/2001,momentum,0.014552288,,,17/05/2001,-0.25751621,-0.153455652,0.85304864,-0.422550697,-0.733901135,-0.928112752,-0.901507928,-0.999917382,-0.780409659,-0.973050617,0.014552288,-0.544870352,-0.963610513
24/05/2001,AUD-USD X-RATE,24/05/2001,momentum,0.261398301,,,24/05/2001,0.186787962,0.18408144,0.695032763,-0.326983814,-0.758505019,-0.947192528,-0.924977382,-0.999214948,-0.822944243,-0.997031706,0.261398301,-0.293697365,-0.905918788
31/05/2001,AUD-USD X-RATE,31/05/2001,momentum,0.083272243,,,31/05/2001,0.154088155,0.206094016,0.486119157,-0.249712125,-0.82235411,-0.994777107,-0.973427657,-0.994758916,-0.974809353,-0.853630622,0.083272243,-0.488255764,-0.651342562
07/06/2001,AUD-USD X-RATE,07/06/2001,momentum,-0.348928568,,,07/06/2001,0.053441914,0.042606745,-0.072622124,-0.495468331,-0.395156722,-0.900592855,-0.770743729,-0.706728875,-0.577717557,-0.649167841,-0.348928568,-0.142100535,-0.566742899
14/06/2001,AUD-USD X-RATE,14/06/2001,momentum,0.04819251,,,14/06/2001,-0.014069117,-0.092163042,-0.259877913,-0.228825777,-0.029807364,-0.83231065,-0.616680728,-0.299009454,-0.603646886,-0.5363929,0.04819251,0.417451549,-0.975080543
21/06/2001,AUD-USD X-RATE,21/06/2001,momentum,0.235734257,,,21/06/2001,-0.40595201,-0.608907249,-0.688795297,-0.493801844,0.380559029,-0.807952151,-0.310351826,-0.050460397,-0.817889358,-0.809742419,0.235734257,0.367396019,-0.907909123
28/06/2001,AUD-USD X-RATE,28/06/2001,momentum,0.056355678,,,28/06/2001,-0.512574914,-0.839737784,-0.511402984,-0.570694259,0.737572709,-0.725206468,0.138918293,0.209461051,-0.95770589,-0.929022118,0.056355678,0.504452292,-0.998945779
05/07/2001,AUD-USD X-RATE,05/07/2001,momentum,-0.302822981,,,05/07/2001,-0.486527722,-0.775312425,-0.45867583,-0.661347587,0.14399572,-0.997480217,-0.399981263,-0.705440711,-0.997359805,-0.836631998,-0.302822981,0.828121312,-0.851319625
12/07/2001,AUD-USD X-RATE,12/07/2001,momentum,-0.562771158,,,12/07/2001,-0.824126572,-0.996649979,-0.762557761,-0.846934325,0.03093352,-0.999704912,-0.635747393,-0.887687545,-0.965038437,-0.84348783,-0.562771158,0.795473505,-0.801335647
19/07/2001,AUD-USD X-RATE,19/07/2001,momentum,-0.739654288,,,19/07/2001,-0.815026656,-0.964877496,-0.876659559,-0.999959792,0.614695917,-0.919486737,-0.519676222,-0.893290389,-0.966119568,-0.998548812,-0.739654288,-0.191667023,-0.980212301
26/07/2001,AUD-USD X-RATE,26/07/2001,momentum,-0.781838151,,,26/07/2001,-0.926460226,-0.870878955,-0.997570164,-0.808289526,0.983702921,-0.541145561,0.067224477,-0.474893932,-0.995999766,-0.504601181,-0.781838151,-0.617572082,-0.78377755
02/08/2001,AUD-USD X-RATE,02/08/2001,momentum,-0.839317224,,,02/08/2001,-0.958291172,-0.954076546,-0.996803248,-0.610786954,0.995430226,0.014103994,0.619507009,0.116064196,-0.996960017,-0.074896199,-0.839317224,-0.233865396,-0.423714582
09/08/2001,AUD-USD X-RATE,09/08/2001,momentum,-0.249332923,,,09/08/2001,-0.972215734,-0.99852425,-0.888912243,-0.579434015,0.988480022,0.307497307,0.78085123,0.046328545,-0.998564138,0.251573434,-0.249332923,-0.036217601,0.06076642
16/08/2001,AUD-USD X-RATE,16/08/2001,momentum,-0.09070949,,,16/08/2001,-0.966366184,-0.954198021,-0.973257346,-0.438792631,0.999840768,0.925445173,0.962149612,0.723632605,-0.881364987,0.705875896,-0.09070949,-0.385855413,0.821305575
23/08/2001,AUD-USD X-RATE,23/08/2001,momentum,0.987260026,,,23/08/2001,-0.766841328,-0.82015254,-0.974662973,-0.469648066,0.979450798,0.94981734,0.985964065,0.950048494,-0.106947705,0.959760941,0.987260026,-0.641694732,0.953245441
30/08/2001,AUD-USD X-RATE,30/08/2001,momentum,0.964379702,,,30/08/2001,-0.77715382,-0.916466329,-0.782253085,-0.390097157,0.958017312,0.873157747,0.880276491,0.996737498,0.324031308,0.931564684,0.964379702,-0.608213146,0.901428413
06/09/2001,AUD-USD X-RATE,06/09/2001,momentum,0.977315012,,,06/09/2001,-0.275585303,-0.654962401,-0.300849205,-0.402114423,0.908180292,0.80539365,0.885700065,0.999159651,0.667560099,0.788497156,0.977315012,-0.946612877,0.548091113
13/09/2001,AUD-USD X-RATE,13/09/2001,momentum,0.477006408,,,13/09/2001,-0.054969128,-0.040831798,-0.197479175,-0.198882651,0.774596227,0.624205421,0.836857504,0.980081965,0.363324989,0.641827604,0.477006408,-0.956424165,-0.02520802
20/09/2001,AUD-USD X-RATE,20/09/2001,momentum,-0.520718882,,,20/09/2001,-0.071057145,-0.052778638,-0.174898981,-0.120120749,0.37607243,0.758022588,0.891811268,0.940436972,0.811657082,0.890374295,-0.520718882,-0.914833839,0.394577644
27/09/2001,AUD-USD X-RATE,27/09/2001,momentum,-0.966119219,,,27/09/2001,-0.099815959,-0.14016636,-0.295890066,-0.212267788,0.641360567,0.46135431,0.536415993,0.974058636,0.89698001,0.872166146,-0.966119219,-0.950446003,0.551188633
04/10/2001,AUD-USD X-RATE,04/10/2001,momentum,-0.975682973,,,04/10/2001,-0.510327059,-0.570682057,-0.627218241,-0.6322172,0.468533801,0.512751031,0.868396504,0.911739649,0.409006969,0.791387256,-0.975682973,-0.947244478,0.18002568
11/10/2001,AUD-USD X-RATE,11/10/2001,momentum,-0.920528172,,,11/10/2001,-0.914617352,-0.918229465,-0.944055851,-0.941676392,0.258069005,0.950804443,0.948300586,0.964596216,-0.030938635,0.779671853,-0.920528172,-0.976774946,0.01856901
18/10/2001,AUD-USD X-RATE,18/10/2001,momentum,-0.663293683,,,18/10/2001,-0.972231036,-0.980976297,-0.988956676,-0.999245969,0.41175638,0.924467412,0.793043779,0.758347635,-0.39473119,0.58111788,-0.663293683,-0.894766056,0.406841881
25/10/2001,AUD-USD X-RATE,25/10/2001,momentum,-0.439678495,,,25/10/2001,-0.94230691,-0.895467056,-0.937693302,-0.988169763,0.529941776,0.996457883,0.466092039,0.951011296,-0.60006937,0.09705552,-0.439678495,-0.999844735,0.478396782
01/11/2001,AUD-USD X-RATE,01/11/2001,momentum,-0.527246708,,,01/11/2001,-0.880847937,-0.73265594,-0.790975379,-0.992752208,0.259544848,0.536788921,0.103120277,0.818493243,-0.768338258,0.021173266,-0.527246708,-0.998542677,0.214300695
08/11/2001,AUD-USD X-RATE,08/11/2001,momentum,-0.275381606,,,08/11/2001,-0.77375172,-0.665397052,-0.933404224,-0.986235096,0.043284588,0.105755749,0.079065914,0.324433832,-0.662475774,0.190181746,-0.275381606,-0.699156089,-0.413219483
15/11/2001,AUD-USD X-RATE,15/11/2001,momentum,0.108761978,,,15/11/2001,-0.426785995,-0.391296588,-0.999518251,-0.876163969,0.044483736,0.175581366,0.267468423,0.167257261,-0.351472015,-0.048015318,0.108761978,-0.415708698,-0.897032566
22/11/2001,AUD-USD X-RATE,22/11/2001,momentum,0.481983156,,,22/11/2001,-0.069941819,-0.047872329,-0.995475018,-0.411463397,0.932043697,0.863595083,0.982818938,0.997474848,-0.789738155,-0.500252217,0.481983156,-0.658068967,-0.610903591
29/11/2001,AUD-USD X-RATE,29/11/2001,momentum,0.516651674,,,29/11/2001,0.133667796,0.065967451,-0.890593088,-0.107065096,-0.040846884,0.922332459,0.799759473,0.466720749,-0.987111282,-0.719610629,0.516651674,-0.464312261,-0.073898645
06/12/2001,AUD-USD X-RATE,06/12/2001,momentum,0.558872318,,,06/12/2001,0.106813519,-0.042664414,-0.920619825,0.010112549,0.415849338,0.891497239,0.825371274,0.947917074,-0.979703433,-0.295316832,0.558872318,-0.999483416,0.595819815
13/12/2001,AUD-USD X-RATE,13/12/2001,momentum,0.419065497,,,13/12/2001,0.22339701,0.137633026,-0.897272982,0.351718116,-0.498288481,-0.096502287,-0.332901042,0.204862838,-0.993921548,-0.185947041,0.419065497,-0.898387294,0.203862847
20/12/2001,AUD-USD X-RATE,20/12/2001,momentum,0.464144395,,,20/12/2001,0.063787937,-0.068957239,-0.997612955,0.283134806,-0.719964734,-0.136533652,-0.506058469,-0.422754115,-0.905532144,0.371058314,0.464144395,-0.295438578,-0.015838029
27/12/2001,AUD-USD X-RATE,27/12/2001,momentum,-0.024131636,,,27/12/2001,0.172145977,-0.026690857,-0.990110684,0.091950394,-0.641989073,-0.257377082,-0.710322713,-0.309447809,-0.585337593,-0.268786654,-0.024131636,-0.81550868,-0.753770718
03/01/2002,AUD-USD X-RATE,03/01/2002,momentum,-0.180149126,,,03/01/2002,0.365891617,0.403176864,-0.991080353,0.103890489,-0.52241255,-0.757679793,-0.892400009,-0.13487765,-0.444044927,-0.422046299,-0.180149126,-0.971314704,-0.999888046
10/01/2002,AUD-USD X-RATE,10/01/2002,momentum,0.664974334,,,10/01/2002,0.699291549,0.488794223,-0.971457291,0.402457901,-0.417898989,-0.614980333,-0.714969709,-0.038090486,-0.578490178,0.083321979,0.664974334,-0.999469438,-0.324337528
17/01/2002,AUD-USD X-RATE,17/01/2002,momentum,0.871249087,,,17/01/2002,0.332861238,-0.080745209,-0.708589289,-0.109688969,0.147935757,-0.256033979,-0.305197434,0.580513391,-0.721258063,-0.058211411,0.871249087,-0.990863656,-0.479603094
24/01/2002,AUD-USD X-RATE,24/01/2002,momentum,0.691049065,,,24/01/2002,-0.251588108,-0.451037222,-0.332150522,-0.464729347,0.311924083,0.084045941,-0.179092413,0.548615154,-0.765620873,-0.557761883,0.691049065,-0.936116103,-0.655554957
31/01/2002,AUD-USD X-RATE,31/01/2002,momentum,0.604179966,,,31/01/2002,-0.421031734,-0.153498338,-0.147320847,-0.601885155,0.08042798,-0.218803802,-0.488950017,0.13283436,-0.769621633,-0.904810608,0.604179966,-0.967483263,-0.952520205
07/02/2002,AUD-USD X-RATE,07/02/2002,momentum,-0.160921358,,,07/02/2002,-0.756969326,-0.454070826,-0.012862649,-0.755852511,0.261124616,0.109832951,-0.315209552,0.254703684,-0.907003427,-0.75137642,-0.160921358,-0.924591353,-0.932184235
14/02/2002,AUD-USD X-RATE,14/02/2002,momentum,-0.201563348,,,14/02/2002,-0.907920013,-0.924266819,-0.011517738,-0.792580153,0.434667846,-0.153724532,-0.468950753,0.624752171,-0.904155622,-0.984754608,-0.201563348,-0.865136628,-0.959895991
21/02/2002,AUD-USD X-RATE,21/02/2002,momentum,0.729429413,,,21/02/2002,-0.920990154,-0.996844735,-0.020409767,-0.602308653,0.560448884,-0.190199692,-0.541679972,0.863080889,-0.982389428,-0.993299057,0.729429413,-0.666124281,-0.970384058
28/02/2002,AUD-USD X-RATE,28/02/2002,momentum,0.783748134,,,28/02/2002,-0.9622515,-0.943816348,-0.064671964,-0.883332909,0.700254918,-0.247069157,-0.625493932,0.94212214,-0.916428171,-0.983034233,0.783748134,-0.926822189,-0.977278344
07/03/2002,AUD-USD X-RATE,07/03/2002,momentum,0.984634982,,,07/03/2002,-0.314959164,-0.657566321,-0.890903116,-0.940828732,0.554725212,-0.74177913,-0.910291222,0.694748499,-0.982495207,-0.989739147,0.984634982,-0.894420374,-0.993110624
14/03/2002,AUD-USD X-RATE,14/03/2002,momentum,0.702605902,,,14/03/2002,0.714019018,0.3743936,0.980553887,-0.068102252,-0.614604233,-0.925806422,-0.830537456,-0.820582899,-0.592488784,-0.712810188,0.702605902,-0.148156168,-0.526736339
21/03/2002,AUD-USD X-RATE,21/03/2002,momentum,0.61544764,,,21/03/2002,0.873807073,0.609287801,0.965113982,0.332491242,-0.967934994,-0.700923001,-0.555183466,-0.995297142,-0.6745143,-0.13465309,0.61544764,0.175268091,0.415126576
28/03/2002,AUD-USD X-RATE,28/03/2002,momentum,0.527288555,,,28/03/2002,0.60989428,0.541263103,0.812783484,-0.036154634,-0.999848802,-0.64574433,-0.459610075,-0.969092762,-0.910831597,-0.296195318,0.527288555,0.506121139,-0.053524453
04/04/2002,AUD-USD X-RATE,04/04/2002,momentum,0.514111314,,,04/04/2002,0.460671672,0.578861758,0.621925799,-0.205796954,-0.998551249,-0.822986541,-0.562734385,-0.999819599,-0.932524357,-0.54036566,0.514111314,-0.178999411,-0.892680258
