,Res
2000-12-29,99.66488241447696
2001-01-01,99.64559567781139
2001-01-02,99.68595482000447
2001-01-03,99.67993033134911
2001-01-04,99.6536212494186
2001-01-05,99.66561904563447
2001-01-08,99.64855920123458
2001-01-09,99.64185946695149
2001-01-10,99.65812228076796
2001-01-11,99.67150103355075
2001-01-12,99.6352297431489
2001-01-15,99.63884993502283
2001-01-16,99.64905674660088
2001-01-17,99.65946224893266
2001-01-18,99.65821920165236
2001-01-19,99.66413147885105
2001-01-22,99.65029313604198
2001-01-23,99.65446380923387
2001-01-24,99.6329661509185
2001-01-25,99.61837411226162
2001-01-26,99.61677583889632
2001-01-29,99.61611719877918
2001-01-30,99.62079018736554
2001-01-31,99.62592410192725
2001-02-01,99.62170989945146
2001-02-02,99.6194159355667
2001-02-05,99.61490470600127
2001-02-06,99.60585842277622
2001-02-07,99.593302030631
2001-02-08,99.60708007388145
2001-02-09,99.60617312855419
2001-02-12,99.60986787821115
2001-02-13,99.62300030706793
2001-02-14,99.61320980475702
2001-02-15,99.61177802924217
2001-02-16,99.60493481588895
2001-02-19,99.59480604458682
2001-02-20,99.6019867273195
2001-02-21,99.59580435081791
2001-02-22,99.9124010460635
2001-02-23,99.93568827540146
2001-02-26,99.9134756552729
2001-02-27,99.91452267920191
2001-02-28,99.90327480834785
2001-03-01,99.90459082111647
2001-03-02,99.91960801176087
2001-03-05,99.91511714001082
2001-03-06,99.89392087934071
2001-03-07,99.89964003777828
2001-03-08,99.89443966395527
2001-03-09,99.90009776682479
2001-03-12,99.89312917353088
2001-03-13,99.87056002135449
2001-03-14,99.84273966736758
2001-03-15,99.83378639269088
2001-03-16,99.85689105888491
2001-03-19,99.86432712772735
2001-03-20,99.82241561278457
2001-03-21,99.83178760217267
2001-03-22,99.8458517834763
2001-03-23,99.8309569138163
2001-03-26,99.80980254359054
2001-03-27,99.81405588137301
2001-03-28,99.80651557564852
2001-03-29,99.83394853957819
2001-03-30,99.8537611433647
2001-04-02,99.87068498518511
2001-04-03,99.8904583729115
2001-04-04,99.90277499721353
2001-04-05,99.91472649587742
2001-04-06,99.89962870568917
2001-04-09,99.91334464056123
2001-04-10,99.93022356387522
2001-04-11,99.9007673044132
2001-04-12,99.88922949397251
2001-04-13,99.87768909034655
2001-04-16,99.88288005022407
2001-04-17,99.89627064606152
2001-04-18,99.9187310313093
2001-04-19,99.8722546030839
2001-04-20,99.87079943487979
2001-04-23,99.86998100272328
2001-04-24,99.88032275110278
2001-04-25,99.87500534713796
2001-04-26,99.84407561576558
2001-04-27,99.84184636764131
2001-04-30,99.84968469339734
2001-05-01,99.83929565855064
2001-05-02,99.83841624763103
2001-05-03,99.85230959110112
2001-05-04,99.86330752997692
2001-05-07,99.85530340671859
2001-05-08,99.8509181714268
2001-05-09,99.81472194325971
2001-05-10,99.8119862865381
2001-05-11,99.81304310986685
2001-05-14,99.81713216723345
2001-05-15,99.8210741429691
2001-05-16,99.80844862060832
2001-05-17,99.83499588006944
2001-05-18,99.83364428029834
2001-05-21,99.82542441705677
2001-05-22,99.83659021267843
2001-05-23,99.84763711660365
2001-05-24,99.78912151043623
2001-05-25,99.78552178804742
2001-05-28,99.73544670367984
2001-05-29,99.71658295052245
2001-05-30,99.71660504253637
2001-05-31,99.68591376060547
2001-06-01,99.68981435574378
2001-06-04,99.6757099946654
2001-06-05,99.68577388639247
2001-06-06,99.67399235064288
2001-06-07,99.68551153240689
2001-06-08,99.65136464629741
2001-06-11,99.64320097949246
2001-06-12,99.6393634593518
2001-06-13,99.63063973913566
2001-06-14,99.64068286930467
2001-06-15,99.64160571998946
2001-06-18,99.6019690469926
2001-06-19,99.6065733655983
2001-06-20,99.60320597324313
2001-06-21,99.60935208578769
2001-06-22,99.60423479691872
2001-06-25,99.6095068996146
2001-06-26,99.5680335259118
2001-06-27,99.555109175866
2001-06-28,99.54401494454477
2001-06-29,99.48273758994107
2001-07-02,99.44107336498831
2001-07-03,99.43853618185103
2001-07-04,99.42240822675234
2001-07-05,99.43462790415477
2001-07-06,99.39553610196477
2001-07-09,99.4107416050312
2001-07-10,99.45648513215605
2001-07-11,99.44647615189795
2001-07-12,99.41450154703429
2001-07-13,99.4105450280022
2001-07-16,99.40908991291244
2001-07-17,99.39556170020819
2001-07-18,99.43377071761012
2001-07-19,99.50488678114125
2001-07-20,99.48590620907923
2001-07-23,99.52393294259365
2001-07-24,99.50635211685972
2001-07-25,99.50103000243986
2001-07-26,99.50268568625646
2001-07-27,99.5653460133547
2001-07-30,99.60805760941919
2001-07-31,99.60977347852594
2001-08-01,99.62265165013461
2001-08-02,99.66383206506265
2001-08-03,99.67605930208116
2001-08-06,99.6414055686699
2001-08-07,99.64332411618149
2001-08-08,99.64417668651603
2001-08-09,99.660442767302
2001-08-10,99.67579171538692
2001-08-13,99.70101267349477
2001-08-14,99.70482752618494
2001-08-15,99.69791554950693
2001-08-16,99.72806169101361
2001-08-17,99.7198496258739
2001-08-20,99.74030535575841
2001-08-21,99.78516166101934
2001-08-22,99.78751759152709
2001-08-23,99.78116688003263
2001-08-24,99.79030666499358
2001-08-27,99.79452764886743
2001-08-28,99.8062718552983
2001-08-29,99.821548432703
2001-08-30,99.84521839999906
2001-08-31,99.87418521547939
2001-09-03,99.89524784484043
2001-09-04,99.90640658566606
2001-09-05,99.9232279075501
2001-09-06,99.90368711134005
2001-09-07,99.91883129491221
2001-09-10,99.88120560752692
2001-09-11,99.86381423863845
2001-09-12,99.86962303662939
2001-09-13,99.86810863634223
2001-09-14,99.8453562609381
2001-09-17,99.84412306817859
2001-09-18,99.86318084757939
2001-09-19,99.88743200825972
2001-09-20,99.91195109154098
2001-09-21,99.93321334845794
2001-09-24,99.94727205646006
2001-09-25,99.96562908733067
2001-09-26,99.98598933805978
2001-09-27,99.96993425440245
2001-09-28,99.96902049127982
2001-10-01,99.97893915931176
2001-10-02,99.98117177096591
2001-10-03,99.99643400920445
2001-10-04,100.01263524646107
2001-10-05,100.03554511154121
2001-10-08,100.06565537433218
2001-10-09,100.06608463147337
2001-10-10,100.03368811537095
2001-10-11,100.04569104732971
2001-10-12,100.04244963421803
2001-10-15,100.06889134866995
2001-10-16,100.1149863134334
2001-10-17,100.1025928066095
2001-10-18,100.101654496033
2001-10-19,100.10784364600363
2001-10-22,100.08653594111385
2001-10-23,100.08598845551384
2001-10-24,100.07837130033492
2001-10-25,100.08279136480256
2001-10-26,100.08578470918494
2001-10-29,100.0850840096104
2001-10-30,100.11358793859341
2001-10-31,100.151983164727
2001-11-01,100.18253225516466
2001-11-02,100.22907626789964
2001-11-05,100.28905936866079
2001-11-06,100.32137260269762
2001-11-07,100.32827949865958
2001-11-08,100.37664477725143
2001-11-09,100.366758059397
2001-11-12,100.36809500498973
2001-11-13,100.4208231133062
2001-11-14,100.40920480205371
2001-11-15,100.43705837323397
2001-11-16,100.48374975444317
2001-11-19,100.49946755354014
2001-11-20,100.5023118778948
2001-11-21,100.5569606496817
2001-11-22,100.60267197907645
2001-11-23,100.65489482221486
2001-11-26,100.70496728148296
2001-11-27,100.76210713707964
2001-11-28,100.78701706564038
2001-11-29,100.84944658448183
2001-11-30,100.9379802864411
2001-12-03,101.01193386427775
2001-12-04,101.01964642680299
2001-12-05,101.04193778076294
2001-12-06,101.04834677953603
2001-12-07,101.08567616062736
2001-12-10,101.17199931243634
2001-12-11,101.25592752401931
2001-12-12,101.33380071712968
2001-12-13,101.34008140685985
2001-12-14,101.3420060414942
2001-12-17,101.34388374310706
2001-12-18,101.35335071586948
2001-12-19,101.43298451188964
2001-12-20,101.43915853660708
2001-12-21,101.4331460349323
2001-12-24,101.42306032925372
2001-12-25,101.43385113797947
2001-12-26,101.42545108677133
2001-12-27,101.42999890199577
2001-12-28,101.42860383302953
2001-12-31,101.43448026776073
2002-01-01,101.43492719831583
2002-01-02,101.44226630924759
2002-01-03,101.446551685322
2002-01-04,101.44427540162899
2002-01-07,101.4359602995538
2002-01-08,101.42354074378342
2002-01-09,101.3729414397601
2002-01-10,101.36157280046783
2002-01-11,101.36368367466378
2002-01-14,101.37063915712565
2002-01-15,101.33255118496047
2002-01-16,101.29163219439013
2002-01-17,101.2907893153081
2002-01-18,101.29397964935124
2002-01-21,101.30807390390774
2002-01-22,101.30191282305253
2002-01-23,101.30104147502804
2002-01-24,101.25471502886461
2002-01-25,101.25854960402289
2002-01-28,101.25333085030086
2002-01-29,101.25581269365324
2002-01-30,101.24430365184018
2002-01-31,101.25877900811409
2002-02-01,101.25270593581301
2002-02-04,101.25886625454476
2002-02-05,101.26904877878968
2002-02-06,101.26618598177964
2002-02-07,101.26634946850717
2002-02-08,101.25664197070716
2002-02-11,101.26440417704254
2002-02-12,101.26618982428678
2002-02-13,101.2258930832038
2002-02-14,101.23523144733056
2002-02-15,101.23403912178115
2002-02-18,101.23598980406727
2002-02-19,101.23731122320929
2002-02-20,101.22659709365918
2002-02-21,101.21943486078072
2002-02-22,101.20810013654818
2002-02-25,101.21667528048619
2002-02-26,101.19459259114838
2002-02-27,101.19771564819769
2002-02-28,101.19551608731172
2002-03-01,101.21550981567785
2002-03-04,101.22718645754298
2002-03-05,101.21541548846979
2002-03-06,101.21878693227445
2002-03-07,101.2236232072233
2002-03-08,101.23324678568636
2002-03-11,101.20379512216051
2002-03-12,101.21312135519551
2002-03-13,101.2115976549975
2002-03-14,101.21677503732425
2002-03-15,101.20869684643611
2002-03-18,101.21090534363556
2002-03-19,101.20642111361637
2002-03-20,101.20495681230094
2002-03-21,101.20744927731982
2002-03-22,101.20225859615279
2002-03-25,101.20013713532028
2002-03-26,101.20665242207723
2002-03-27,101.20782648240123
2002-03-28,101.16852518774891
2002-03-29,101.17188133538028
2002-04-01,101.1810132616798
2002-04-02,101.18526155772018
2002-04-03,101.18107731642779
2002-04-04,101.18921210285639
2002-04-05,101.21399154986746
2002-04-08,101.21427111735872
2002-04-09,101.2256015093377
2002-04-10,101.2343286139931
2002-04-11,101.2273391323021
2002-04-12,101.2286987667055
2002-04-15,101.22564433403991
2002-04-16,101.23777730459749
2002-04-17,101.23942268241326
2002-04-18,101.24049918874692
2002-04-19,101.24607675311478
2002-04-22,101.19071133001333
2002-04-23,101.19068610673956
2002-04-24,101.19049516307125
2002-04-25,101.1893006794421
2002-04-26,101.1525286403224
2002-04-29,101.16901462302589
2002-04-30,101.16933160830267
2002-05-01,101.16971427723448
2002-05-02,101.13873325052751
2002-05-03,101.14508920387152
2002-05-06,101.1513340009839
2002-05-07,101.15589937949481
2002-05-08,101.15093014759196
2002-05-09,101.15102054556313
2002-05-10,101.15804473959479
2002-05-13,101.16256578639364
2002-05-14,101.1601747651054
2002-05-15,101.15663559836032
2002-05-16,101.16391251106982
2002-05-17,101.17219840688162
2002-05-20,101.17170563578364
2002-05-21,101.16080161214697
2002-05-22,101.14293184196474
2002-05-23,101.13939977240993
2002-05-24,101.12699428590719
2002-05-27,101.12448535068441
2002-05-28,101.12486838073563
2002-05-29,101.12849436375105
2002-05-30,101.12900504374652
2002-05-31,101.12425448466551
2002-06-03,101.12125530303838
2002-06-04,101.12555787017492
2002-06-05,101.11455281394826
2002-06-06,101.11956238818168
2002-06-07,101.11429407861026
2002-06-10,101.11115640405522
2002-06-11,101.10734518432486
2002-06-12,101.10454499485267
2002-06-13,101.10269119019578
2002-06-14,101.10818150994123
2002-06-17,101.11482956347436
2002-06-18,101.11502434210404
2002-06-19,101.1138979388806
2002-06-20,101.09967401425926
2002-06-21,101.09925105417365
2002-06-24,101.10417645953504
2002-06-25,101.0990696014503
2002-06-26,101.09658951358722
2002-06-27,101.0971084087615
2002-06-28,101.09394279568056
2002-07-01,101.09994560896565
2002-07-02,101.1002967988727
2002-07-03,101.10997000788369
2002-07-04,101.12138309315326
2002-07-05,101.12906798974036
2002-07-08,101.13943668758931
2002-07-09,101.14712482123872
2002-07-10,101.13162040200821
2002-07-11,101.13025938809744
2002-07-12,101.12922194771545
2002-07-15,101.10601114507891
2002-07-16,101.10411460396465
2002-07-17,101.1060268696322
2002-07-18,101.11133887010307
2002-07-19,101.10541723689441
2002-07-22,101.10832344716106
2002-07-23,101.10073291410161
2002-07-24,101.09161631861585
2002-07-25,101.09774742372825
2002-07-26,101.09982348524561
2002-07-29,101.10990259311703
2002-07-30,101.11574279341346
2002-07-31,101.12085939491266
2002-08-01,101.10876457359076
2002-08-02,101.1018342977631
2002-08-05,101.11367156158153
2002-08-06,101.10206024958363
2002-08-07,101.10481549415705
2002-08-08,101.08117680857195
2002-08-09,101.07067022371363
2002-08-12,101.08575038856665
2002-08-13,101.0860724237979
2002-08-14,101.08693264150136
2002-08-15,101.08129333887207
2002-08-16,101.08764667735562
2002-08-19,101.08728450185897
2002-08-20,101.0854371168206
2002-08-21,101.09541994184721
2002-08-22,101.0816497954203
2002-08-23,101.08318809059442
2002-08-26,101.092519551929
2002-08-27,101.0924013161018
2002-08-28,101.09905648231042
2002-08-29,101.09084960819456
2002-08-30,101.10274686694507
2002-09-02,101.06372206504395
2002-09-03,101.05035340325888
2002-09-04,101.05799218536988
2002-09-05,101.0675908553254
2002-09-06,101.05616028752917
2002-09-09,101.04776426231983
2002-09-10,101.04846330427777
2002-09-11,101.04424367768235
2002-09-12,101.05083176655734
2002-09-13,101.04833838238909
2002-09-16,101.04776835724266
2002-09-17,101.0568409525857
2002-09-18,101.01098678579463
2002-09-19,101.01780432973936
2002-09-20,100.97068626713306
2002-09-23,100.98178759178289
2002-09-24,100.9807928098937
2002-09-25,100.97772274534596
2002-09-26,100.98395095347782
2002-09-27,100.98124341926209
2002-09-30,100.93727219848824
2002-10-01,100.95203257155477
2002-10-02,100.95439322821125
2002-10-03,100.96176880021497
2002-10-04,100.90556621942015
2002-10-07,100.90592701706366
2002-10-08,100.89640076977278
2002-10-09,100.91461757593021
2002-10-10,100.9114500331973
2002-10-11,100.90743286015326
2002-10-14,100.90494149663724
2002-10-15,100.90784555090563
2002-10-16,100.86456037745212
2002-10-17,100.87209493328673
2002-10-18,100.86000956595646
2002-10-21,100.86759936183888
2002-10-22,100.87138102908433
2002-10-23,100.87654807630966
2002-10-24,100.84220509353136
2002-10-25,100.83792694412652
2002-10-28,100.84637950456907
2002-10-29,100.83178359486993
2002-10-30,100.82956126510108
2002-10-31,100.83267338982502
2002-11-01,100.83240143807497
2002-11-04,100.83231429945663
2002-11-05,100.8244174792466
2002-11-06,100.82740920370168
2002-11-07,100.83901884964938
2002-11-08,100.84599508401854
2002-11-11,100.84393410433756
2002-11-12,100.83390416913102
2002-11-13,100.83510382220608
2002-11-14,100.83890184386219
2002-11-15,100.85563622173039
2002-11-18,100.86638852061049
2002-11-19,100.86520079020217
2002-11-20,100.85658492529859
2002-11-21,100.86189913601703
2002-11-22,100.8681308309426
2002-11-25,100.88902401038384
2002-11-26,100.8933960532118
2002-11-27,100.89357788309061
2002-11-28,100.90297184385551
2002-11-29,100.89568016325784
2002-12-02,100.89604219723145
2002-12-03,100.88270846588783
2002-12-04,100.88592486080292
2002-12-05,100.8855555982742
2002-12-06,100.88520568476305
2002-12-09,100.88956311348907
2002-12-10,100.89434752620977
2002-12-11,100.890869349928
2002-12-12,100.89328092541773
2002-12-13,100.89353183069133
2002-12-16,100.89321625012069
2002-12-17,100.88356253489235
2002-12-18,100.89337483392697
2002-12-19,100.89131758724245
2002-12-20,100.90103483440713
2002-12-23,100.90495989727124
2002-12-24,100.90469223828389
2002-12-25,100.90481392767161
2002-12-26,100.90127268865682
2002-12-27,100.91108941258081
2002-12-30,100.91935606828326
2002-12-31,100.87495301399856
2003-01-01,100.8756690431137
2003-01-02,100.86375091885833
2003-01-03,100.86275223858297
2003-01-06,100.86274579025691
2003-01-07,100.86098469491496
2003-01-08,100.8607753742344
2003-01-09,100.85569518009382
2003-01-10,100.85924387597377
2003-01-13,100.85947001300026
2003-01-14,100.86183152424199
2003-01-15,100.86226318251845
2003-01-16,100.81738185801707
2003-01-17,100.80855285762611
2003-01-20,100.81380142922296
2003-01-21,100.81433251847736
2003-01-22,100.81393692467093
2003-01-23,100.81134393017909
2003-01-24,100.80823309171487
2003-01-27,100.79810438840802
2003-01-28,100.79468241301787
2003-01-29,100.81231812441266
2003-01-30,100.76793040679516
2003-01-31,100.77055661739888
2003-02-03,100.77474901155682
2003-02-04,100.77800311935839
2003-02-05,100.77462119428942
2003-02-06,100.73785277691478
2003-02-07,100.73729783449495
2003-02-10,100.73547887042014
2003-02-11,100.74312504462408
2003-02-12,100.73924907235933
2003-02-13,100.73071221118545
2003-02-14,100.7261549919193
2003-02-17,100.73222544417618
2003-02-18,100.72685500505692
2003-02-19,100.72652243453454
2003-02-20,100.72441016271307
2003-02-21,100.7293538728033
2003-02-24,100.72391217296872
2003-02-25,100.72733504486608
2003-02-26,100.73050014793917
2003-02-27,100.73437393555668
2003-02-28,100.73455403193444
2003-03-03,100.72453534497244
2003-03-04,100.69021191539953
2003-03-05,100.69895470220675
2003-03-06,100.69444719076638
2003-03-07,100.68918591743912
2003-03-10,100.68894856469419
2003-03-11,100.6896171717041
2003-03-12,100.68302300305753
2003-03-13,100.67116769350746
2003-03-14,100.66733914046621
2003-03-17,100.67434462111841
2003-03-18,100.69212730869874
2003-03-19,100.69310145883959
2003-03-20,100.67493942428936
2003-03-21,100.70192654503346
2003-03-24,100.69607758880926
2003-03-25,100.71422732133001
2003-03-26,100.73213474389507
2003-03-27,100.74142227103106
2003-03-28,100.7363324785851
2003-03-31,100.70279214534047
2003-04-01,100.72304897146967
2003-04-02,100.74428617221731
2003-04-03,100.74476451582483
2003-04-04,100.74160622154675
2003-04-07,100.75584177483051
2003-04-08,100.75661538891342
2003-04-09,100.77123849187419
2003-04-10,100.78551326460214
2003-04-11,100.77588322140525
2003-04-14,100.80286152242373
2003-04-15,100.81393547866257
2003-04-16,100.82757344026416
2003-04-17,100.8429814731492
2003-04-18,100.8464108982106
2003-04-21,100.84365849119344
2003-04-22,100.8463903048409
2003-04-23,100.86354209840478
2003-04-24,100.87374744293157
2003-04-25,100.86069460466156
2003-04-28,100.8936039094872
2003-04-29,100.91564500751217
2003-04-30,100.91636255553118
2003-05-01,100.92459879790864
2003-05-02,100.91918171579988
2003-05-05,100.92263260348494
2003-05-06,100.92030272144682
2003-05-07,100.9355330199612
2003-05-08,100.94692126206184
2003-05-09,100.95170411376358
2003-05-12,100.95171057391818
2003-05-13,100.94438054544958
2003-05-14,100.93347375199185
2003-05-15,100.91621182093327
2003-05-16,100.91342425200475
2003-05-19,100.90605426394674
2003-05-20,100.90356877207724
2003-05-21,100.8917458182934
2003-05-22,100.89165393989276
2003-05-23,100.90954466937217
2003-05-26,100.90229414073623
2003-05-27,100.91921989248833
2003-05-28,100.94610627305558
2003-05-29,101.01250137411083
2003-05-30,100.95253643652707
2003-06-02,101.08845271371595
2003-06-03,101.11299574375495
2003-06-04,101.40547228497233
2003-06-05,101.4116745558704
2003-06-06,101.31672510766619
2003-06-09,101.33674267789992
2003-06-10,101.33360266483054
2003-06-11,101.33850503455774
2003-06-12,101.43115813791674
2003-06-13,101.50595888790842
2003-06-16,101.51004405918431
2003-06-17,101.55021860240045
2003-06-18,101.59351456220428
2003-06-19,101.48116710030881
2003-06-20,101.50850845710183
2003-06-23,101.53584207574255
2003-06-24,101.51625263517907
2003-06-25,101.59220608845636
2003-06-26,101.59597472828686
2003-06-27,101.59759425795966
2003-06-30,101.60553486643352
2003-07-01,101.60559832470085
2003-07-02,101.61417145927597
2003-07-03,101.61536100660805
2003-07-04,101.617961999233
2003-07-07,101.60846640005087
2003-07-08,101.5986842844829
2003-07-09,101.60655849731809
2003-07-10,101.61425077328079
2003-07-11,101.57492672544802
2003-07-14,101.58013057965773
2003-07-15,101.58038955447505
2003-07-16,101.57842686566528
2003-07-17,101.58178262608928
2003-07-18,101.57010111136243
2003-07-21,101.57610883850371
2003-07-22,101.57662972805795
2003-07-23,101.5652671172557
2003-07-24,101.55931075789876
2003-07-25,101.5560777895046
2003-07-28,101.5168404822448
2003-07-29,101.51624425087545
2003-07-30,101.50720038281919
2003-07-31,101.51364370057539
2003-08-01,101.50862193151904
2003-08-04,101.50834982637248
2003-08-05,101.52090939050004
2003-08-06,101.52309042347889
2003-08-07,101.52644336316166
2003-08-08,101.52213054271293
2003-08-11,101.4756113426893
2003-08-12,101.47444731483536
2003-08-13,101.46985731151884
2003-08-14,101.48116312266248
2003-08-15,101.48045329761635
2003-08-18,101.4825473050349
2003-08-19,101.47930852692994
2003-08-20,101.47490585837744
2003-08-21,101.47214929369565
2003-08-22,101.47272221291767
2003-08-25,101.47130672198927
2003-08-26,101.47464527131561
2003-08-27,101.47051994832712
2003-08-28,101.47120265802906
2003-08-29,101.43860225125424
2003-09-01,101.44751034876491
2003-09-02,101.45250264075321
2003-09-03,101.46826703178205
2003-09-04,101.49784340452132
2003-09-05,101.5072438693535
2003-09-08,101.50300680513283
2003-09-09,101.50578711485922
2003-09-10,101.53785948639052
2003-09-11,101.54331578494651
2003-09-12,101.56252279197133
2003-09-15,101.57058348802423
2003-09-16,101.57887679750394
2003-09-17,101.594771978461
2003-09-18,101.59037816981832
2003-09-19,101.59162737553244
2003-09-22,101.6319956604259
2003-09-23,101.6387134891509
2003-09-24,101.66277487162122
2003-09-25,101.59291998482715
2003-09-26,101.5914875000774
2003-09-29,101.59571876901444
2003-09-30,101.59755581363576
2003-10-01,101.59492301352546
2003-10-02,101.59134207938793
2003-10-03,101.58605909347682
2003-10-06,101.59346136159638
2003-10-07,101.596565893149
2003-10-08,101.59486902780813
2003-10-09,101.59555172666256
2003-10-10,101.60557130468027
2003-10-13,101.5781118330254
2003-10-14,101.55771438322894
2003-10-15,101.50906198554173
2003-10-16,101.5080642409416
2003-10-17,101.49862527453917
2003-10-20,101.49328833613163
2003-10-21,101.50587062774056
2003-10-22,101.49788024458587
2003-10-23,101.51169074399058
2003-10-24,101.51693373657272
2003-10-27,101.51608345743942
2003-10-28,101.51306046519016
2003-10-29,101.5022424979428
2003-10-30,101.50537457683954
2003-10-31,101.52262901101749
2003-11-03,101.52276693443592
2003-11-04,101.51004877964785
2003-11-05,101.50518301733794
2003-11-06,101.50272562299793
2003-11-07,101.46723042241413
2003-11-10,101.4743707701535
2003-11-11,101.47709535156693
2003-11-12,101.47741173640739
2003-11-13,101.48802074061648
2003-11-14,101.49750842258727
2003-11-17,101.49198270555371
2003-11-18,101.50804140266237
2003-11-19,101.51754776738737
2003-11-20,101.51808622743462
2003-11-21,101.4774916668317
2003-11-24,101.47278467144021
2003-11-25,101.445756778259
2003-11-26,101.46112107424408
2003-11-27,101.47861696233178
2003-11-28,101.47167144230458
2003-12-01,101.49548431097857
2003-12-02,101.50568314374777
2003-12-03,101.51151991119279
2003-12-04,101.51315671133744
2003-12-05,101.52296668342842
2003-12-08,101.51727895748682
2003-12-09,101.52543017131542
2003-12-10,101.52717073649175
2003-12-11,101.54108727807537
2003-12-12,101.55346625660346
2003-12-15,101.5760098943962
2003-12-16,101.5814898898032
2003-12-17,101.58820248724119
2003-12-18,101.5963342741987
2003-12-19,101.6132822447706
2003-12-22,101.6201015129646
2003-12-23,101.63635180686315
2003-12-24,101.65838301547454
2003-12-25,101.67230494326515
2003-12-26,101.69289295015797
2003-12-29,101.72265573427592
2003-12-30,101.73787660592902
2003-12-31,101.68987822768854
2004-01-01,101.6866700562944
2004-01-02,101.70676115517098
2004-01-05,101.73318546761895
2004-01-06,101.73667078812953
2004-01-07,101.73935604791507
2004-01-08,101.7170544557705
2004-01-09,101.73308180762596
2004-01-12,101.76931101125335
2004-01-13,101.78470163450662
2004-01-14,101.80620651287212
2004-01-15,101.82444959378758
2004-01-16,101.8326671216795
2004-01-19,101.78920136225283
2004-01-20,101.79283181065362
2004-01-21,101.78314360904668
2004-01-22,101.7741405215263
2004-01-23,101.75513381834517
2004-01-26,101.7861609222919
2004-01-27,101.79478276214006
2004-01-28,101.81489534097031
2004-01-29,101.8325070223225
2004-01-30,101.84865220312805
2004-02-02,101.8653042519637
2004-02-03,101.882146840314
2004-02-04,101.90072636593874
2004-02-05,101.92254912764186
2004-02-06,101.9263326795586
2004-02-09,101.9335261910676
2004-02-10,101.94794725722815
2004-02-11,101.96785798343062
2004-02-12,101.99077040892101
2004-02-13,102.01080222011517
2004-02-16,102.0298171869832
2004-02-17,102.05729562378271
2004-02-18,102.077264249499
2004-02-19,102.08298543269736
2004-02-20,102.10292993350423
2004-02-23,102.12617106220091
2004-02-24,102.141711365655
2004-02-25,102.14583666308468
2004-02-26,102.1658308484419
2004-02-27,102.18712661268296
2004-03-01,102.20633357396291
2004-03-02,102.21108087780436
2004-03-03,102.22345464621841
2004-03-04,102.23575024927648
2004-03-05,102.2533276529574
2004-03-08,102.26133730327473
2004-03-09,102.26559294237578
2004-03-10,102.27033809849515
2004-03-11,102.27896287715832
2004-03-12,102.27846496582333
2004-03-15,102.28842148738934
2004-03-16,102.29647126723005
2004-03-17,102.30118462963777
2004-03-18,102.31161732760161
2004-03-19,102.32017123059124
2004-03-22,102.3256939719611
2004-03-23,102.32824539522433
2004-03-24,102.32064468492844
2004-03-25,102.2728455492262
2004-03-26,102.27020718700119
2004-03-29,102.27624186324198
2004-03-30,102.27773422570417
2004-03-31,102.27454606486157
2004-04-01,102.27706488905304
2004-04-02,102.27490512243719
2004-04-05,102.27575451921358
2004-04-06,102.27338437066489
2004-04-07,102.27437674560161
2004-04-08,102.27066982144821
2004-04-09,102.27256933185468
2004-04-12,102.23832916471733
2004-04-13,102.24794900169734
2004-04-14,102.26229242373314
2004-04-15,102.26929924778538
2004-04-16,102.27155504759718
2004-04-19,102.27891310994355
2004-04-20,102.29035137940637
2004-04-21,102.30281493048108
2004-04-22,102.31825296917924
2004-04-23,102.31984349735751
2004-04-26,102.32598044872174
2004-04-27,102.33474289687872
2004-04-28,102.3415949358006
2004-04-29,102.35633575022817
2004-04-30,102.36198034656815
2004-05-03,102.36795202490437
2004-05-04,102.37397635960774
2004-05-05,102.37397896048506
2004-05-06,102.38293027028853
2004-05-07,102.39738893217404
2004-05-10,102.42060908546313
2004-05-11,102.42502310751817
2004-05-12,102.42943049006227
2004-05-13,102.43759190637621
2004-05-14,102.3938688656447
2004-05-17,102.38793760093012
2004-05-18,102.38503560578354
2004-05-19,102.37989359499426
2004-05-20,102.37947430483523
2004-05-21,102.37826119615139
2004-05-24,102.37972690808546
2004-05-25,102.3859867051067
2004-05-26,102.38560375121781
2004-05-27,102.38867343831161
2004-05-28,102.390941837669
2004-05-31,102.39306013879943
2004-06-01,102.39396252990349
2004-06-02,102.42190068513715
2004-06-03,102.42250363718678
2004-06-04,102.42525862682989
2004-06-07,102.42927960832309
2004-06-08,102.43114400065645
2004-06-09,102.42401009831275
2004-06-10,102.43033840423064
2004-06-11,102.42293710976853
2004-06-14,102.41777174337955
2004-06-15,102.43005026932016
2004-06-16,102.4295137049692
2004-06-17,102.4313838637337
2004-06-18,102.43268295083196
2004-06-21,102.43942908124536
2004-06-22,102.44646435215029
2004-06-23,102.43877519473784
2004-06-24,102.43530212563792
2004-06-25,102.43782249930788
2004-06-28,102.43717279818928
2004-06-29,102.4338903161025
2004-06-30,102.44032662644972
2004-07-01,102.43900730649722
2004-07-02,102.44212926927051
2004-07-05,102.44499594369596
2004-07-06,102.43702956006497
2004-07-07,102.45360167254057
2004-07-08,102.46066364328055
2004-07-09,102.46637376837299
2004-07-12,102.48116615015847
2004-07-13,102.47483962580573
2004-07-14,102.4787051981528
2004-07-15,102.47190090152044
2004-07-16,102.4927196941107
2004-07-19,102.49971363593944
2004-07-20,102.49174456374706
2004-07-21,102.47206928025795
2004-07-22,102.48048653360854
2004-07-23,102.47532525718879
2004-07-26,102.46799944613699
2004-07-27,102.4688761135149
2004-07-28,102.48348110778942
