,0
0,100.0
1,101.659643297354
2,100.808485309286
3,100.654967682615
4,99.219981589627
5,101.323584372128
6,101.308547492495
7,102.169775117046
8,101.279334730723
9,102.102929005724
10,102.090478498549
11,102.355883865898
12,103.873413908833
13,103.234447207869
14,103.986201519989
15,103.555039359114
16,104.098338862118
17,106.654691245657
18,106.845249083784
19,105.133093661544
20,104.242952948657
21,102.629477034286
22,100.669811156662
23,100.669811156662
24,100.669811156662
25,100.669811156662
26,100.669811156662
27,100.669811156662
28,100.669811156662
29,100.669811156662
30,100.669811156662
31,100.587581773642
32,100.302738220861
33,101.637374307327
34,99.126598605203
35,100.662999244066
36,100.312533554386
37,99.288421933899
38,100.759077522648
39,100.611821949663
40,100.195193240605
41,100.249985170766
42,100.304759323512
43,99.413649076359
44,99.413649076359
45,99.413649076359
46,99.413649076359
47,99.413649076359
48,99.413649076359
49,99.135866260714
50,99.192710880531
51,99.515679473246
52,99.011970165706
53,99.268143943377
54,99.324370785673
55,99.735965104914
56,100.790729006991
57,100.645434921038
58,101.203564431011
59,100.951705622026
60,102.777342796876
61,102.231845954843
62,103.644246292679
63,103.96426306965
64,102.020461412601
65,101.542678168012
66,101.464231952535
67,101.451784944904
68,101.041067427705
69,101.162511976781
70,101.162511976781
71,101.162511976781
72,102.388029782827
73,103.873069026322
74,104.249852583617
75,103.062863736636
76,103.63540358284
77,104.207257859623
78,103.151472033712
79,103.267959499091
80,104.036021329512
81,104.673452903671
82,104.138298900406
83,104.058320863354
84,103.779448208453
85,103.867320028237
86,105.569076540197
87,106.396184753354
88,109.005978545773
89,109.966368524119
90,112.720658945082
91,111.575672914118
92,110.767224770949
93,111.069764268918
94,108.579563927375
95,108.495149111625
96,108.956388125245
97,110.493315428909
98,109.626678523003
99,110.46632895179
100,111.47408329321
101,112.157097377039
102,111.413830342279
103,110.149595229798
104,107.726235054963
105,109.943868539216
106,109.943868539216
107,109.943868539216
108,109.943868539216
109,110.109280431319
110,110.017876448617
111,109.355563354663
112,108.566753312139
113,108.735287497806
114,109.668605011952
115,109.668605011952
116,109.60582951163
117,109.897318603685
118,110.825262631434
119,110.35388420899
120,110.200163792919
121,110.428739814278
122,110.401972932285
123,110.985405993245
124,111.301185293015
125,113.939285781898
126,114.163556286228
127,118.637120126751
128,117.653986880953
129,118.166158288823
130,117.751723043131
131,118.567065026477
132,119.293411988249
133,119.322021229394
134,120.367604280209
135,120.462640237371
136,117.074389778314
137,113.348005322832
138,112.429837063626
139,112.429837063626
140,112.429837063626
141,112.429837063626
142,112.429837063626
143,112.429837063626
144,112.429837063626
145,112.429837063626
146,112.429837063626
147,112.429837063626
148,112.429837063626
149,112.429837063626
150,112.429837063626
151,112.429837063626
152,112.429837063626
153,112.429837063626
154,112.429837063626
155,112.429837063626
156,112.429837063626
157,112.429837063626
158,112.429837063626
159,112.429837063626
160,112.429837063626
161,112.429837063626
162,112.429837063626
163,112.429837063626
164,112.429837063626
165,112.429837063626
166,112.429837063626
167,111.869550880039
168,111.175377469867
169,110.482438692164
170,110.589847132847
171,111.297501104239
172,111.297501104239
173,111.297501104239
174,111.137606670185
175,112.568788042115
176,114.462434692872
177,116.949720127412
178,114.140654433549
179,115.698546289735
180,115.536179728991
181,114.686951561133
182,116.137408408816
183,115.709707836549
184,115.811489813464
185,116.969391263993
186,115.948917630736
187,117.177388661434
188,116.752642197101
189,115.800513762867
190,115.838887726106
191,115.745869649268
192,116.245112283702
193,115.79641110062
194,115.860959139552
195,116.228370487425
196,116.463610347876
197,116.566307823679
198,118.28665537409
199,117.267884007164
200,117.370319486439
201,117.101505611213
202,117.13539418819
203,116.77662780178
204,117.668216915716
205,117.480851184457
206,117.345246796243
207,117.577737336228
208,118.308598884861
209,119.875473755156
210,123.579423088007
211,122.358752496182
212,120.1566372676
213,120.552289176459
214,119.75359106008
215,120.306127353774
216,121.509474872401
217,120.813302510674
218,121.230157769364
219,120.7974513503
220,121.803698188477
