,Return_Incl_Costs_ARSUSD Curncy
2000-07-18,99.00201040907429
2000-07-19,99.00219874756378
2000-07-20,99.00229291680853
2000-07-21,98.99664276212273
2000-07-24,98.94714444074168
2000-07-25,98.94714444074168
2000-07-26,98.94714444074168
2000-07-27,98.94714444074168
2000-07-28,98.94714444074168
2000-07-31,98.94714444074168
2000-08-01,98.94714444074168
2000-08-02,98.94714444074168
2000-08-03,98.94714444074168
2000-08-04,98.94714444074168
2000-08-07,98.94714444074168
2000-08-08,98.94714444074168
2000-08-09,98.89240593833327
2000-08-10,98.90688449635043
2000-08-11,98.94120055918349
2000-08-14,98.91591009095909
2000-08-15,98.92042288826342
2000-08-16,98.92747413405107
2000-08-17,98.87801039698405
2000-08-18,98.87801039698405
2000-08-21,98.87801039698405
2000-08-22,98.7867113034063
2000-08-23,98.79450140953928
2000-08-24,98.80219765897229
2000-08-25,98.75279656014281
2000-08-28,98.75279656014281
2000-08-29,98.75279656014281
2000-08-30,98.75279656014281
2000-08-31,98.75279656014281
2000-09-01,98.75279656014281
2000-09-04,98.71981379134972
2000-09-05,98.65733064353226
2000-09-06,98.6080019782105
2000-09-07,98.56524778483941
2000-09-08,98.515965160947
2000-09-11,98.49428598230779
2000-09-12,98.50223241734123
2000-09-13,98.5102723398464
2000-09-14,98.46101720367648
2000-09-15,98.46101720367648
2000-09-18,98.46101720367648
2000-09-19,98.46101720367648
2000-09-20,98.46101720367648
2000-09-21,98.46101720367648
2000-09-22,98.46101720367648
2000-09-25,98.36971175733343
2000-09-26,98.37652211310984
2000-09-27,98.38286600616195
2000-09-28,98.33367457315887
2000-09-29,98.33367457315887
2000-10-02,98.33367457315887
2000-10-03,98.33367457315887
2000-10-04,98.33367457315887
2000-10-05,98.29168152231443
2000-10-06,98.24253568155328
2000-10-09,98.14197990093894
2000-10-10,98.14942069844702
2000-10-11,98.15667547601751
2000-10-12,98.16393025358802
2000-10-13,98.11484828846123
2000-10-16,98.11484828846123
2000-10-17,98.02763365540412
2000-10-18,98.04713003952004
2000-10-19,98.0637483859808
2000-10-20,98.08370896971837
2000-10-23,98.03466711523352
2000-10-24,98.03466711523352
2000-10-25,98.03466711523352
2000-10-26,98.03466711523352
2000-10-27,98.03466711523352
2000-10-30,98.03466711523352
2000-10-31,98.01389228429915
2000-11-01,98.04204218855338
2000-11-02,98.06056186240487
2000-11-03,98.167327782158
2000-11-06,98.19557028478123
2000-11-07,98.16473502781906
2000-11-08,98.18844021034842
2000-11-09,98.22196082001952
2000-11-10,98.2850203094838
2000-11-13,98.25659261012157
2000-11-14,98.27733464483501
2000-11-15,98.31761493546192
2000-11-16,98.33993114245233
2000-11-17,98.2907611768811
2000-11-20,98.2907611768811
2000-11-21,98.2907611768811
2000-11-22,98.2907611768811
2000-11-23,98.2907611768811
2000-11-24,98.2907611768811
2000-11-27,98.2907611768811
2000-11-28,98.2907611768811
2000-11-29,98.2907611768811
2000-11-30,98.2907611768811
2000-12-01,98.2907611768811
2000-12-04,98.2907611768811
2000-12-05,98.2907611768811
2000-12-06,98.26217539846478
2000-12-07,98.39115693854707
2000-12-08,98.41319166912595
2000-12-11,98.33353473515105
2000-12-12,98.35123627603413
2000-12-13,98.36856903481531
2000-12-14,98.39364621773318
2000-12-15,98.47818951455581
2000-12-18,98.4246239142791
2000-12-19,98.43955958939962
2000-12-20,98.44324741041702
2000-12-21,98.45762991238465
2000-12-22,98.40840109742847
2000-12-25,98.3728154025191
2000-12-26,98.327451056031
2000-12-27,98.32137793865084
2000-12-28,98.44339238782648
2000-12-29,98.39417069163257
2001-01-01,98.15208879217721
2001-01-02,98.31336218367966
2001-01-03,98.26420550258783
2001-01-04,98.26420550258783
2001-01-05,98.26420550258783
2001-01-08,98.26420550258783
2001-01-09,98.26420550258783
2001-01-10,98.26420550258783
2001-01-11,98.26420550258783
2001-01-12,98.26420550258783
2001-01-15,98.26420550258783
2001-01-16,98.26420550258783
2001-01-17,98.26420550258783
2001-01-18,98.26420550258783
2001-01-19,98.26420550258783
2001-01-22,98.26420550258783
2001-01-23,98.26420550258783
2001-01-24,98.26420550258783
2001-01-25,98.26420550258783
2001-01-26,98.26420550258783
2001-01-29,98.26420550258783
2001-01-30,98.26420550258783
2001-01-31,98.26420550258783
2001-02-01,98.26420550258783
2001-02-02,98.23039410433623
2001-02-05,98.20617674141303
2001-02-06,98.21076244652737
2001-02-07,98.16165706530411
2001-02-08,98.16165706530411
2001-02-09,98.16165706530411
2001-02-12,98.16165706530411
2001-02-13,98.16165706530411
2001-02-14,98.1170644733231
2001-02-15,98.08043780920524
2001-02-16,98.0653372754385
2001-02-19,98.01630460680079
2001-02-20,98.01630460680079
2001-02-21,97.96089613609965
2001-02-22,97.94965188787316
2001-02-23,97.91246370555245
2001-02-26,97.93384117486183
2001-02-27,97.92561796666463
2001-02-28,97.8766551576813
2001-03-01,97.8766551576813
2001-03-02,97.8766551576813
2001-03-05,97.8766551576813
2001-03-06,97.82014610555436
2001-03-07,97.77123603250159
2001-03-08,97.76334997040121
2001-03-09,97.72198612818373
2001-03-12,97.7433014457131
2001-03-13,97.72553803548054
2001-03-14,97.7269953029125
2001-03-15,97.71861660864143
2001-03-16,97.76863686057094
2001-03-19,97.75988645582174
2001-03-20,97.6437275871892
2001-03-21,97.6740151470131
2001-03-22,97.62600034741406
2001-03-23,97.60737095746317
2001-03-26,97.46975978687634
2001-03-27,97.47838264206912
2001-03-28,97.53574732082248
2001-03-29,97.59420120233693
2001-03-30,97.66245790870187
2001-04-02,97.82946899874337
2001-04-03,97.88937515060653
2001-04-04,97.84163176291032
2001-04-05,97.90171944856682
2001-04-06,97.94211071762564
2001-04-09,98.03015460748496
2001-04-10,98.04104663509652
2001-04-11,97.99202611177898
2001-04-12,97.99202611177898
2001-04-13,97.99202611177898
2001-04-16,97.99202611177898
2001-04-17,97.99202611177898
2001-04-18,97.99202611177898
2001-04-19,97.99202611177898
2001-04-20,97.99202611177898
2001-04-23,97.99202611177898
2001-04-24,97.99202611177898
2001-04-25,97.99202611177898
2001-04-26,97.99202611177898
2001-04-27,97.99202611177898
2001-04-30,97.99202611177898
2001-05-01,97.99202611177898
2001-05-02,97.99202611177898
2001-05-03,97.99202611177898
2001-05-04,97.99202611177898
2001-05-07,97.9323633448858
2001-05-08,97.9842629286813
2001-05-09,98.03759669786682
2001-05-10,97.98857789951789
2001-05-11,97.98857789951789
2001-05-14,97.96496605286761
2001-05-15,98.01984217812179
2001-05-16,98.07060706272168
2001-05-17,98.12217632049322
2001-05-18,98.07311523233298
2001-05-21,98.07311523233298
2001-05-22,97.99331383904378
2001-05-23,97.94457553079859
2001-05-24,97.85888886443824
2001-05-25,97.81019533482551
2001-05-28,97.75817883375237
2001-05-29,97.7092997443355
2001-05-30,97.7092997443355
2001-05-31,97.7092997443355
2001-06-01,97.7092997443355
2001-06-04,97.54497755875514
2001-06-05,97.57472385111873
2001-06-06,97.52593648919319
2001-06-07,97.52593648919319
2001-06-08,97.52593648919319
2001-06-11,97.52593648919319
2001-06-12,97.52593648919319
2001-06-13,97.52593648919319
2001-06-14,97.52593648919319
2001-06-15,97.52593648919319
2001-06-18,97.52593648919319
2001-06-19,97.52593648919319
2001-06-20,97.52593648919319
2001-06-21,97.52593648919319
2001-06-22,97.52593648919319
2001-06-25,97.52593648919319
2001-06-26,97.52593648919319
2001-06-27,97.40806726481257
2001-06-28,97.35936323118017
2001-06-29,97.22211658708285
2001-07-02,97.17350552878932
2001-07-03,97.17350552878932
2001-07-04,97.17350552878932
2001-07-05,97.23644187246931
2001-07-06,97.36598890369257
2001-07-09,97.53626309523348
2001-07-10,97.7034177596008
2001-07-11,97.654566050721
2001-07-12,97.654566050721
2001-07-13,97.654566050721
2001-07-16,97.654566050721
2001-07-17,97.80996593056443
2001-07-18,98.08670231722515
2001-07-19,98.49386949697863
2001-07-20,98.66977944818902
2001-07-23,99.0161933374757
2001-07-24,98.96668524080697
2001-07-25,98.96668524080697
2001-07-26,98.96668524080697
2001-07-27,99.3990352932099
2001-07-30,99.60937018144647
2001-07-31,99.91408393108432
2001-08-01,100.20486596760827
2001-08-02,100.51731011903566
2001-08-03,100.46705146397615
2001-08-06,100.46705146397615
2001-08-07,100.46705146397615
2001-08-08,100.46705146397615
2001-08-09,100.46705146397615
2001-08-10,100.46705146397615
2001-08-13,100.46705146397615
2001-08-14,100.46705146397615
2001-08-15,100.46705146397615
2001-08-16,100.46705146397615
2001-08-17,100.46705146397615
2001-08-20,100.73045091559717
2001-08-21,101.06000058099393
2001-08-22,101.3342954226131
2001-08-23,101.2836282749018
2001-08-24,101.2836282749018
2001-08-27,101.2836282749018
2001-08-28,101.42583848211258
2001-08-29,101.61909978194342
2001-08-30,101.80843200833456
2001-08-31,101.99800980181622
2001-09-03,102.1940541953345
2001-09-04,102.3825678647595
2001-09-05,102.5792671038509
2001-09-06,102.79970449497542
2001-09-07,103.06974643828048
2001-09-10,103.01821156506134
2001-09-11,103.01821156506134
2001-09-12,103.01821156506134
2001-09-13,103.01821156506134
2001-09-14,103.20307254710863
2001-09-17,103.44876769843833
2001-09-18,103.67946166066017
2001-09-19,103.89928989671789
2001-09-20,104.11984792035342
2001-09-21,104.34162225661959
2001-09-24,104.54734126616552
2001-09-25,104.74446499979034
2001-09-26,104.94077785832778
2001-09-27,105.13400939153482
2001-09-28,105.08144238683906
2001-10-01,105.08144238683906
2001-10-02,105.08144238683906
2001-10-03,105.08144238683906
2001-10-04,105.38229927430419
2001-10-05,105.64282858662023
2001-10-08,105.95694194189562
2001-10-09,105.90396347092468
2001-10-10,105.90396347092468
2001-10-11,105.90396347092468
2001-10-12,105.90396347092468
2001-10-15,105.99232822787458
2001-10-16,106.16507520967916
2001-10-17,106.11199267207432
2001-10-18,106.11199267207432
2001-10-19,106.11199267207432
2001-10-22,106.11199267207432
2001-10-23,106.11199267207432
2001-10-24,106.11199267207432
2001-10-25,106.11199267207432
2001-10-26,106.11199267207432
2001-10-29,106.11199267207432
2001-10-30,106.31242688081524
2001-10-31,106.54646008469722
2001-11-01,106.78080711117968
2001-11-02,107.1135375227338
2001-11-05,107.47882702902791
2001-11-06,107.78048900319098
2001-11-07,108.01412992882378
2001-11-08,108.27256283984931
2001-11-09,108.2184265584294
2001-11-12,108.2184265584294
2001-11-13,108.50003258884644
2001-11-14,108.44578257255202
2001-11-15,108.74800081453544
2001-11-16,109.15939846399756
2001-11-19,109.10481876476557
2001-11-20,109.48328295262637
2001-11-21,109.928351394503
2001-11-22,110.37535122173796
2001-11-23,110.78488217302893
2001-11-26,111.16227487196466
2001-11-27,111.776532671194
2001-11-28,112.18390047088398
2001-11-29,112.81268228800465
2001-11-30,113.67207151686051
2001-12-03,114.56074054774169
2001-12-04,114.50346017746783
2001-12-05,114.50346017746783
2001-12-06,114.50346017746783
2001-12-07,115.34929926110087
2001-12-10,116.30686939550003
2001-12-11,117.22405098787532
2001-12-12,118.17559298167451
2001-12-13,118.11650518518368
2001-12-14,118.11650518518368
2001-12-17,118.11650518518368
2001-12-18,118.11650518518368
2001-12-19,119.07982157297357
2001-12-20,119.02028166218709
2001-12-21,119.02028166218709
2001-12-24,119.02028166218709
2001-12-25,119.02028166218709
2001-12-26,119.02028166218709
2001-12-27,119.02028166218709
2001-12-28,119.02028166218709
2001-12-31,119.02028166218709
2002-01-01,119.02028166218709
2002-01-02,119.02028166218709
2002-01-03,119.02028166218709
2002-01-04,119.02028166218709
2002-01-07,119.02028166218709
2002-01-08,119.02028166218709
2002-01-09,119.02028166218709
2002-01-10,119.02028166218709
2002-01-11,119.02028166218709
2002-01-14,119.02028166218709
2002-01-15,119.02028166218709
2002-01-16,119.02028166218709
2002-01-17,119.02028166218709
2002-01-18,119.02028166218709
2002-01-21,119.02028166218709
2002-01-22,119.02028166218709
2002-01-23,119.02028166218709
2002-01-24,119.02028166218709
2002-01-25,119.02028166218709
2002-01-28,119.02028166218709
2002-01-29,119.02028166218709
2002-01-30,119.02028166218709
2002-01-31,119.02028166218709
2002-02-01,119.02028166218709
2002-02-04,119.02028166218709
2002-02-05,119.02028166218709
2002-02-06,119.02028166218709
2002-02-07,119.02028166218709
2002-02-08,119.02028166218709
2002-02-11,119.02028166218709
2002-02-12,119.02028166218709
2002-02-13,119.02028166218709
2002-02-14,118.06749557961929
2002-02-15,114.05059668528456
2002-02-18,113.31527380046987
2002-02-19,117.14914030635951
2002-02-20,114.81216719346355
2002-02-21,119.02697472568781
2002-02-22,118.96746123832497
2002-02-25,118.96746123832497
2002-02-26,118.96746123832497
2002-02-27,118.96746123832497
2002-02-28,118.96746123832497
2002-03-01,118.96746123832497
2002-03-04,118.96746123832497
2002-03-05,118.96746123832497
2002-03-06,118.96746123832497
2002-03-07,118.96746123832497
2002-03-08,118.96746123832497
2002-03-11,118.96746123832497
2002-03-12,118.96746123832497
2002-03-13,118.96746123832497
2002-03-14,118.96746123832497
2002-03-15,118.96746123832497
2002-03-18,118.96746123832497
2002-03-19,118.96746123832497
2002-03-20,118.96746123832497
2002-03-21,118.96746123832497
2002-03-22,118.96746123832497
2002-03-25,118.96746123832497
2002-03-26,118.96746123832497
2002-03-27,118.96746123832497
2002-03-28,118.96746123832497
2002-03-29,118.96746123832497
2002-04-01,118.96746123832497
2002-04-02,118.96746123832497
2002-04-03,118.96746123832497
2002-04-04,118.96746123832497
2002-04-05,118.96746123832497
2002-04-08,118.96746123832497
2002-04-09,118.96746123832497
2002-04-10,120.36268461070624
2002-04-11,119.14188206825727
2002-04-12,116.3042594978274
2002-04-15,114.65348280188144
2002-04-16,121.65898471949313
2002-04-17,123.1271365945812
2002-04-18,123.06557302628391
2002-04-19,123.06557302628391
2002-04-22,123.06557302628391
2002-04-23,123.06557302628391
2002-04-24,123.06557302628391
2002-04-25,123.06557302628391
2002-04-26,123.06557302628391
2002-04-29,123.06557302628391
2002-04-30,123.06557302628391
2002-05-01,123.06557302628391
2002-05-02,123.06557302628391
2002-05-03,123.06557302628391
2002-05-06,123.06557302628391
2002-05-07,123.06557302628391
2002-05-08,123.06557302628391
2002-05-09,123.06557302628391
2002-05-10,123.06557302628391
2002-05-13,123.06557302628391
2002-05-14,123.06557302628391
2002-05-15,123.06557302628391
2002-05-16,123.06557302628391
2002-05-17,123.06557302628391
2002-05-20,123.06557302628391
2002-05-21,123.06557302628391
2002-05-22,123.06557302628391
2002-05-23,123.06557302628391
2002-05-24,123.06557302628391
2002-05-27,123.06557302628391
2002-05-28,123.06557302628391
2002-05-29,123.06557302628391
2002-05-30,123.06557302628391
2002-05-31,123.06557302628391
2002-06-03,123.06557302628391
2002-06-04,123.06557302628391
2002-06-05,123.06557302628391
2002-06-06,123.06557302628391
2002-06-07,123.06557302628391
2002-06-10,123.06557302628391
2002-06-11,123.06557302628391
2002-06-12,123.06557302628391
2002-06-13,122.46870698066704
2002-06-14,121.95856307040334
2002-06-17,122.12376387872685
2002-06-18,124.35830545201777
2002-06-19,124.1128483587461
2002-06-20,122.82429794615408
2002-06-21,121.93385049157219
2002-06-24,121.87288356632641
2002-06-25,121.87288356632641
2002-06-26,121.87288356632641
2002-06-27,121.87288356632641
2002-06-28,121.87288356632641
2002-07-01,121.87288356632641
2002-07-02,121.87288356632641
2002-07-03,121.87288356632641
2002-07-04,121.87288356632641
2002-07-05,122.7228484502371
2002-07-08,125.57244828256286
2002-07-09,124.23210544018534
2002-07-10,126.17944944512222
2002-07-11,126.4088094295866
2002-07-12,126.2598743747396
2002-07-15,127.32530490124327
2002-07-16,127.54827157603621
2002-07-17,130.47480907815873
2002-07-18,130.16880202888296
2002-07-19,128.98633034464373
2002-07-22,130.0075889134173
2002-07-23,128.76895781581365
2002-07-24,128.70457333690575
2002-07-25,128.70457333690575
2002-07-26,128.70457333690575
2002-07-29,128.70457333690575
2002-07-30,128.70457333690575
2002-07-31,128.70457333690575
2002-08-01,128.70457333690575
2002-08-02,128.70457333690575
2002-08-05,128.70457333690575
2002-08-06,128.70457333690575
2002-08-07,128.70457333690575
2002-08-08,128.70457333690575
2002-08-09,128.70457333690575
2002-08-12,128.70457333690575
2002-08-13,129.58987902428692
2002-08-14,128.8192600163795
2002-08-15,128.7650036951031
2002-08-16,128.9877510572918
2002-08-19,129.57884851424248
2002-08-20,130.17794309097494
2002-08-21,131.65134347002277
2002-08-22,132.41362065470994
2002-08-23,131.34559151975742
2002-08-26,131.65906482705321
2002-08-27,131.45079500929623
2002-08-28,132.36708569046405
2002-08-29,132.75949608525843
2002-08-30,132.6931163372158
2002-09-02,132.6931163372158
2002-09-03,130.7993631045591
2002-09-04,130.73396342300683
2002-09-05,130.73396342300683
2002-09-06,130.73396342300683
2002-09-09,130.73396342300683
2002-09-10,130.73396342300683
2002-09-11,130.73396342300683
2002-09-12,130.73396342300683
2002-09-13,130.73396342300683
2002-09-16,130.73396342300683
2002-09-17,130.73396342300683
2002-09-18,130.73396342300683
2002-09-19,130.73396342300683
2002-09-20,130.73396342300683
2002-09-23,130.73396342300683
2002-09-24,130.73396342300683
2002-09-25,130.73396342300683
2002-09-26,130.73396342300683
2002-09-27,130.73396342300683
2002-09-30,130.73396342300683
2002-10-01,130.73396342300683
2002-10-02,130.73396342300683
2002-10-03,130.73396342300683
2002-10-04,130.73396342300683
2002-10-07,130.73396342300683
2002-10-08,130.73396342300683
2002-10-09,130.73396342300683
2002-10-10,130.73396342300683
2002-10-11,130.73396342300683
2002-10-14,130.73396342300683
2002-10-15,132.29890449509043
2002-10-16,134.30635143884766
2002-10-17,135.99044522186892
2002-10-18,134.824342505701
2002-10-21,134.4093236425437
2002-10-22,134.9271869523205
2002-10-23,134.70367594690458
2002-10-24,135.22460542651865
2002-10-25,135.37797779691093
2002-10-28,135.9058700371964
2002-10-29,137.17583925659594
2002-10-30,138.0772931887003
2002-10-31,139.00136012335315
2002-11-01,139.24550389663116
2002-11-04,137.73822590754847
2002-11-05,138.45788151972835
2002-11-06,139.1998946203037
2002-11-07,138.9527485557262
2002-11-08,139.48760355668307
2002-11-11,139.23553884465937
2002-11-12,139.97876563746203
2002-11-13,139.93437005336287
2002-11-14,139.6929091786926
2002-11-15,140.24667222697812
2002-11-18,140.79673032004385
2002-11-19,141.7489038115362
2002-11-20,141.4970946136655
2002-11-21,142.03258840000493
2002-11-22,142.18845203339063
2002-11-25,142.12304041019985
2002-11-26,144.08468644201534
2002-11-27,142.96272379579358
2002-11-28,143.07770516468472
2002-11-29,138.46637736531792
2002-12-02,140.34728092475726
2002-12-03,140.27710728429489
2002-12-04,140.27710728429489
2002-12-05,140.27710728429489
2002-12-06,140.27710728429489
2002-12-09,140.27710728429489
2002-12-10,140.27710728429489
2002-12-11,140.27710728429489
2002-12-12,140.27710728429489
2002-12-13,140.29762425763488
2002-12-16,138.8023048050467
2002-12-17,138.88563337847847
2002-12-18,140.55704808758705
2002-12-19,141.4605608088977
2002-12-20,141.55103005739932
2002-12-23,142.0534852110555
2002-12-24,144.22369159704502
2002-12-25,144.34110913233474
2002-12-26,145.3096330432002
2002-12-27,145.41668107643048
2002-12-30,146.39942424461015
2002-12-31,148.7166664442255
2003-01-01,147.28194959049677
2003-01-02,148.50145270688373
2003-01-03,149.0328431177814
2003-01-06,149.35659511619474
2003-01-07,151.04949394334236
2003-01-08,150.69233600416467
2003-01-09,148.98490745556933
2003-01-10,148.63215810708704
2003-01-13,149.83899428682665
2003-01-14,152.93152752061687
2003-01-15,154.43740275374404
2003-01-16,152.64118146296786
2003-01-17,155.6087218366109
2003-01-20,156.4529980012503
2003-01-21,161.40223093902213
2003-01-22,161.0035328987821
2003-01-23,159.60135268624452
2003-01-24,155.76500948141498
2003-01-27,150.96964256820527
2003-01-28,151.55809628684025
2003-01-29,152.380453683654
2003-01-30,152.30426345681218
2003-01-31,152.30426345681218
2003-02-03,152.30426345681218
2003-02-04,152.30426345681218
2003-02-05,151.63362380022187
2003-02-06,152.70207942341875
2003-02-07,152.57427910815704
2003-02-10,152.44908333845814
2003-02-11,156.26776149402917
2003-02-12,155.87039071294788
2003-02-13,154.0086733830224
2003-02-14,151.34446004846026
2003-02-17,153.72767843325425
2003-02-18,152.86326527726854
2003-02-19,151.5220427005159
2003-02-20,151.44628167916565
2003-02-21,151.44628167916565
2003-02-24,151.44628167916565
2003-02-25,151.44628167916565
2003-02-26,151.44628167916565
2003-02-27,150.28204776558076
2003-02-28,150.61950303920884
2003-03-03,150.54419328768924
2003-03-04,150.54419328768924
2003-03-05,150.54419328768924
2003-03-06,150.54419328768924
2003-03-07,150.54419328768924
2003-03-10,151.29524454132175
2003-03-11,151.90447854585938
2003-03-12,152.9932695460178
2003-03-13,153.1143552368684
2003-03-14,153.22794514685688
2003-03-17,154.81699302978697
2003-03-18,156.42420376634536
2003-03-19,158.57301350012239
2003-03-20,157.47113371338156
2003-03-21,158.34150919118645
2003-03-24,160.68284517341678
2003-03-25,163.23561983581288
2003-03-26,165.72058651133284
2003-03-27,166.80067087372063
2003-03-28,161.38543047961366
2003-03-31,161.4645974574893
2003-04-01,161.96272092570828
2003-04-02,165.67918673703218
2003-04-03,166.04561510148707
2003-04-04,165.54541587856815
2003-04-07,165.9014654695222
2003-04-08,165.23693566616288
2003-04-09,165.00566199663774
2003-04-10,166.53866450266008
2003-04-11,166.34417781921314
2003-04-14,165.01148564176972
2003-04-15,162.8431868777505
2003-04-16,164.75611015377987
2003-04-17,164.673732098703
2003-04-18,164.673732098703
2003-04-21,164.673732098703
2003-04-22,167.8871748270321
2003-04-23,168.2743995640726
2003-04-24,166.60032216193827
2003-04-25,165.52654524238747
2003-04-28,167.37664420581962
2003-04-29,167.50919944991801
2003-04-30,169.40509125666657
2003-05-01,169.5507544893722
2003-05-02,171.12989827704723
2003-05-05,171.21478810802793
2003-05-06,171.32299994471222
2003-05-07,170.96182095126838
2003-05-08,172.43564687376997
2003-05-09,173.78037896907787
2003-05-12,173.23421277710673
2003-05-13,173.95214468991972
2003-05-14,173.421526501751
2003-05-15,169.54059721681537
2003-05-16,169.19905183401303
2003-05-19,163.13782711072702
2003-05-20,163.05625819717167
2003-05-21,163.05625819717167
2003-05-22,163.05625819717167
2003-05-23,163.05625819717167
2003-05-26,163.05625819717167
2003-05-27,163.05625819717167
2003-05-28,163.05625819717167
2003-05-29,163.05625819717167
2003-05-30,163.05625819717167
2003-06-02,163.05625819717167
2003-06-03,163.05625819717167
2003-06-04,163.05625819717167
2003-06-05,163.3630987553717
2003-06-06,163.48151566377067
2003-06-09,164.02465024226453
2003-06-10,164.57101584145104
2003-06-11,164.08787054715793
2003-06-12,163.75001348335988
2003-06-13,163.9958941580968
2003-06-16,164.1018177864825
2003-06-17,165.37322442917815
2003-06-18,165.7540002178481
2003-06-19,165.54942275763634
2003-06-20,165.64026828945416
2003-06-23,166.02551365674944
2003-06-24,167.60429806803924
2003-06-25,168.32104615843662
2003-06-26,166.95163188805287
2003-06-27,167.02659156813033
2003-06-30,166.40871271093866
2003-07-01,166.47877200963148
2003-07-02,166.53838434141716
2003-07-03,166.60257395251847
2003-07-04,167.41485255473862
2003-07-07,167.33114512846126
2003-07-08,167.33114512846126
2003-07-09,167.46409907949052
2003-07-10,168.2916596351055
2003-07-11,168.65349625580816
2003-07-14,167.79720319223853
2003-07-15,167.85654439803363
2003-07-16,167.76739857577795
2003-07-17,167.22030160527638
2003-07-18,166.07389598004107
2003-07-21,165.99085903205105
2003-07-22,165.99085903205105
2003-07-23,165.99085903205105
2003-07-24,165.99085903205105
2003-07-25,165.99085903205105
2003-07-28,165.99085903205105
2003-07-29,165.99085903205105
2003-07-30,165.99085903205105
2003-07-31,165.99085903205105
2003-08-01,165.99085903205105
2003-08-04,165.99085903205105
2003-08-05,165.99085903205105
2003-08-06,165.99085903205105
2003-08-07,165.99085903205105
2003-08-08,165.99085903205105
2003-08-11,165.99085903205105
2003-08-12,165.99085903205105
2003-08-13,165.99085903205105
2003-08-14,165.99085903205105
2003-08-15,165.99085903205105
2003-08-18,165.99085903205105
2003-08-19,166.1088646237263
2003-08-20,164.75195715786754
2003-08-21,163.20149518099984
2003-08-22,161.83341794986652
2003-08-25,161.7525012408916
2003-08-26,161.7525012408916
2003-08-27,161.7525012408916
2003-08-28,161.7525012408916
2003-08-29,161.7525012408916
2003-09-01,161.7525012408916
2003-09-02,161.7525012408916
2003-09-03,161.7525012408916
2003-09-04,161.7525012408916
2003-09-05,161.7525012408916
2003-09-08,161.7525012408916
2003-09-09,161.7525012408916
2003-09-10,163.3965164189341
2003-09-11,165.4419542434053
2003-09-12,166.03054561822876
2003-09-15,166.16144625513448
2003-09-16,166.37894436855024
2003-09-17,165.49771324552134
2003-09-18,165.19893837829034
2003-09-19,165.1153270216601
2003-09-22,165.48636598997913
2003-09-23,166.3665655443226
2003-09-24,166.55963176781424
2003-09-25,166.46136127722912
2003-09-26,165.93422967883805
2003-09-29,165.98586240621157
2003-09-30,165.45232422335164
2003-10-01,165.63523763925238
2003-10-02,165.55242002043278
2003-10-03,165.55242002043278
2003-10-06,165.55242002043278
2003-10-07,165.3900378343995
2003-10-08,165.91246873673919
2003-10-09,165.93473278234686
2003-10-10,167.58446118821158
2003-10-13,167.62434426271852
2003-10-14,167.3600588292409
2003-10-15,167.12711391080413
2003-10-16,166.69384597289022
2003-10-17,166.87446771459818
2003-10-20,166.91413722511865
2003-10-21,166.9519914417523
2003-10-22,166.6152544258038
2003-10-23,167.03202454574924
2003-10-24,167.36240803309482
2003-10-27,167.63496907105545
2003-10-28,167.2085885717116
2003-10-29,166.87735082841922
2003-10-30,166.04023339175316
2003-10-31,165.95721327505728
2003-11-03,165.95721327505728
2003-11-04,165.95721327505728
2003-11-05,165.95721327505728
2003-11-06,165.95721327505728
2003-11-07,165.95721327505728
2003-11-10,165.95721327505728
2003-11-11,165.9140383532791
2003-11-12,165.80801869799612
2003-11-13,165.27347426529263
2003-11-14,165.02565398269863
2003-11-17,164.94314115570728
2003-11-18,164.94314115570728
2003-11-19,164.94314115570728
2003-11-20,164.94314115570728
2003-11-21,164.94314115570728
2003-11-24,164.94314115570728
2003-11-25,164.94314115570728
2003-11-26,164.94314115570728
2003-11-27,164.94314115570728
2003-11-28,164.94314115570728
2003-12-01,164.94314115570728
2003-12-02,164.94314115570728
2003-12-03,164.94314115570728
2003-12-04,164.94314115570728
2003-12-05,164.94314115570728
2003-12-08,164.94314115570728
2003-12-09,164.94314115570728
2003-12-10,164.94314115570728
2003-12-11,164.94314115570728
2003-12-12,164.32751200993349
2003-12-15,163.67163454206135
2003-12-16,163.83950149715173
2003-12-17,164.1275982191733
2003-12-18,163.8625080937058
2003-12-19,164.23153390242842
2003-12-22,164.14941813547722
2003-12-23,164.14941813547722
2003-12-24,164.14941813547722
2003-12-25,164.14941813547722
2003-12-26,164.3509559558243
2003-12-29,164.84465184036085
2003-12-30,165.1694191603688
2003-12-31,165.76772578225092
2004-01-01,165.2373999793849
2004-01-02,166.40400901063566
2004-01-05,168.57831786862107
2004-01-06,169.55175794821358
2004-01-07,168.52283431585863
2004-01-08,167.9730623357624
2004-01-09,167.8890758045945
2004-01-12,167.8890758045945
2004-01-13,167.8890758045945
2004-01-14,167.8890758045945
2004-01-15,167.8890758045945
2004-01-16,167.8890758045945
2004-01-19,167.8890758045945
2004-01-20,167.8890758045945
2004-01-21,167.8890758045945
2004-01-22,167.32402733683352
2004-01-23,168.02073459655426
2004-01-26,168.00087032364115
2004-01-27,168.1270097080429
2004-01-28,168.394917795659
2004-01-29,170.50981265740353
2004-01-30,168.9333036074654
2004-02-02,168.8305433292006
2004-02-03,169.21372658687054
2004-02-04,169.6578540687035
2004-02-05,170.5605028482742
2004-02-06,170.36682699910386
2004-02-09,169.252332850924
2004-02-10,169.29128646005728
2004-02-11,169.47255465021397
