,0
0,100.0
1,100.0
2,100.0
3,100.0
4,100.017921329437
5,99.968653122373
6,99.707449184269
7,99.820530643936
8,99.561310150076
9,99.561310150076
10,99.561310150076
11,99.561310150076
12,99.561310150076
13,99.561310150076
14,99.561310150076
15,99.356180495478
16,99.44303101395
17,99.608925041313
18,99.350801772299
19,99.397504446448
20,99.735064261722
21,99.662712203333
22,99.379224258859
23,99.06928479583
24,99.104109452697
25,99.243957039076
26,99.243957039076
27,99.243957039076
28,99.243957039076
29,99.98417698729
30,100.09199858984
31,100.14120833557
32,99.945177512676
33,100.23508013697
34,99.247228563977
35,99.535455678816
36,100.008255680047
37,99.774188626577
38,99.726990483786
39,99.732771662842
40,99.920507394881
41,99.83932719229
42,99.654782255436
43,99.501429520783
44,99.501429520783
45,99.501429520783
46,99.501429520783
47,99.501429520783
48,99.501429520783
49,99.501429520783
50,99.501429520783
51,99.501429520783
52,99.501429520783
53,99.501429520783
54,99.501429520783
55,99.501429520783
56,99.501429520783
57,99.501429520783
58,99.501429520783
59,99.501429520783
60,99.501429520783
61,99.501429520783
62,99.501429520783
63,99.531658221071
64,99.431447874878
65,99.555400105807
66,99.586901383968
67,99.656895178031
68,99.033229285309
69,99.175142071821
70,99.368661655441
71,99.309858703579
72,99.309858703579
73,99.18654641647
74,99.192294177517
75,99.320971850447
76,99.482805418994
77,99.781566576567
78,99.684026359656
79,99.60261241066
80,99.740763253895
81,100.267005590372
82,100.593721662881
83,100.826715150958
84,100.742577738053
85,100.648117258228
86,101.169372871935
87,101.238825628461
88,101.802224049744
89,101.711378684157
90,102.745447492729
91,103.024944457643
92,102.887601308469
93,102.821824229902
94,101.760291882468
95,102.254314457359
96,102.470420446423
97,102.655550108911
98,102.244171067396
99,102.394892812679
100,102.441400281759
101,102.460562697823
102,102.741152607107
103,102.304624861732
104,101.608738476282
105,101.608738476282
106,101.608738476282
107,101.608738476282
108,101.608738476282
109,101.608738476282
110,101.608738476282
111,101.608738476282
112,101.608738476282
113,101.608738476282
114,101.608738476282
115,101.608738476282
116,101.481395784834
117,101.64119415333
118,101.774599239949
119,101.389366283817
120,101.49763452297
121,101.568604615837
122,101.560581647987
123,101.62903441449
124,101.672475418569
125,102.08625798766
126,102.164964811224
127,102.760377779746
128,102.761598645456
129,103.099111546386
130,103.593144563185
131,103.78864405113
132,103.880659178344
133,103.779247745909
134,103.860020914645
135,104.614988212303
136,104.410064054074
137,104.22991417821
138,104.350059388937
139,104.93794769587
140,105.719296796627
141,106.371257596234
142,106.893864588949
143,106.119736172295
144,107.526158931188
145,107.296492090082
146,106.639868571325
147,106.06366239799
148,105.631384885005
149,105.574537228576
150,107.102394899585
151,106.745992536246
152,106.363171420948
153,106.060351876731
154,105.679489440232
155,105.679489440232
156,105.679489440232
157,105.679489440232
158,105.679489440232
159,105.679489440232
160,105.679489440232
161,105.679489440232
162,105.702567317984
163,106.099168125375
164,106.099168125375
165,106.099168125375
166,106.099168125375
167,106.064370610056
168,105.953953726884
169,105.960351862412
170,106.532897372514
171,106.804880623356
172,107.185088692686
173,107.240162716132
174,107.786306841679
175,107.451520827439
176,107.657597488501
177,108.226056989634
178,108.172188715842
179,108.712797722717
180,109.768283786853
181,109.46824397655
182,110.438289080856
183,110.284428582791
184,110.766591390335
185,110.630153849276
186,109.433350355083
187,109.324009553005
188,109.937923584371
189,109.193617155627
190,109.669568787924
191,110.027156217883
192,110.68249057862
193,110.144950233128
194,110.28275993648
195,110.562641576602
196,111.229220274408
197,111.480346050563
198,112.817885620759
199,112.662284180038
200,112.263180072894
201,112.847982321451
202,113.368197675447
203,112.024144901655
204,113.246660760891
205,113.923082937765
206,113.032001397955
207,112.996685721396
208,113.530789298451
209,113.469609949747
210,113.578282724383
211,113.868458474522
212,112.95317805409
213,113.672707041244
214,112.692968038307
215,112.648756433921
216,112.648756433921
217,112.648756433921
218,112.648756433921
219,112.648756433921
220,112.648756433921
221,112.648756433921
222,112.648756433921
223,112.648756433921
224,112.718106414297
225,113.251217692497
226,112.547405760781
227,111.429409681283
228,111.95091036434
229,111.718605300469
230,110.871312807675
231,110.871312807675
232,110.871312807675
233,110.871312807675
234,110.871312807675
235,110.871312807675
236,110.871312807675
237,110.871312807675
238,110.871312807675
239,110.871312807675
240,110.871312807675
241,110.871312807675
242,110.871312807675
243,110.871312807675
244,110.871312807675
245,110.871312807675
246,110.871312807675
247,110.871312807675
248,110.871312807675
249,110.871312807675
250,110.871312807675
251,110.871312807675
252,110.871312807675
253,110.871312807675
254,110.871312807675
255,110.871312807675
256,110.871312807675
257,110.441273693238
258,110.227765472332
259,109.559318750319
260,108.65047649318
261,109.339119842884
262,109.356961797802
263,110.357851866308
264,109.877054038614
265,110.040999883045
266,109.114912003175
267,109.668710733115
268,109.666760033709
269,109.666760033709
270,109.666760033709
271,109.666760033709
272,109.666760033709
273,109.666760033709
274,109.666760033709
275,109.666760033709
276,109.666760033709
277,109.666760033709
278,109.666760033709
279,109.666760033709
280,109.666760033709
281,109.666760033709
282,109.666760033709
283,109.666760033709
284,109.666760033709
285,109.666760033709
286,109.666760033709
287,109.666760033709
288,109.666760033709
289,109.666760033709
290,109.666760033709
291,109.666760033709
292,110.194506305885
293,110.388563350302
294,110.453835540959
295,110.16039276912
296,109.880501761161
297,110.601470731379
298,110.974725579741
299,111.294759578833
300,111.652065947273
301,111.417851851636
302,111.928348161955
303,111.747121659206
304,111.797180875443
305,112.217437263862
306,111.733913505006
307,112.239912782293
308,112.87140569744
309,112.965958972835
310,112.572441684404
311,112.97645951829
312,113.477837986264
313,113.873980710479
314,113.26112521603
315,113.582370004435
316,113.749828836992
317,114.193978682001
318,114.700904104575
319,115.277915338818
320,115.456254489989
321,115.426065902072
322,115.914431254016
323,115.86463422205
324,116.19910811647
325,116.457935661583
326,116.280247300705
327,116.03659349335
328,115.831221025108
329,115.626002823112
330,116.311318066976
331,116.042780308381
332,115.277489350727
333,115.700478416218
334,116.380021683825
335,115.870085413043
336,116.037888353535
337,116.215124852078
338,116.448226933215
339,116.358027697383
340,116.164348235759
341,116.111166954511
342,115.807284364431
343,115.652580031544
344,116.190885021802
345,116.095178859012
346,116.151661013822
347,115.889886157999
348,115.652580031544
349,115.652580031544
350,115.652580031544
351,115.652580031544
352,115.652580031544
353,115.652580031544
354,115.652580031544
355,115.652580031544
356,115.652580031544
357,115.652580031544
358,115.562370189702
359,115.562370189702
360,115.562370189702
361,115.562370189702
362,115.341244213847
363,115.336131632994
364,115.336131632994
365,115.336131632994
366,115.336131632994
367,115.336131632994
368,115.336131632994
369,115.336131632994
370,115.336131632994
371,115.336131632994
372,115.336131632994
373,115.336131632994
374,115.336131632994
375,115.395596894764
376,115.131164080661
377,115.174328851347
378,115.076197030674
379,115.076197030674
380,115.076197030674
381,115.076197030674
382,115.076197030674
383,115.076197030674
384,115.076197030674
385,115.076197030674
386,115.076197030674
387,115.217649780515
388,115.334326527599
389,114.839195997599
390,114.920858725004
391,115.163573801613
392,115.252642181074
393,115.229264334448
394,115.384301763749
395,115.572665250683
396,115.539329694073
397,115.504732348738
398,115.452093037992
399,115.590338045243
400,115.435599780284
401,115.383307515965
402,115.357037176378
403,115.297724435698
404,115.100360827634
405,115.343267778171
406,115.171214969168
407,115.174894411497
408,115.174894411497
409,115.174894411497
410,115.174894411497
411,115.174894411497
412,115.174894411497
413,115.174894411497
414,115.174894411497
415,115.174894411497
416,115.174894411497
417,115.174894411497
418,115.174894411497
419,115.174894411497
420,115.174894411497
421,115.174894411497
422,115.174894411497
423,115.174894411497
424,115.174894411497
425,115.174894411497
426,115.174894411497
427,115.174894411497
428,115.174894411497
429,115.174894411497
430,115.174894411497
431,115.174894411497
432,115.174894411497
433,115.174894411497
434,115.174894411497
435,115.174894411497
436,114.529832412921
437,114.628759587768
438,114.088050197735
439,113.730671208518
440,113.730671208518
441,113.730671208518
442,113.730671208518
443,113.730671208518
444,113.730671208518
445,113.730671208518
446,113.730671208518
447,113.540998418054
448,113.427605868147
449,113.825677620338
450,113.992899518659
451,114.133195119068
452,114.323895455497
453,114.108379909103
454,114.378107046882
455,114.46445880115
456,114.537342320176
457,114.496016543348
458,114.341549647668
459,114.185997419239
460,113.919484211235
461,113.9212505059
462,114.177534849651
463,114.254699827361
464,114.240078277997
465,114.278484920005
466,114.302143136514
467,114.210982966159
468,114.397422073307
469,114.481744800632
470,114.259893427818
471,113.848741610912
472,113.896663175874
473,114.008410404223
474,114.008410404223
475,114.008410404223
476,114.008410404223
477,114.008410404223
478,114.008410404223
479,114.008410404223
480,114.008410404223
481,114.008410404223
482,114.008410404223
483,114.008410404223
484,114.008410404223
485,114.008410404223
486,114.008410404223
487,114.008410404223
488,114.008410404223
489,114.008410404223
490,114.008410404223
491,114.008410404223
492,114.008410404223
493,114.008410404223
494,114.008410404223
495,114.008410404223
496,114.008410404223
497,114.008410404223
498,114.008410404223
499,114.008410404223
500,114.008410404223
501,114.008410404223
502,114.008410404223
503,114.008410404223
504,114.008410404223
505,114.008410404223
506,114.008410404223
507,114.008410404223
508,114.008410404223
509,114.008410404223
510,114.008410404223
511,113.963769837151
512,114.114087904983
513,114.62615438073
514,114.413097364339
515,114.406519214014
516,114.465749812085
517,114.27873115275
518,113.952182332942
519,113.497608262335
520,113.458251418975
521,113.458251418975
522,113.458251418975
523,113.458251418975
524,113.458251418975
525,113.458251418975
526,113.458251418975
527,113.458251418975
528,113.458251418975
529,113.458251418975
530,113.458251418975
531,113.458251418975
532,113.315288518713
533,113.31502337029
534,113.041786141071
535,112.991013857397
536,112.89987019109
537,112.719991015709
538,112.951746093566
539,112.875002465216
540,112.785359146558
541,112.902107507791
542,112.661119610641
543,112.661119610641
544,112.661119610641
545,112.661119610641
546,112.661119610641
547,112.661119610641
548,112.661119610641
549,112.661119610641
550,112.661119610641
551,112.661119610641
552,112.661119610641
553,112.661119610641
554,112.661119610641
555,112.661119610641
556,112.72953066113
557,112.604391037953
558,112.27376737007
559,112.343395276519
560,112.06591693782
561,112.06591693782
562,112.06591693782
563,112.06591693782
564,112.06591693782
565,112.06591693782
566,112.06591693782
567,112.06591693782
568,112.06591693782
569,112.06591693782
570,112.06591693782
571,112.06591693782
572,112.06591693782
573,112.06591693782
574,112.06591693782
575,112.06591693782
576,111.958083329724
577,111.902132775469
578,112.479292672572
579,112.344085848928
580,112.610159762155
581,113.003681045783
582,112.70029956147
583,112.590983143207
584,112.44413602708
585,112.360727009179
586,112.317650732712
587,112.221686319645
588,112.358533706031
589,112.378663700803
590,112.378663700803
591,112.378663700803
592,112.378663700803
593,112.378663700803
594,112.378663700803
595,112.378663700803
596,112.378663700803
597,112.378663700803
598,112.378663700803
599,112.378663700803
600,112.378663700803
601,112.378663700803
602,112.378663700803
603,112.378663700803
604,112.378663700803
605,112.378663700803
606,112.378663700803
607,112.378663700803
608,112.378663700803
609,112.378663700803
610,112.378663700803
611,112.378663700803
612,112.378663700803
613,112.378663700803
614,112.378663700803
615,112.378663700803
616,112.378663700803
617,112.378663700803
618,112.378663700803
619,112.378663700803
620,112.378663700803
621,112.378663700803
622,112.378663700803
623,112.378663700803
624,112.378663700803
625,112.378663700803
626,112.378663700803
627,112.378663700803
628,112.378663700803
629,112.378663700803
630,112.378663700803
631,112.378663700803
632,112.378663700803
633,112.378663700803
634,112.378663700803
635,112.378663700803
636,112.378663700803
637,112.378663700803
638,112.378663700803
639,112.378663700803
640,112.378663700803
641,112.378663700803
642,112.378663700803
643,112.378663700803
644,112.378663700803
645,112.378663700803
646,112.378663700803
647,112.378663700803
648,112.378663700803
649,112.378663700803
650,112.378663700803
651,112.378663700803
652,112.378663700803
653,112.378663700803
654,112.378663700803
655,112.378663700803
656,112.378663700803
657,112.378663700803
658,112.378663700803
659,112.378663700803
660,112.378663700803
661,112.378663700803
662,112.378663700803
663,112.378663700803
664,112.378663700803
665,113.51019830267
666,112.637895489448
667,112.408030633073
668,112.606159958492
669,112.630772179843
670,112.628397943519
671,113.906812783398
672,113.288140201588
673,113.551335766737
674,113.226857060917
675,112.608658170571
676,112.659270825435
677,111.868570984906
678,111.799209146948
679,111.799209146948
680,111.799209146948
681,111.799209146948
682,111.799209146948
683,111.799209146948
684,111.799209146948
