,Return_Incl_Costs_BRLUSD Curncy,Return_Incl_Costs_ARSUSD Curncy,Return_Incl_Costs_MXNUSD Curncy,Return_Incl_Costs_COPUSD Curncy,Return_Incl_Costs_CLPUSD Curncy,Return_Incl_Costs_PENUSD Curncy,Return_Incl_Costs_TRYUSD Curncy,Return_Incl_Costs_RUBUSD Curncy,Return_Incl_Costs_ZARUSD Curncy,Return_Incl_Costs_CNYUSD Curncy,Return_Incl_Costs_KRWUSD Curncy,Return_Incl_Costs_IDRUSD Curncy,Return_Incl_Costs_INRUSD Curncy,Return_Incl_Costs_PHPUSD Curncy,Return_Incl_Costs_THBUSD Curncy,Return_Incl_Costs_CZKEUR Curncy,Return_Incl_Costs_HUFEUR Curncy,Return_Incl_Costs_PLNEUR Curncy
2002-05-27,111.80631752441809,102.8092875193028,106.84286572275938,107.59582159462967,98.17852425863104,106.85048773798408,118.55823674028119,100.46423260630475,98.97194479937838,100.52313007599287,108.69098457911964,152.14485910050814,102.8374315976123,106.02559350301321,104.56563802787412,87.95142269997251,90.93544657244308,86.69735204073848
2002-05-28,111.80631752441809,102.87492603401317,106.84286572275938,107.59582159462967,98.17852425863104,106.85048773798408,117.01698397385371,100.50472280352649,99.35768130639869,100.52313007599287,107.804854218106,153.0005791459647,102.88100658280523,106.02559350301321,104.56563802787412,87.95142269997251,90.93544657244308,86.69735204073848
2002-05-29,111.80631752441809,99.44234978673987,106.84286572275938,107.59582159462967,98.17852425863104,106.85048773798408,117.54941674771018,100.47139109421128,100.49431283388503,100.52313007599287,107.82597267284939,153.25441219933535,102.87242221741344,106.02559350301321,104.56563802787412,87.95142269997251,90.93544657244308,86.69735204073848
2002-05-30,111.80631752441809,101.16478248499169,106.84286572275938,107.54316752766366,98.17852425863104,106.85048773798408,116.41416262556484,100.58626245483761,101.6932163288571,100.52313007599287,108.22035981517362,153.45732400048433,102.86374454370238,106.02559350301321,104.56563802787412,87.95142269997251,90.93544657244308,86.69735204073848
2002-05-31,111.80631752441809,101.70803517007,106.84286572275938,107.8481162929979,98.17852425863104,106.85048773798408,116.38423297259679,100.54252856778314,100.50117216507655,100.52313007599287,108.9465178815095,153.76384563803947,102.81307812622933,106.02559350301321,104.56563802787412,87.95142269997251,90.93544657244308,86.69735204073848
2002-06-03,111.80631752441809,102.07627591229082,106.84286572275938,107.78428980723042,98.17852425863104,106.85048773798408,115.63242662047433,100.62731190892701,100.31301129571783,100.52313007599287,108.52425437892423,158.9774749326754,102.86896980959267,106.02559350301321,104.56563802787412,87.95142269997251,90.93544657244308,86.69735204073848
2002-06-04,109.17382535910238,102.11993853661382,106.84286572275938,107.42443653800983,98.17852425863104,106.85048773798408,115.5746104071641,100.66388730807498,101.96167172216677,100.52313007599287,109.0976204251947,157.13105486299062,102.89341658929392,106.02559350301321,104.56563802787412,87.95142269997251,90.71291934369344,86.69735204073848
2002-06-05,109.11923844642284,102.62155269253678,106.84286572275938,107.20173014412097,98.17852425863104,106.85048773798408,115.5746104071641,100.44577712967029,99.26434060351447,100.52313007599287,108.74515341553546,152.37008346770693,102.92840720909605,106.02559350301321,104.56563802787412,87.95142269997251,90.6675628840216,86.69735204073848
2002-06-06,109.11923844642284,102.80111884952046,106.84286572275938,107.14739756215029,98.17852425863104,106.85048773798408,115.5746104071641,100.4201631651293,100.85395698303878,100.52313007599287,108.74441426961982,150.4282274719508,103.10606624937026,106.02559350301321,104.56563802787412,87.95142269997251,90.8792274552449,86.69735204073848
2002-06-07,109.11923844642284,104.09581686545573,106.84286572275938,106.86441059836997,98.17852425863104,106.85048773798408,115.5746104071641,100.47441108129638,99.91584257004432,100.52313007599287,108.43376180035159,153.39027584408993,103.0345920766553,106.02559350301321,104.56563802787412,87.95142269997251,90.74197067099897,86.69735204073848
2002-06-10,109.11923844642284,109.6059099346139,106.84286572275938,106.89060462209872,98.17852425863104,106.85048773798408,114.16752117058473,100.46479186317148,98.8986441033097,100.52313007599287,108.09438823263278,155.84134436205517,103.15113416767484,106.02559350301321,104.56563802787412,87.95142269997251,90.69659968566347,86.69735204073848
2002-06-11,109.11923844642284,110.74525864645963,106.84286572275938,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.41455946723991,98.45467052950434,100.52313007599287,109.08072566140217,155.5665242416095,103.17614079729286,106.02559350301321,104.56563802787412,87.95142269997251,90.69659968566347,86.69735204073848
2002-06-12,109.11923844642284,111.90116156520912,106.84286572275938,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.41455946723991,97.5480283419786,100.52313007599287,109.45219928033087,156.27257336134045,103.20012103539668,106.02559350301321,104.56563802787412,87.95142269997251,90.69659968566347,86.69735204073848
2002-06-13,109.11923844642284,111.41414981013597,106.84286572275938,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.41455946723991,97.4992543278076,100.52313007599287,108.01002000593608,155.88994599107323,103.18276568797457,106.02559350301321,104.56563802787412,87.95142269997251,90.69659968566347,86.69735204073848
2002-06-14,109.11923844642284,110.95005370392131,106.84286572275938,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.41455946723991,97.4992543278076,100.52313007599287,107.78722030839782,157.61077503304696,103.20683923439864,106.02559350301321,104.56563802787412,88.12309528456849,90.69659968566347,86.69735204073848
2002-06-17,109.11923844642284,111.10034277009271,107.7687393175702,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.41455946723991,97.4992543278076,100.52313007599287,108.31159153966487,157.18407482192003,103.24257632075611,106.29415306389205,104.56563802787412,88.0790337369262,90.69659968566347,86.69735204073848
2002-06-18,109.11923844642284,113.13318492007078,107.31942212304295,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.41455946723991,97.4992543278076,100.52313007599287,108.25743574389504,157.8649394611606,103.27700709064152,106.51963605933884,104.56563802787412,88.0790337369262,90.69659968566347,86.69735204073848
2002-06-19,109.11923844642284,112.90988384965038,106.48871964735632,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.41455946723991,97.4992543278076,100.52313007599287,108.25743574389504,158.49598743065727,103.42714017667085,106.41740905203237,104.56563802787412,88.0790337369262,90.48195088581693,86.69735204073848
2002-06-20,109.11923844642284,111.73764359133627,105.63929845806598,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.453400692556,97.4992543278076,100.52313007599287,108.25743574389504,159.07611414793325,103.48247201011746,106.44246271819267,104.56563802787412,88.0790337369262,90.43670991037402,86.69735204073848
2002-06-21,109.11923844642284,110.927571789741,103.99722483274056,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.49374557219066,97.4992543278076,100.52313007599287,108.25743574389504,158.56933170717477,103.48275193507634,106.28741171596823,104.56563802787412,88.0790337369262,90.43670991037402,86.69735204073848
2002-06-24,109.11923844642284,109.19574150678393,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.29135247435548,97.4992543278076,100.52313007599287,108.73777904843423,159.483042332709,103.56756919747592,106.15691129423926,104.56563802787412,88.0790337369262,90.43670991037402,86.69735204073848
2002-06-25,109.11923844642284,106.87374290433598,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.34741179605763,97.4992543278076,100.52313007599287,108.75052945647785,159.64000350278653,103.56766250579521,106.23790808644559,104.56563802787412,88.0790337369262,90.43670991037402,86.69735204073848
2002-06-26,109.11923844642284,108.1518144242538,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.43545725161309,97.4992543278076,100.52313007599287,109.64358057722552,157.9018325159133,103.67991241411936,106.19222790798408,104.56563802787412,87.96877896182563,90.43670991037402,86.69735204073848
2002-06-27,109.11923844642284,108.09773851704168,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.50667376566435,97.4992543278076,100.52313007599287,109.96181822060453,158.90004370099044,103.7391631969842,106.31538327899122,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-06-28,109.11923844642284,108.09773851704168,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.52773780503145,97.4992543278076,100.52313007599287,109.90538198828102,157.46883618466424,103.68177858050919,106.1219971490271,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-07-01,109.11923844642284,108.09773851704168,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.42553820662013,97.4992543278076,100.52313007599287,109.80337872393318,157.78695593823574,103.79412179715264,106.35069989273605,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-07-02,109.11923844642284,108.09773851704168,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,114.11043740999945,100.45094879379361,96.79448845879212,100.52313007599287,109.52057049306782,155.9869283326133,103.8479606974876,105.47050121171392,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-07-03,109.11923844642284,111.942809699075,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,113.89713940560434,100.46911513462346,96.06290528651947,100.52313007599287,109.8291930746443,155.908934868447,103.93259134324859,105.41776596110807,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-07-04,109.11923844642284,112.3807594423433,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,113.95237144917331,100.5095714642016,95.98350045595416,100.52313007599287,110.0247341684905,155.908934868447,103.93212480165113,105.41776596110807,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-07-05,109.11923844642284,113.2211349980665,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.5095714642016,97.12216572625678,100.52313007599287,110.31402211491927,155.908934868447,103.94276195007131,105.41776596110807,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-07-08,109.11923844642284,115.8501069570825,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.51904470941967,96.4305496520356,100.52313007599287,110.8918664269864,155.908934868447,103.97420685373339,105.41776596110807,104.56563802787412,87.92479457234472,90.43670991037402,86.69735204073848
2002-07-09,109.11923844642284,114.61353903336723,103.94522622032419,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.52851795463775,97.87783503046823,100.52313007599287,111.75816259315123,155.908934868447,104.02692605423483,105.41776596110807,104.56563802787412,88.46514124376188,90.43670991037402,86.69735204073848
2002-07-10,109.11923844642284,116.41011156452159,104.04878273104961,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.55392854181123,98.01639645980427,100.52313007599287,112.22637429835306,155.908934868447,104.03756320265501,105.41776596110807,104.56563802787412,88.42090867314,90.43670991037402,86.69735204073848
2002-07-11,109.11923844642284,116.62171354485456,104.32270169656401,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.56875138432893,97.04315791984546,100.52313007599287,112.03564073540812,155.908934868447,104.05883749949439,105.12147772529462,104.56563802787412,87.14645945384359,90.43670991037402,86.69735204073848
2002-07-12,108.78859422016993,116.48430966152105,105.39270184550692,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.56975443382218,98.49692802610762,100.52313007599287,111.75931222010622,155.908934868447,104.07983187137586,104.8278314908019,104.56563802787412,87.10288622411667,90.43670991037402,86.69735204073848
2002-07-15,107.10211530244622,117.46725012448859,104.58509005462217,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.8114893617978,97.69917416169707,100.52313007599287,112.36119418668166,155.908934868447,104.03784312761388,104.84740128383106,104.56563802787412,87.10288622411667,90.43670991037402,86.69735204073848
2002-07-16,106.34252583221576,117.67295379178161,105.2858426112853,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.86309068575011,97.14506078573761,100.52313007599287,113.04699892095289,155.908934868447,104.11314294142777,105.02303272584153,104.56563802787412,87.10288622411667,90.43670991037402,86.69735204073848
2002-07-17,105.68506070829632,120.3729065861391,105.86062998532427,106.83715931978767,98.17852425863104,106.85048773798408,113.89539526344873,100.88515777461144,96.91703658063182,100.52313007599287,112.83285477274748,155.908934868447,104.23136458219855,105.12545128733109,104.56563802787412,87.10288622411667,90.69430786292173,86.69735204073848
2002-07-18,107.4343365843105,120.09059187560213,106.11115254384787,106.83715931978767,98.17852425863104,106.85048773798408,111.78423493778288,100.90254396583498,98.66103134260877,100.52313007599287,112.87925789710191,155.908934868447,104.22138059201541,105.1652862467461,104.56563802787412,87.10288622411667,90.64896070899027,86.69735204073848
2002-07-19,107.38061941601835,118.99967206822043,105.56787322506871,106.83715931978767,98.17852425863104,106.85048773798408,112.08573085318872,100.91413475998401,98.90070158953097,100.52313007599287,112.97864837291587,155.908934868447,104.31842124426613,105.1320076646906,104.56563802787412,87.10288622411667,90.6579293945244,86.69735204073848
