,Spot_Incl_Costs_BRLUSD Curncy,Spot_Incl_Costs_ARSUSD Curncy,Spot_Incl_Costs_MXNUSD Curncy,Spot_Incl_Costs_COPUSD Curncy,Spot_Incl_Costs_CLPUSD Curncy,Spot_Incl_Costs_PENUSD Curncy,Spot_Incl_Costs_TRYUSD Curncy,Spot_Incl_Costs_RUBUSD Curncy,Spot_Incl_Costs_ZARUSD Curncy,Spot_Incl_Costs_CNYUSD Curncy,Spot_Incl_Costs_KRWUSD Curncy,Spot_Incl_Costs_IDRUSD Curncy,Spot_Incl_Costs_INRUSD Curncy,Spot_Incl_Costs_PHPUSD Curncy,Spot_Incl_Costs_THBUSD Curncy,Spot_Incl_Costs_CZKEUR Curncy,Spot_Incl_Costs_HUFEUR Curncy,Spot_Incl_Costs_PLNEUR Curncy
2006-05-26,156.22545185250206,78.70284436108818,103.56726575167518,132.82955118514187,111.62116628424297,105.43339797855923,271.26322888329275,98.93347178017771,180.43014110746995,93.32016673273866,127.33080256663641,189.1951969401254,98.02308268506889,91.08990542791193,110.27936743955216,104.2321551096089,106.07392895440033,103.3790098126731
2006-05-29,156.22545185250206,78.96979819641719,103.56726575167518,132.58398284707033,111.79138313349591,105.43339797855923,271.26322888329275,98.93347178017771,179.59583769231804,93.26028373491545,127.59617559206896,188.15330792852032,98.51120943396171,91.0802937464275,110.11469574454708,104.2321551096089,106.07392895440033,103.3790098126731
2006-05-30,156.22545185250206,78.92112651802185,103.56726575167518,133.9076111270433,113.30473448007739,105.66905660172661,271.26322888329275,98.77736281722449,181.78055232445297,93.3876270942322,127.37897007280877,187.70388339878755,98.87593068325442,90.71654690855424,109.70306772414101,104.2321551096089,106.07392895440033,103.3790098126731
2006-05-31,156.22545185250206,79.06732187433803,103.56726575167518,133.85096098297703,113.34702138247451,105.49271717024385,271.26322888329275,98.88400504428762,184.99540707763873,93.26028373491546,127.36692478013049,189.10414005366357,99.04552919214508,91.32119591989986,109.53176766028415,104.2321551096089,106.07392895440033,103.3790098126731
2006-06-01,156.22545185250206,78.79970940030182,103.56726575167518,133.43919361268112,112.9675717652209,104.96377489534197,271.26322888329275,98.83456304176548,184.2277707969526,93.25280376348981,127.58408918725773,190.7798469392411,99.0179872180452,91.67034237838716,109.80358977764512,104.2321551096089,106.07392895440033,103.3790098126731
2006-06-02,156.22545185250206,78.79970940030182,103.56726575167518,132.77708697178278,112.9375655041273,104.54708485959827,271.26322888329275,98.83456304176548,183.66415080621985,93.29021562410261,127.68084458715326,189.3494931416632,98.0995964095579,91.21986196405746,109.7486879827563,104.2321551096089,106.07392895440033,103.3790098126731
2006-06-05,156.22545185250206,78.82396292735639,103.56726575167518,131.46275153101504,113.38933986077616,104.11440830848765,271.26322888329275,98.83456304176548,183.35197516115107,93.10345590352266,127.0185995426141,189.70638812971117,97.88386448910806,90.97949342133268,109.7486879827563,104.2321551096089,106.07392895440033,103.3790098126731
2006-06-06,156.22545185250206,78.99415655489851,103.56726575167518,131.39702015524955,114.11974518491019,104.06235110433342,271.26322888329275,98.83456304176548,187.30160736663277,93.0569041755709,126.9550902428428,190.88144124477316,98.73884417246333,91.40823295932371,109.7486879827563,103.8857451364833,106.07392895440033,103.3790098126731
2006-06-07,156.22545185250206,78.87251479857746,103.56726575167518,131.39702015524955,115.20194716861883,104.06235110433342,271.26322888329275,98.83456304176548,185.3331077482591,93.0569041755709,126.9550902428428,191.4233166998457,98.22587973903552,91.39371526654602,109.7486879827563,103.5931092346904,106.07392895440033,103.3790098126731
2006-06-08,154.35778535231617,78.94545485541954,103.56726575167518,131.39702015524955,115.57772822929716,104.06235110433342,271.26322888329275,98.83456304176548,187.41728292345005,93.0569041755709,126.9550902428428,192.56715495573116,98.25750138906187,92.11546276451566,109.7486879827563,103.54131268007306,106.07392895440033,103.3790098126731
2006-06-09,154.98939256676076,78.92112651802188,103.56726575167518,131.39702015524955,115.42712200291518,104.06235110433342,271.26322888329275,98.83456304176548,185.67953408900658,93.0569041755709,126.9550902428428,192.31158777091952,98.14916897297691,91.86546869251745,109.34443006564172,103.48954202373304,106.07392895440033,103.3790098126731
2006-06-12,154.77885682861256,78.92112651802188,103.56726575167518,132.5959516129943,115.42712200291518,104.06235110433342,271.26322888329275,98.83456304176548,187.06814964518563,93.0569041755709,127.2072634755764,192.36228470783544,98.06357507705334,91.73854222923731,109.54621133676358,103.43779725272118,106.07392895440033,103.3790098126731
2006-06-13,152.63841015743927,78.94545485541954,103.56726575167518,134.20536579154583,116.20315567366451,104.06235110433342,265.86533411400194,98.99937215386943,189.00011899640413,93.0569041755709,127.86788977175652,194.14998392145307,98.01454328951482,92.05651829946079,109.75719360119244,103.43779725272118,106.07392895440033,103.3790098126731
2006-06-14,153.69108884818024,78.89681317035767,103.56726575167518,134.09157398601857,115.71612960209517,104.06235110433342,265.73240144694495,98.7851457602446,189.02211139881717,93.0569041755709,127.90479248164735,193.62010261133045,98.01454328951482,91.831261645289,109.331843414955,103.38607835409482,106.07392895440033,103.3790098126731
2006-06-15,155.1297497255262,78.84823138884884,103.56726575167518,134.22952828024287,115.48982687145222,104.06235110433342,265.73240144694495,98.75843263267289,191.37473587610253,93.0569041755709,127.58567487253852,191.90336728367242,98.01454328951482,91.7044296238931,109.3444300656417,103.6797888039644,106.07392895440033,103.3790098126731
2006-06-16,155.05218485066345,78.82396292735642,103.56726575167518,133.68625594384554,115.80437591511563,104.06235110433342,265.73240144694495,98.6783798637191,190.33796773583663,93.0569041755709,127.13428168356509,189.85975531025736,98.01454328951482,91.7044296238931,109.54621133676356,103.97517281765091,106.07392895440033,103.3790098126731
2006-06-19,155.05218485066345,78.78455094589275,103.56726575167518,133.50158752521853,116.3812740488144,104.06235110433342,265.73240144694495,98.78514576024463,192.83267383280094,93.0569041755709,127.81871927001768,191.64776013467815,98.01454328951482,91.96334368579735,109.60098865607189,104.27224473998704,106.07392895440033,103.3790098126731
2006-06-20,154.00476818040383,78.78455094589275,103.56726575167518,134.04679987506339,116.31759769380604,104.06235110433342,265.73240144694495,98.8921429395138,195.78568006098297,93.0569041755709,127.19509402532518,191.80068254360984,98.01454328951482,91.96824291032914,109.37381019040983,104.22010861761706,106.07392895440033,103.3790098126731
2006-06-21,154.83610296140466,78.78455094589275,103.56726575167518,134.00549645746162,116.03191425879778,104.06235110433342,265.73240144694495,98.51866303631628,197.45012431661365,93.0569041755709,127.0978221820786,191.13679506018093,98.01454328951482,91.84103248761973,109.40320610791156,103.87206674920793,106.07392895440033,103.3790098126731
2006-06-22,154.66290821536282,78.78455094589275,103.56726575167518,134.59301249608882,116.42588899505435,104.06235110433342,265.73240144694495,98.78514576024463,201.77090115750258,93.0569041755709,127.00069900150197,191.04122666265084,98.01454328951482,91.84103248761973,109.63894351766349,104.16799856330825,106.07392895440033,103.3790098126731
2006-06-23,154.6975471645712,78.78455094589275,103.56726575167518,136.36906348408266,116.9768203504838,104.1378235572833,265.73240144694495,98.99937215386946,205.4241535577478,93.0569041755709,127.12212619243944,191.04122666265084,98.01454328951482,91.86058041131209,109.58834287452623,104.16799856330825,106.07392895440033,103.3790098126731
2006-06-26,155.66743774240553,78.78455094589275,103.56726575167518,136.1733609794088,117.00901167096114,104.09018565130242,265.73240144694495,98.89214293951379,203.50012812575784,93.0569041755709,127.58567487253855,191.04122666265084,98.46545293018988,92.14496331303911,109.7022600708615,104.1159145640266,106.07392895440033,103.3790098126731
2006-06-27,155.2517703519051,78.78455094589275,103.56726575167518,136.94159169603367,116.80329284378291,104.07420269614984,265.73240144694495,98.7584326326729,202.1638107667083,93.0569041755709,127.50003048012316,191.04122666265084,98.4380532122796,92.317427148117,109.60098865607186,104.36033483069544,106.07392895440033,103.3790098126731
2006-06-28,155.2517703519051,78.81811588969444,103.56726575167518,137.56969790003802,116.89963340205064,103.93057667012664,265.73240144694495,98.97254305572476,199.9346547756446,93.0569041755709,127.31689340675325,191.04122666265084,98.46545293018985,92.4806282568055,109.60098865607186,104.30815466328009,106.07392895440033,103.3790098126731
2006-06-29,156.91443991390676,78.76946273173783,103.56726575167518,137.41032278925334,116.10795920533549,103.94651553827069,265.73240144694495,98.97254305572476,201.3222598740365,93.0569041755709,127.70822378702569,191.04122666265084,98.22849423191283,92.4558637355285,109.61785423869185,104.85174916072529,106.07392895440033,103.3790098126731
2006-06-30,159.9973063934515,78.69659551366964,103.56726575167518,134.4612387482504,114.51315556421721,103.86687004801796,265.73240144694495,98.04259969815419,197.80936626593115,93.0569041755709,126.14519144655827,191.04122666265084,97.75347963722987,91.55851963244702,108.73522240337937,104.79932328614494,105.39052994808044,103.3790098126731
2006-07-03,160.62080747920214,78.72086960235367,103.56726575167518,134.3158939527948,114.45589898643512,103.81493661299396,272.7294694299489,97.99357839830512,194.93297182754918,93.0569041755709,126.082118850835,191.04122666265084,97.80753436999088,91.49058708303505,108.68085479217768,104.79932328614494,105.33783468310641,103.3790098126731
2006-07-04,159.96266744424315,78.72086960235367,103.56726575167518,134.23988629616076,114.45589898643512,103.81493661299396,271.76391358839146,97.99357839830512,194.6087749779537,93.0569041755709,126.082118850835,191.04122666265084,97.63656577410056,90.91720495417043,108.68085479217768,104.74692362450187,105.33783468310641,103.3790098126731
2006-07-05,157.98824733936618,78.76946273173785,103.56726575167518,134.49242499576957,114.45589898643512,103.81493661299396,263.1160750249231,97.99357839830512,199.60949197974358,93.0569041755709,126.082118850835,191.04122666265084,97.81204162963927,90.87174635169335,108.68085479217768,105.34547747378473,105.33783468310641,103.3790098126731
2006-07-06,158.64638737432517,78.76946273173785,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,269.1623941375577,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,97.76313560882446,90.87174635169335,108.68085479217768,105.04534790833235,105.33783468310641,103.3790098126731
2006-07-07,159.54700005374275,78.74515867041981,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,270.83630535632756,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,97.76313560882446,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-10,159.3738053077009,78.76946273173785,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,272.83487945631975,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,97.76313560882446,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-11,158.43855367907494,78.74515867041981,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,272.2909637202459,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,97.76313560882446,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-12,157.8496915425327,78.67233639051497,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,270.93328258058875,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,97.76313560882446,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-13,157.05299571074022,78.74515867041981,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,266.0380409559243,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,97.76313560882446,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-14,156.84516201549,78.72086960235367,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,266.4723302645724,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,97.71425404102006,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-17,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,114.45589898643512,103.81493661299396,265.4350956050828,97.99357839830512,199.5096872337537,93.0569041755709,126.082118850835,191.04122666265084,98.61893103999705,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-18,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,113.9566167404565,103.81493661299396,266.7253143278626,98.10358255327661,198.36692147810655,92.9731656195771,126.70790474136263,191.04122666265084,98.51298328840097,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-19,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,113.21107737167601,103.81493661299396,266.5919516706987,97.78609523109772,194.77739948083428,92.98804608782606,126.56226347154495,191.45316887155613,99.14278471402136,90.87174635169335,108.68085479217768,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-20,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,113.14989872948652,103.81493661299396,266.5919516706987,97.6281209253932,192.36719455850047,92.86171373079794,125.77915570137358,189.49836542420806,98.69276833043409,90.87174635169335,108.30024660435205,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-21,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,113.46260301230888,103.81493661299396,265.69999584731437,97.44446146651715,192.27101096122124,92.839455410153,125.52821875764103,189.01329395811325,98.63276711506226,90.87174635169335,108.2220693054089,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-24,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,113.34590353430131,103.81493661299396,267.4069805042996,97.60184148503642,192.27101096122124,92.8172077572869,125.74324615939564,189.77841055595735,98.9752902164051,90.87174635169335,108.21384668114074,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-25,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,113.16212916765649,103.81493661299396,268.64392590791215,97.55304056429391,192.27101096122124,92.77079915340826,125.79113010690496,189.177593188839,98.73897280998953,90.87174635169335,108.26320117774571,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-26,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,113.58570445856286,103.81493661299396,271.29511222298834,97.55304056429391,192.27101096122124,92.77079915340826,126.13938240027967,188.24746571618152,98.73435041530718,90.87174635169335,108.20906957715685,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-27,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,112.99114327284806,103.81493661299396,276.2758790482014,97.55304056429391,192.27101096122124,92.77079915340826,125.79113010690496,188.15334198332343,98.32468341358401,90.87174635169335,108.20906957715685,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-28,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,112.93464770121165,103.81493661299396,275.83470185424625,97.55304056429391,192.27101096122124,92.77079915340826,126.04312035132399,188.15334198332343,98.48078348997838,90.87174635169335,108.20906957715685,104.99282523437819,105.33783468310641,103.3790098126731
2006-07-31,156.76673943448225,78.6815091675525,103.56726575167518,134.4251787832717,112.93464770121165,103.81493661299396,275.3069384820382,97.55304056429391,192.27101096122124,92.77079915340826,126.19962088280128,188.15334198332343,98.15537111841472,90.87174635169335,108.20906957715685,104.99282523437819,105.33783468310641,103.3790098126731
2006-08-01,155.9722612927606,78.6815091675525,103.56726575167518,134.4251787832717,112.93464770121165,103.81493661299396,273.6370621871613,97.55304056429391,192.27101096122124,92.77079915340826,126.29612221782924,188.15334198332343,98.3200997259511,90.87174635169335,108.20906957715685,104.940328821761,105.33783468310641,103.3790098126731
2006-08-02,156.55195706057367,78.6815091675525,103.56726575167518,134.4251787832717,112.93464770121165,103.81493661299396,275.4388793250902,97.55304056429391,192.27101096122124,92.77079915340826,127.15908292204112,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,104.88785865735012,105.33783468310641,103.3790098126731
2006-08-03,156.44965780743016,78.6815091675525,103.56726575167518,134.4251787832717,112.93464770121165,103.74688197949177,275.4265098710541,97.55304056429391,192.27101096122124,92.77079915340826,127.58884034790742,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,104.53758684527138,105.33783468310641,103.3790098126731
2006-08-04,156.82475506895625,78.6815091675525,102.84975141844953,134.4251787832717,112.93464770121165,103.76302914468748,280.3454294260865,97.55304056429391,192.27101096122124,92.77079915340826,127.47805409000765,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,104.24144637262191,105.33783468310641,103.3790098126731
2006-08-07,156.279159052191,78.6815091675525,102.65951686572254,134.4251787832717,113.11137440010434,103.65111159445807,281.86687227252986,97.55304056429391,192.27101096122124,92.77079915340826,127.18356248367786,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.94697900998737,105.33783468310641,103.3790098126731
2006-08-08,156.1427600479997,78.6815091675525,102.60818710728968,134.4251787832717,113.54967094446975,103.26712567674524,280.58457220411816,97.55304056429391,192.27101096122124,92.77079915340826,127.30610180585118,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-09,157.2339520815302,78.6815091675525,102.60818710728968,134.4251787832717,113.18521492305076,103.21549211390688,285.3385657053356,97.55304056429391,192.27101096122124,92.77079915340826,126.76868757967279,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-10,157.5067500899128,78.6815091675525,102.60818710728968,134.4251787832717,113.26531769369696,103.21549211390688,282.0235520236541,97.55304056429391,192.27101096122124,92.77079915340826,126.56226347154497,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-11,157.77954809829544,78.6815091675525,102.60818710728968,134.4251787832717,112.80473979155927,103.21549211390688,283.86660067503675,97.55304056429391,192.27101096122124,92.77079915340826,127.04904140797402,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-14,158.01824635563023,78.6815091675525,102.60818710728968,134.4251787832717,112.63374949737543,103.21549211390688,281.0628577601817,97.55304056429391,192.27101096122124,92.77079915340826,127.61348567152113,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-15,158.80254062973026,78.6815091675525,102.60818710728968,134.4251787832717,112.5606265264834,103.21549211390688,283.4377929351177,97.55304056429391,192.27101096122124,92.82086257594707,127.61348567152113,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-16,160.0983311695477,78.6815091675525,102.60818710728968,134.4251787832717,110.87506638505299,103.21549211390688,285.93229949906964,97.29581024594867,192.27101096122124,92.67996648351732,127.52726866546956,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-17,159.92783241430854,78.64216841296873,102.60818710728968,134.4251787832717,110.81962885186047,103.21549211390688,286.827023341016,97.26981617428265,192.27101096122124,92.44363219971204,126.95138649528532,188.15334198332343,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-18,158.70024137658675,78.73907804748872,102.60818710728968,134.4251787832717,110.81962885186047,103.21549211390688,283.28111318399345,97.22118126619552,192.27101096122124,92.50997930416159,126.67146300862137,187.55292305431095,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-21,159.8937326632607,78.76334278648639,102.60818710728968,134.4251787832717,110.81962885186047,103.21549211390688,284.25830005284735,97.22118126619552,193.3990483424844,92.45836777510053,126.4048627803434,187.4591465927838,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-22,159.82553316116505,78.8119171576159,102.60818710728968,134.4251787832717,110.81962885186047,103.21549211390688,283.0873250707608,97.22118126619552,195.92967055065552,92.41213859121298,126.34166034895323,187.4591465927838,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-23,159.48453565068678,78.83622681744241,102.60818710728968,134.4251787832717,110.81962885186047,103.21549211390688,280.20111912899824,97.22118126619552,196.41374459888695,92.41213859121298,126.34166034895323,187.4591465927838,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-24,157.67724884515192,78.86055147860175,102.60818710728968,134.4251787832717,110.81962885186047,103.21549211390688,276.16455396187604,97.22118126619552,197.11468941142365,92.41213859121298,126.34166034895323,187.4591465927838,98.27093967608812,90.87174635169335,108.20906957715685,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-25,157.9159471024867,79.00681525259607,102.97318632383022,135.30961142088762,110.81962885186047,103.29158809452161,276.0264716848951,97.27683309045035,197.77229582984515,92.41213859121298,126.34166034895323,187.19090238135988,98.27093967608812,90.87174635169335,108.17535240618399,103.89500552048239,105.33783468310641,103.3790098126731
2006-08-28,158.73434112763456,79.15362258970217,102.0994880171557,133.7715597227221,110.81962885186047,103.43471019428036,276.0264716848951,97.04255653229835,197.6344595708155,92.41213859121298,126.34166034895323,187.05766920662745,98.10756623904115,90.48232424711311,108.10199384297292,103.84305801772214,105.33783468310641,103.3790098126731
2006-08-29,159.0753386381128,79.05569048628158,102.21067116864994,134.28357623642935,110.81962885186047,103.40283374675049,276.0264716848951,97.1986153206108,196.5344349633928,92.41213859121298,126.34166034895323,186.95531113539653,98.0847505259623,90.22834201614491,107.79335146226494,104.13639998952361,105.33783468310641,103.3790098126731
2006-08-30,158.99580096879376,79.05569048628158,102.05508245533461,133.95144655742752,110.81962885186047,103.14786015468312,276.0264716848951,96.96471490941146,195.35219948586007,92.41213859121298,126.31490550152954,186.87180177109056,98.10300224731064,90.0674580194785,107.75691837817448,104.13639998952361,105.33783468310641,103.3790098126731
2006-08-31,158.2726429194503,79.15362258970218,102.28864356383092,133.73628156691308,110.99753281234463,103.227696735401,276.0264716848951,97.06853152066353,197.90890052671872,92.41213859121298,126.32704883026454,186.1151121321642,98.13039256901766,90.02242429046876,107.81765387494944,104.13639998952361,105.33783468310641,103.3790098126731
2006-09-01,158.2726429194503,79.08015078655582,102.07728040692902,133.45153206788305,110.55566840715268,103.32339598002194,276.0264716848951,96.96471490941147,198.19124455000815,92.41213859121298,126.21784285202304,186.49438601423847,98.13952607539973,90.02242429046876,107.58722244372065,104.13639998952361,105.33783468310641,103.3790098126731
2006-09-04,158.9163030683094,79.12911682419455,101.83363278091704,133.76193656181835,110.17634268056405,103.38707055726816,276.0264716848951,96.91623255195677,196.97494681948177,92.41213859121298,126.16936744430261,186.18610843295392,97.71208119304,90.02242429046876,107.21336257422672,104.08433178952886,105.33783468310641,103.3790098126731
2006-09-05,159.25507156770888,79.08015078655582,101.74532177145934,132.64235026602094,110.63899434834784,103.39511924498693,274.9383715871801,96.91623255195677,197.73959561918358,92.41213859121298,126.10628276058047,186.09301537873745,97.66322515244349,90.02242429046876,107.15975589293961,104.0322896236341,105.33783468310641,103.3790098126731
2006-09-06,157.69673647047114,79.2763794485572,102.9731863238302,132.90148525093537,110.90169553831747,103.40283374675047,271.25778298782507,96.91623255195677,201.01849256486983,92.41213859121298,126.10628276058047,186.09301537873745,97.66322515244349,90.02242429046876,107.15975589293961,104.32616614799464,105.33783468310641,103.3790098126731
2006-09-07,157.35796797107162,79.25179762547238,103.2677514954024,133.16481356976632,110.89571120335425,103.42699093559425,271.0102813683457,96.91623255195677,202.10407306784325,92.41213859121298,126.10628276058047,186.09301537873745,97.66322515244349,90.02242429046876,107.15975589293961,104.27400306492065,105.33783468310641,103.3790098126731
2006-09-08,157.05307632161205,79.2026796845827,103.34734566634137,133.09823116298145,110.75824952953712,103.43471019428036,269.86458838785234,96.91623255195677,203.03195660291658,92.41213859121298,126.10628276058047,186.09301537873745,97.66322515244349,90.02242429046876,107.15975589293961,104.22186606338819,105.33783468310641,103.3790098126731
2006-09-11,156.97454978345127,79.30097652564332,103.79305466567648,133.09823116298145,110.97355796860313,103.62604547637109,269.72965609365843,96.91623255195677,203.90640668213413,92.41213859121298,126.10628276058047,185.89802221827642,97.66322515244349,90.02242429046876,107.15975589293961,104.1697551303565,105.33783468310641,103.3790098126731
2006-09-12,156.97454978345127,79.37485942302744,103.56400676836725,133.09823116298145,110.4487193002935,103.62604547637109,269.72965609365843,96.8677744356808,202.09070934249152,92.41213859121298,126.10628276058047,186.30477519191157,97.66322515244349,90.02242429046876,107.15975589293961,104.1697551303565,105.33783468310641,103.3790098126731
2006-09-13,156.97454978345127,79.37485942302744,103.22232413303776,132.49621502492732,110.43091456316826,103.73767549538607,269.72965609365843,96.71224683423203,201.48526174822936,92.41213859121298,126.10628276058047,186.30477519191157,97.66322515244349,90.02242429046876,107.15975589293961,104.71262836852156,105.33783468310641,103.3790098126731
2006-09-14,156.97454978345127,79.25179762547236,102.89416721571064,132.34084817551908,110.34197691385562,103.78563886509009,269.72965609365843,96.71224683423203,203.1744256973241,92.41213859121298,126.10628276058047,186.30477519191157,97.66322515244349,90.02242429046876,107.15975589293961,104.11767025279133,105.33783468310641,103.3790098126731
2006-09-15,156.97454978345127,79.17814353845985,102.84272013210278,132.27467775143134,110.2868059253987,103.40283374675049,269.72965609365843,96.97173770311917,203.46598452996912,92.41213859121298,126.10628276058047,185.643643841054,97.66322515244349,90.02242429046876,107.15975589293961,104.41430179197307,105.33783468310641,103.3790098126731
2006-09-18,156.97454978345127,79.17814353845985,102.84272013210278,132.27467775143134,110.2868059253987,103.45082366371693,270.1049829751628,96.81587635133275,201.07286199903893,92.41213859121298,126.10628276058047,185.59285168321185,97.66322515244349,90.02242429046876,107.15975589293961,104.41430179197307,105.33783468310641,103.3790098126731
2006-09-19,156.97454978345127,79.1536225897022,102.84272013210278,132.27467775143134,110.2868059253987,103.46660630125682,269.68971065343504,96.89374434839816,202.60425329507996,92.41213859121298,126.10628276058047,186.38668090172825,97.66322515244349,90.02242429046876,107.15975589293961,104.36209464107709,105.33783468310641,103.3790098126731
2006-09-20,156.97454978345127,79.11404577840734,102.84272013210278,132.27467775143134,110.2868059253987,103.45082366371692,268.7721565711415,96.73813340993715,203.1504169025593,92.41213859121298,126.10628276058047,186.66022081976567,97.66322515244349,90.02242429046876,107.15975589293961,104.36209464107709,105.33783468310641,103.3790098126731
2006-09-21,156.97454978345127,79.11404577840734,102.84272013210278,132.27467775143134,110.2868059253987,103.39909825188506,261.74416689771215,96.47988959410709,207.04824539225544,92.41213859121298,126.10628276058047,185.999968871048,97.66322515244349,90.02242429046876,106.495792888333,104.36209464107709,105.33783468310641,103.3790098126731
2006-09-22,156.97454978345127,79.11404577840734,102.84272013210278,132.27467775143134,110.2868059253987,103.39909825188506,261.6132948142633,96.37697771187338,209.5658561472441,92.41213859121298,126.10628276058047,187.22005036259378,97.66322515244349,90.02242429046876,106.08215521054743,104.60709283476442,105.33783468310641,103.3790098126731
2006-09-25,156.97454978345127,79.11404577840734,102.84272013210278,132.27467775143134,110.45200674249706,103.36318985790001,261.6132948142633,96.32878922301745,211.97215311221458,92.41213859121298,126.10628276058047,188.13566609236173,97.66322515244349,90.02242429046876,106.48780789973826,104.60709283476442,104.67607802992985,103.3790098126731
2006-09-26,156.97454978345127,79.11404577840734,102.84272013210278,132.27467775143134,110.00035751660499,103.29166428071228,261.6132948142633,96.32878922301745,211.8661670356585,92.41213859121298,126.10628276058047,187.93238700281196,97.66322515244349,90.02242429046876,106.50377907452636,104.30991359375655,103.5069908059508,103.3790098126731
2006-09-27,156.97454978345127,79.11404577840734,102.84272013210278,132.27467775143134,109.76412782151941,103.37125528786675,261.6132948142633,96.32878922301745,211.8661670356585,92.41213859121298,126.10628276058047,187.39417647417,97.66322515244349,90.02242429046876,106.67176610776694,104.30991359375655,103.70473887790538,103.3790098126731
2006-09-28,156.97454978345127,79.09903842604142,102.84272013210278,132.27467775143134,109.97077321303969,103.4348145612516,261.6132948142633,96.32878922301745,211.8661670356585,92.41213859121298,126.10628276058047,187.9532159211291,97.66322515244349,90.02242429046876,106.64373147804086,104.01441808782525,103.76137718422866,103.3790098126731
