,0
0,100.0
1,100.301320530109
2,100.301320530109
3,99.851372459066
4,99.343068348916
5,98.901889927962
6,98.901889927962
7,98.901889927962
8,98.901889927962
9,98.901889927962
10,98.901889927962
11,98.901889927962
12,98.800401286811
13,98.983637813461
14,99.426285614081
15,99.60171493231
16,99.349005517334
17,99.349005517334
18,98.491421789684
19,98.13964471411
20,97.785649106552
21,97.785649106552
22,97.785649106552
23,97.785649106552
24,97.785649106552
25,97.785649106552
26,97.785649106552
27,97.785649106552
28,97.785649106552
29,97.785649106552
30,97.785649106552
31,97.785649106552
32,97.785649106552
33,97.785649106552
34,97.785649106552
35,97.785649106552
36,97.785649106552
37,97.785649106552
38,97.785649106552
39,97.785649106552
40,97.785649106552
41,97.785649106552
42,97.785649106552
43,97.785649106552
44,97.785649106552
45,97.785649106552
46,97.785649106552
47,97.785649106552
48,97.785649106552
49,97.785649106552
50,97.785649106552
51,97.785649106552
52,97.785649106552
53,97.785649106552
54,97.785649106552
55,97.785649106552
56,97.785649106552
57,97.785649106552
58,97.785649106552
59,97.785649106552
60,97.785649106552
61,98.442304220144
62,98.407766960622
63,98.499198050296
64,98.024566897106
65,97.82196143887
66,98.472086884252
67,98.727732735325
68,98.856844197907
69,99.680952847095
70,99.680952847095
71,99.039264395957
72,98.603637578502
73,98.63179600996
74,98.591734993095
75,98.953384589405
76,98.534582749251
77,98.576243479411
78,98.89603835034
79,98.492359620854
80,98.455322761277
81,98.455322761277
82,98.455322761277
83,98.455322761277
84,98.455322761277
85,98.455322761277
86,98.626340533887
87,99.397361824335
88,99.380454037111
89,99.192561141205
90,99.159499696582
91,98.395449106374
92,98.78011537746
93,99.120068101601
94,99.360722810217
95,98.599603384275
96,98.258942888366
97,98.627922622356
98,98.125052024695
99,98.125052024695
100,98.125052024695
101,98.125052024695
102,98.125052024695
103,98.125052024695
104,98.125052024695
105,98.125052024695
106,99.189275878949
107,99.189275878949
108,99.189275878949
109,99.168341716587
110,97.950433135422
111,97.676199102011
112,97.481223449288
113,98.113979798896
114,98.834982138325
115,98.409358256549
116,98.243210585131
117,97.987461009919
118,98.577850351202
119,99.112168959185
120,99.60017522774
121,99.60017522774
122,98.393906865967
123,97.857167285108
124,96.580298758759
125,96.580298758759
126,96.580298758759
127,96.580298758759
128,96.580298758759
129,96.580298758759
130,96.580298758759
131,96.580298758759
132,96.580298758759
133,96.580298758759
134,96.580298758759
135,96.580298758759
136,96.580298758759
137,96.580298758759
138,96.580298758759
139,96.580298758759
140,96.580298758759
141,96.580298758759
142,96.580298758759
143,96.580298758759
144,96.580298758759
145,96.580298758759
146,96.580298758759
147,96.580298758759
148,96.580298758759
149,96.580298758759
150,96.580298758759
151,96.580298758759
152,96.580298758759
153,96.580298758759
154,96.580298758759
155,96.580298758759
156,96.580298758759
157,96.580298758759
158,96.580298758759
159,96.580298758759
160,96.580298758759
161,96.580298758759
162,96.580298758759
163,96.580298758759
164,96.580298758759
165,96.580298758759
166,96.580298758759
167,96.580298758759
168,96.580298758759
169,96.580298758759
170,96.580298758759
171,96.580298758759
172,96.580298758759
173,96.580298758759
174,96.576881056195
175,96.200674622606
176,95.747935907265
177,96.152739981446
178,96.329844530198
179,96.804931582432
180,97.619926148367
181,97.389017105031
182,97.644089690499
183,97.497155095157
184,97.702016816623
185,97.215844196518
186,97.215844196518
187,97.101458427857
188,97.265292492405
189,97.413372523475
190,97.00540504205
191,97.00540504205
192,97.00540504205
193,97.00540504205
194,97.102453783767
195,97.102453783767
196,97.015852022877
197,97.122944601806
198,97.88931423481
199,98.166426297669
200,98.166426297669
201,98.216274253155
202,98.529300039808
203,98.036227534175
204,98.272503682074
205,98.36086055691
206,98.438835654197
207,98.846365535808
208,98.846365535808
209,98.401151300583
210,97.999504819438
211,97.557668330939
212,97.67508709437
213,97.67508709437
214,97.67508709437
215,97.67508709437
216,97.752788991354
217,97.651865097587
218,97.603807724899
219,97.101515042306
220,96.52854813637
221,96.52854813637
222,96.52854813637
223,96.52854813637
224,96.52854813637
225,96.52854813637
226,96.52854813637
227,96.52854813637
228,96.52854813637
229,96.52854813637
230,96.52854813637
231,96.52854813637
232,96.52854813637
233,96.52854813637
234,96.52854813637
235,96.52854813637
236,96.52854813637
237,96.52854813637
238,96.52854813637
239,96.225789912186
240,96.225789912186
241,96.515706577932
242,96.229892937459
243,95.82409524825
244,95.737104814727
245,95.737104814727
246,95.737104814727
247,95.737104814727
248,95.737104814727
249,95.737104814727
250,95.691522045404
251,94.971513583991
252,94.971513583991
253,94.971513583991
254,95.254047877569
255,95.415514972734
256,96.092844808767
257,97.094568393437
258,95.891056268506
259,95.891056268506
260,94.847322592732
261,94.847322592732
262,95.394832622015
263,95.394832622015
264,95.154254071639
265,95.154254071639
266,95.154254071639
267,95.154254071639
268,95.154254071639
269,95.154254071639
270,95.154254071639
271,95.154254071639
272,96.126460134106
273,96.298253364462
274,96.072464030352
275,96.45837736012
276,96.556219404901
277,96.513754438394
278,95.651888240119
279,95.720384576338
280,95.676124342954
281,96.539854856832
282,96.359499584448
283,97.008902852737
284,96.15836064553
285,96.270357679147
286,96.694109710778
287,96.528392768312
288,96.528392768312
289,96.380428926238
290,96.380428926238
291,96.601742063728
292,96.355014320133
293,96.174089799913
294,96.418344771022
295,96.888377607721
296,96.823604706215
297,96.804234655075
298,96.659440088399
299,97.070057697311
300,97.469341765663
301,97.379978515547
302,97.359166013791
303,97.479301543732
304,97.341993982639
305,97.361226657529
306,97.993500844554
307,98.60269582171
