,Spot_Ex_Costs_BRLUSD Curncy,Spot_Ex_Costs_ARSUSD Curncy,Spot_Ex_Costs_MXNUSD Curncy,Spot_Ex_Costs_COPUSD Curncy,Spot_Ex_Costs_CLPUSD Curncy,Spot_Ex_Costs_PENUSD Curncy,Spot_Ex_Costs_TRYUSD Curncy,Spot_Ex_Costs_RUBUSD Curncy,Spot_Ex_Costs_ZARUSD Curncy,Spot_Ex_Costs_CNYUSD Curncy,Spot_Ex_Costs_KRWUSD Curncy,Spot_Ex_Costs_IDRUSD Curncy,Spot_Ex_Costs_INRUSD Curncy,Spot_Ex_Costs_PHPUSD Curncy,Spot_Ex_Costs_THBUSD Curncy,Spot_Ex_Costs_CZKEUR Curncy,Spot_Ex_Costs_HUFEUR Curncy,Spot_Ex_Costs_PLNEUR Curncy
2000-09-18,102.79026941219108,100.00000000000001,101.16022924585964,97.81892027181944,97.79889671746135,100.3720142778305,88.24255226090254,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.88679924650354,96.29764439926987,100.0,104.00773713134178,103.27169372769443,107.2232163915666
2000-09-19,102.79026941219108,100.00000000000001,101.16022924585964,97.77564713743686,97.79889671746135,100.3720142778305,88.24255226090254,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,106.52382594453354
2000-09-20,102.79026941219108,100.00000000000001,101.16022924585964,97.25636952484591,96.80094879177297,100.3720142778305,88.24255226090254,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,106.44056517702963
2000-09-21,102.79026941219108,100.02999400119978,101.16022924585964,97.27800609203722,97.10970616104672,100.3720142778305,88.24255226090254,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-09-22,102.79026941219108,100.0399920015997,101.16022924585964,97.27800609203722,97.10970616104672,100.3720142778305,88.24255226090254,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-09-25,102.79026941219108,100.00000000000003,101.16022924585964,97.27800609203722,97.10970616104672,100.3720142778305,88.24255226090254,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-09-26,102.79026941219108,100.00000000000003,101.16022924585964,97.27800609203722,97.10970616104672,100.3720142778305,88.49461494564018,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-09-27,102.79026941219108,100.00000000000003,101.16022924585964,97.27800609203722,96.8188270818936,100.3720142778305,88.82853910976694,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-09-28,102.79026941219108,99.99000199960011,101.16022924585964,97.27800609203722,97.41705009373682,100.3720142778305,88.4745912744227,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-09-29,102.79026941219108,99.99000199960011,101.16022924585964,97.27800609203722,97.35119067958895,100.3720142778305,88.57765428804208,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-10-02,102.79026941219108,99.99000199960011,101.16022924585964,97.5147446024382,97.59267519813118,100.3720142778305,88.09767511032902,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-10-03,102.79026941219108,99.99000199960011,101.16022924585964,98.24648181640485,97.8341597166734,100.3720142778305,88.13065527468723,100.0,98.12066160478467,100.01655903295249,100.0,100.0,97.03130284094533,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-10-04,102.73316370696206,99.99000199960011,101.09333697260053,98.35409023022346,97.9768551139938,100.3720142778305,88.17011368561579,100.0,97.95069438150679,100.01655903295249,100.0,100.0,96.98664968731397,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-10-05,103.0567627032597,99.99000199960011,101.12200508971158,98.59082874062443,98.17992164094976,100.62901733087438,87.82146623382913,100.0,97.21416974730272,100.01655903295249,100.0,100.0,96.8526902264199,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-10-06,102.61895229650406,99.99000199960011,100.87354807474915,98.54778537509698,97.6475580432544,100.48115256062994,87.70367993254985,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.8526902264199,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.59546838686468
2000-10-09,102.73316370696205,99.99000199960011,100.93088430897126,98.46169864404207,97.62560490520512,100.60085261273258,87.76257308318947,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.89734338005125,96.29764439926987,100.0,104.00773713134178,103.27169372769443,105.65394457678661
2000-10-10,102.56184659127506,99.99000199960011,100.9595524260823,98.76300220273421,97.15910072165764,100.60789379226804,87.63889746684622,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.7187307655258,96.29764439926987,100.0,104.00773713134178,103.27169372769443,104.41341397630012
2000-10-11,102.29535330020641,99.99000199960011,100.9595524260823,98.99974071313518,97.23044842031784,100.6430996899453,87.93277428853801,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.49546499736901,96.29764439926987,100.0,104.00773713134178,103.62471292792057,103.92889697408991
2000-10-12,102.29535330020641,99.99000199960011,100.9595524260823,98.50474200956951,96.85175678896753,100.7311144341384,87.21663357676,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.62471292792057,103.92889697408991
2000-10-13,102.29535330020641,99.99000199960011,100.9595524260823,98.76300220273421,96.85175678896753,100.88954097368602,87.36563324787829,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.62471292792057,103.64731518359034
2000-10-16,102.29535330020641,99.99000199960011,100.9595524260823,98.48322032680579,96.85175678896753,100.9564321792728,86.73488760452777,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.62471292792057,103.64731518359034
2000-10-17,102.29535330020641,99.93005595523586,100.9595524260823,98.9997407131352,96.85175678896753,100.7311144341384,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.1892006067105,103.64731518359034
2000-10-18,102.29535330020641,99.93005595523586,100.9595524260823,99.66691287881066,96.85175678896753,100.79448504995744,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.59749340784494,104.889989412472
2000-10-19,102.29535330020641,99.93005595523586,100.9595524260823,99.98973812026655,96.85175678896753,100.82969094763469,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.59749340784494,104.9024161547608
2000-10-20,102.29535330020641,99.97001998481203,100.9595524260823,99.49473941670088,96.85175678896753,100.7311144341384,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.10676843907092,104.91484289704962
2000-10-23,102.29535330020641,99.93005595523584,100.9595524260823,99.94669475473911,96.85175678896753,100.22062891781833,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.10676843907092,105.25036493884767
2000-10-24,102.29535330020641,99.93005595523584,100.9595524260823,99.6023478305195,96.85175678896753,100.31568484154693,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.10676843907092,105.25036493884767
2000-10-25,102.29535330020641,99.93005595523584,100.9595524260823,99.4301743684097,96.85175678896753,100.2699171745665,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,103.10676843907092,105.25036493884767
2000-10-26,102.29535330020641,99.93005595523584,100.9595524260823,99.77452129262929,96.85175678896753,100.2699171745665,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,102.91718415247426,105.25854703275205
2000-10-27,102.29535330020641,99.96002897741798,100.9595524260823,99.23647922353616,96.85175678896753,100.2699171745665,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,102.91718415247426,103.9862314306227
2000-10-30,102.29535330020641,99.96002897741798,100.9595524260823,99.73147792710185,96.85175678896753,100.2699171745665,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,102.91718415247426,103.9862314306227
2000-10-31,102.29535330020641,99.96002897741798,100.9595524260823,100.67843196870575,96.85175678896753,100.2699171745665,87.0558552755138,100.0,97.04420252402485,100.01655903295249,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,102.91718415247426,103.9862314306227
2000-11-01,102.29535330020641,99.96002897741798,100.9595524260823,100.57082355488713,96.85175678896753,100.2699171745665,87.48582955883715,100.0,97.04420252402485,100.02483854942871,100.0,100.0,96.45081184373765,96.29764439926987,100.0,104.00773713134178,102.91718415247426,103.9862314306227
2000-11-02,102.29535330020641,99.96002897741798,101.10483190482283,100.67843196870577,96.61975007105636,100.2699171745665,87.60859463007566,100.0,96.6226188414248,100.02483854942871,100.0,100.0,96.45081184373765,96.29764439926987,100.0,105.09492602121645,102.91718415247426,105.08979576054023
2000-11-03,102.29535330020641,99.96002897741798,100.320322719624,100.72147533423322,96.19440442155252,100.2699171745665,87.8553109085067,100.0,96.40455831594201,100.02483854942871,100.0,100.0,96.45081184373765,96.29764439926987,100.0,105.09492602121645,102.91718415247426,105.08979576054023
2000-11-06,102.29535330020641,100.0099840143882,100.44623160119912,100.89364879634302,96.19440442155252,100.1009051289023,87.19048170629227,100.0,96.15742305372818,100.02483854942871,100.0,100.0,96.45081184373765,96.29764439926987,100.0,105.09492602121645,102.91718415247426,105.38187183894775
2000-11-07,102.29535330020641,99.96002897741798,100.82395824592449,101.00125721016164,95.87401419205614,99.97062501036949,87.08313640245571,100.0,95.42328595126946,100.02483854942871,100.0,100.0,96.45081184373765,96.29764439926987,100.0,105.09492602121645,102.91718415247426,104.81828842004875
2000-11-08,102.29535330020641,99.96002897741798,100.82395824592449,101.43169086543614,95.87401419205614,99.77344429042793,86.88979624195446,100.0,94.34025200803826,100.02483854942871,100.0,100.0,96.3607970870006,94.5899029222385,100.0,105.09492602121645,102.91718415247426,105.35718935344852
2000-11-09,102.29535330020641,99.96002897741798,100.82395824592449,101.2164740377989,95.87401419205614,99.77344429042793,87.79066649901395,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.27078233026357,94.87452650174373,100.0,105.09492602121645,102.91718415247426,103.63764286366907
2000-11-10,102.29535330020641,99.99000199960011,100.82395824592449,101.02277889292537,95.87401419205614,99.77344429042793,86.92834566045931,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.27078233026357,94.5899029222385,100.0,105.09492602121645,102.91718415247426,104.71544473046863
2000-11-13,102.29535330020641,99.99000199960011,100.82395824592449,101.2164740377989,95.87401419205614,99.77344429042793,86.91233282508037,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.27078233026357,94.21040481623152,100.0,105.09492602121645,102.91718415247426,104.71544473046863
2000-11-14,102.29535330020641,99.93005595523586,100.82395824592449,101.25951740332636,95.87401419205614,99.77344429042793,86.89631998970144,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.18076757352654,94.77965197524199,100.0,105.09492602121645,102.91718415247426,104.71544473046863
2000-11-15,102.29535330020641,99.93005595523586,101.32270689782594,101.17343067227145,95.89596588391466,99.77344429042793,86.79846377349682,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.27078233026357,94.77965197524199,100.0,105.09492602121645,102.91718415247426,104.71544473046863
2000-11-16,102.29535330020641,99.93005595523586,100.99660201004423,101.45321254819989,96.07706734174738,99.77344429042793,86.5161634164459,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.04574543842098,94.96940102824547,100.0,105.09492602121645,102.91718415247426,104.71544473046863
2000-11-17,102.29535330020641,99.97001998481203,101.42821142034356,101.23799572056264,95.462419969709,99.77344429042793,86.13304150330539,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.09075281678949,95.11171281799808,100.0,105.4598389587901,102.91718415247426,105.45117914834148
2000-11-20,102.29535330020641,99.93005595523584,101.42821142034356,101.32408245161754,95.47888373860289,99.77344429042793,86.32104405201366,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.18076757352652,94.96940102824547,100.0,105.4598389587901,102.91718415247426,105.45117914834148
2000-11-21,102.29535330020641,99.93005595523584,101.42821142034356,101.15190898950775,95.59961804382472,99.77344429042793,86.03933676293975,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.22577495189503,95.9181462932629,100.0,105.4598389587901,102.91718415247426,105.45117914834148
2000-11-22,101.72573631754398,99.95003797002391,101.65719054498736,100.69995365146951,95.41302866302735,99.77344429042793,85.98951905287196,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.04574543842097,96.4399561890225,100.0,105.4598389587901,102.91718415247426,105.03301207926165
2000-11-23,100.5668603872997,99.91007394044773,101.44729301406387,100.6784319687058,95.41302866302735,99.77344429042793,85.80863331988766,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.00073806005243,95.82327176676115,100.0,105.4598389587901,102.91718415247426,105.03301207926165
2000-11-24,100.29187287842818,99.99000199960008,101.49499699836467,100.20495494790384,95.41302866302735,99.77344429042793,85.67875143292515,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.04574543842097,96.29764439926987,100.0,105.4598389587901,102.91718415247426,105.03301207926165
2000-11-27,99.68297196592694,99.93005595523583,101.81938409161005,100.20495494790384,95.41302866302735,99.73119724273967,85.9521557703211,100.0,93.72968253668645,100.02483854942871,100.0,100.0,95.95573068168392,95.77583450351028,100.0,105.4598389587901,102.91718415247426,104.43716518035399
2000-11-28,99.8597496502015,99.91007394044775,101.15152831139896,100.20495494790384,95.41302866302735,99.66078549659258,86.30206587674974,100.0,93.72968253668645,100.02483854942871,100.0,100.0,95.91072330331541,95.53864818725593,100.0,106.18966483393744,102.91718415247426,103.58938301546522
2000-11-29,99.8597496502015,99.91007394044775,101.74305771672877,100.20495494790384,95.41302866302735,99.71711489351024,86.42127254012628,100.0,93.72968253668645,100.02483854942871,100.0,100.0,95.95573068168392,95.2540246077507,100.0,106.18966483393744,102.91718415247426,103.58938301546522
2000-11-30,99.8597496502015,99.93005595523583,101.74305771672877,100.20495494790384,95.41302866302735,99.7734442904279,86.89631998970142,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.00073806005244,95.34889913425243,100.0,106.18966483393744,102.91718415247426,102.02492631404502
2000-12-01,99.8597496502015,99.970019984812,101.74305771672877,100.20495494790384,95.41302866302735,99.88610308426327,85.98299530512497,100.0,93.72968253668645,100.02483854942871,100.0,100.0,96.09075281678949,95.2540246077507,100.0,106.18966483393744,102.91718415247426,101.47018273879654
2000-12-04,99.8597496502015,99.91007394044773,101.62823436559543,100.20495494790384,95.41302866302735,99.88610308426327,87.5700452115708,100.0,93.60087399449219,100.02483854942871,100.0,100.0,96.09075281678949,95.44377366075418,100.0,105.45223660592399,102.91718415247426,101.62982117771696
2000-12-05,99.8597496502015,99.93005595523582,101.70478326635099,100.20495494790384,95.41302866302735,99.81569133811617,87.02382960475592,100.0,93.4219732414446,100.02483854942871,100.0,100.0,96.27078233026356,95.63352271375767,100.0,105.45223660592399,102.91718415247426,101.62982117771696
2000-12-06,99.8597496502015,99.96002897741795,101.44643072630099,100.20495494790384,95.41302866302735,99.87202073503384,88.07415299201884,100.0,94.5240018802177,100.02483854942871,100.0,100.0,96.22577495189503,94.77965197524198,100.0,105.45223660592399,102.91718415247426,101.62982117771696
2000-12-07,99.8597496502015,99.96002897741795,101.50384240186764,100.20495494790384,95.13299963259549,99.90018543349268,87.47337513132018,100.0,93.87995916924642,100.02483854942871,100.0,100.0,96.27078233026356,94.58990292223848,100.0,105.45223660592399,102.91718415247426,101.62982117771696
2000-12-08,99.8597496502015,100.03995703657033,101.13066651068432,100.20495494790384,95.13299963259549,99.90018543349268,86.97579109861911,100.0,93.54362575351698,100.02483854942871,100.0,100.0,96.22577495189503,94.58990292223848,100.0,105.45223660592399,102.91718415247426,101.62982117771696
2000-12-11,99.8597496502015,99.95003797002391,101.36031321295098,100.20495494790384,95.10005504077996,99.88610308426327,86.84531614367963,100.0,93.40766118120082,100.02483854942871,100.0,100.0,96.22577495189503,94.58990292223848,100.0,105.45223660592399,102.91718415247426,101.62982117771696
2000-12-12,99.8597496502015,99.95003797002391,101.01584315955098,100.20495494790384,95.26477799985751,99.88610308426327,87.08788094627168,100.0,92.52746947620675,100.02483854942871,100.0,100.0,96.22577495189503,94.58990292223848,100.0,105.45223660592399,102.91718415247426,101.62982117771696
2000-12-13,99.8597496502015,99.95003797002391,101.01584315955098,100.20495494790384,95.39106560181699,99.94243248118093,86.7753341223939,100.0,92.27700842194015,100.02483854942871,100.0,100.0,96.22577495189503,94.58990292223848,100.0,105.45223660592399,103.08115205075222,101.95136008259283
2000-12-14,99.43032930377763,99.95003797002391,101.01584315955098,100.20495494790384,95.49539014256612,100.3860264819076,87.69933403055629,100.0,92.96398731364285,100.02483854942871,100.0,100.0,96.22577495189503,94.58990292223848,100.0,105.45223660592399,102.561920372872,100.62599240151911
2000-12-15,99.33273377049949,100.01997502178224,101.01584315955098,100.20495494790384,95.66560386694627,100.55853525996798,87.3624714196216,100.0,93.05701570522758,100.02483854942871,100.0,100.0,96.22577495189503,94.58990292223848,100.0,105.45223660592399,103.60038372863248,101.0573250787916
2000-12-18,99.84023054354584,99.95003797002391,101.45297662947941,100.20495494790384,95.94563289737813,100.51628821227972,87.40220697408043,100.0,93.05701570522758,100.02483854942871,100.0,100.0,96.27078233026356,94.58990292223848,100.0,105.45223660592399,103.60038372863248,101.0573250787916
2000-12-19,99.89878786351275,99.94004696262988,101.45297662947941,100.20495494790384,96.13231891766604,100.31561473576053,87.63468962106353,100.0,93.05701570522758,100.02483854942871,100.0,100.0,96.40580446536912,94.78003338037361,100.0,105.45223660592399,103.49034614633972,101.34231251334126
2000-12-20,99.58648215702267,99.96002897741796,101.45297662947941,100.20495494790384,95.97857748919365,100.3015323865311,87.5374264728359,100.0,93.05701570522758,100.02483854942871,100.0,100.0,96.31578970863207,94.97016383850877,100.0,105.45223660592399,103.62789312420567,101.3306007009625
2000-12-21,99.91830697016839,99.94004696262988,100.45966326514134,100.20495494790384,95.81385453011609,100.22760005307666,88.31968313449586,100.0,93.04991753469325,100.02483854942871,100.0,100.0,96.31578970863207,94.87509860944118,100.0,105.45223660592399,103.62789312420567,101.02218964165536
2000-12-22,99.52792483705579,100.01997502178224,100.61396437028125,100.20495494790384,95.79738223420833,100.26984710076492,88.24258429748616,100.0,93.87330531667696,100.01655903295247,100.0,100.0,96.45081184373764,94.87509860944118,100.0,105.45223660592399,103.82020363636617,101.16663532765996
2000-12-25,99.52792483705579,100.01997502178224,100.61396437028125,100.20495494790384,95.79738223420833,100.26984710076492,88.2301298699692,100.0,93.87330531667696,100.0248385494287,100.0,100.0,96.40580446536912,95.16029429664391,100.0,105.45223660592399,103.82020363636617,101.16663532765996
2000-12-26,99.58648215702267,99.96002897741796,100.61396437028125,100.20495494790384,95.64913157103852,99.9142677827221,88.65002199768357,100.0,94.49084615316474,100.0248385494287,100.0,100.0,96.49581922210615,96.11094658731966,100.0,105.45223660592399,103.82020363636617,101.16663532765996
2000-12-27,99.64503947698957,99.91007394044775,100.61396437028125,100.20495494790384,95.6985484587618,99.47771495661014,88.49760352759516,100.0,94.17142847911934,100.0248385494287,100.0,100.0,96.31578970863207,94.97016383850875,100.0,105.45223660592399,103.82020363636617,102.33796399840527
2000-12-28,100.09397893006906,99.96002897741796,100.61396437028125,100.20495494790384,95.91268830556263,99.78752663965737,88.87598089691969,100.0,93.8307162934709,100.01655903295246,100.0,100.0,96.31578970863207,95.06522906757631,100.0,105.45223660592399,103.82020363636617,102.19646120596624
2000-12-29,100.09397893006906,100.06993005875246,100.61396437028125,100.20495494790384,95.68207616285403,99.78752663965737,88.7164456111073,100.0,93.66036020064669,100.02483854942868,100.0,100.0,96.36079708700058,94.87509860944115,100.0,105.45223660592399,103.82020363636617,100.89542164215182
2001-01-01,100.09397893006906,99.96002897741796,100.61396437028125,100.20495494790384,95.73698381587988,99.78752663965737,88.87598089691969,100.0,93.83781446400525,100.01655903295244,100.0,100.0,96.45081184373763,95.06522906757631,100.0,105.45223660592399,102.85353507364395,100.84039277842554
2001-01-02,100.48436106318164,99.94004696262988,100.61396437028125,100.20495494790384,95.28125029576529,99.78752663965737,89.08889230066184,100.0,93.89459982828,100.01655903295244,100.0,100.0,96.36079708700058,95.16029429664388,100.0,105.45223660592399,102.85353507364395,101.34351381820876
2001-01-03,101.08945336950615,99.91007394044775,100.61396437028125,100.20495494790384,95.28125029576529,99.78752663965737,88.1506587610515,100.0,93.70294922385274,100.02483854942867,100.0,100.0,96.31578970863205,93.21145710075857,100.0,105.45223660592399,106.41639920482011,103.48177823728744
2001-01-04,100.50388016983725,99.91007394044775,100.61396437028125,100.20495494790384,95.28125029576529,99.81561107987258,89.304175976312,100.0,94.23531201392841,100.01655903295243,100.0,100.0,96.31578970863205,93.40158755889372,100.0,105.45223660592399,106.41639920482011,103.48177823728744
2001-01-05,99.89878786351272,99.91007394044775,100.61396437028125,100.20495494790384,95.28125029576529,99.9139066206258,89.65527221869462,100.0,94.41986444782131,100.01655903295243,100.0,100.0,96.31578970863205,93.40158755889372,100.0,105.45223660592399,106.41639920482011,103.48177823728744
2001-01-08,100.11349803672465,99.91007394044775,100.61396437028125,100.20495494790384,95.28125029576529,99.80156885976497,89.10253286413277,100.0,93.4616114256851,100.01655903295243,100.0,100.0,96.36079708700056,93.40158755889372,100.0,105.45223660592399,107.46609442491565,104.10365421670453
2001-01-09,100.46484195652599,99.8801158972872,100.61396437028125,100.20495494790384,95.25389263804858,99.78752663965737,88.98273313277925,100.0,91.79354135011465,100.02483854942865,100.0,100.0,96.54082660047465,93.40158755889372,100.0,105.45223660592399,107.46609442491565,104.10365421670453
2001-01-10,100.46484195652599,99.91007394044776,100.61396437028125,100.20495494790384,95.31955101656871,99.78752663965737,88.31968313449583,100.0,91.79354135011465,100.02483854942865,100.0,100.0,96.49581922210612,93.40158755889372,100.0,105.45223660592399,107.46609442491565,104.10365421670453
2001-01-11,99.76215411692331,99.88011589728721,100.61396437028125,100.20495494790384,95.31955101656871,99.80156885976497,89.31069972405896,100.0,91.79354135011465,100.03311806590487,100.0,100.0,96.49581922210612,93.40158755889372,100.0,105.45223660592399,107.46609442491565,104.10365421670453
2001-01-12,100.2110935700028,99.9400319836083,100.61396437028125,100.20495494790384,95.1940372091959,99.68572054387724,88.95604507381434,100.0,91.79354135011465,100.02483854942864,100.0,100.0,96.63084135721166,93.40158755889372,100.0,105.45223660592399,107.46609442491565,104.10365421670453
2001-01-15,100.2110935700028,99.9400319836083,100.61396437028125,100.20495494790384,95.22677994155401,99.71731553911935,88.4513442253893,100.0,91.79354135011465,100.03311806590486,100.0,100.0,96.67584873558017,93.40158755889372,100.0,105.45223660592399,107.43767176042877,104.10365421670453
2001-01-16,99.99638339679088,99.9400319836083,100.61396437028125,100.20495494790384,95.28680828421058,99.75944219944215,88.4513442253893,100.0,91.79354135011465,100.03311806590486,100.0,100.0,96.7658634923172,93.40158755889372,100.0,105.45223660592399,107.43767176042877,104.10365421670453
2001-01-17,99.937826076824,99.9400319836083,100.61396437028125,100.20495494790384,95.4123220915834,99.75944219944215,87.99230961119311,100.0,91.79354135011465,100.03311806590486,100.0,100.0,96.94589300579129,93.40158755889372,100.0,105.45223660592399,107.43767176042877,104.10365421670453
2001-01-18,99.8207114368902,99.9400319836083,100.61396437028125,100.20495494790384,95.40686496952374,99.74539997933455,88.5835983842598,100.0,91.79354135011465,100.03311806590486,100.0,100.0,96.94589300579129,93.40158755889372,100.0,105.45223660592399,107.55151300202922,103.89109956405467
2001-01-19,99.8207114368902,99.9400319836083,100.61396437028125,100.20495494790384,95.69609243868717,99.68572054387724,87.66730835979837,100.0,91.79354135011465,100.03311806590486,100.0,100.0,96.99090038415981,93.40158755889372,100.0,105.45223660592399,107.55151300202922,103.89109956405467
2001-01-22,99.8207114368902,99.9400319836083,100.61396437028125,100.02557709165339,96.21997615641722,99.64359388355442,88.18861511157934,100.0,91.79354135011465,100.00827951647614,100.0,100.7938007938008,97.03590776252834,93.40158755889372,100.0,105.45223660592399,107.55151300202922,103.89109956405467
2001-01-23,99.8207114368902,99.9400319836083,100.57461208148874,99.2407989705577,96.31274723143191,99.53125612269359,88.07355992404179,100.0,91.79354135011465,100.00827951647614,100.0,100.52920052920052,97.08091514089686,93.40158755889372,100.0,105.45223660592399,108.0078440038941,104.81205577510909
2001-01-24,99.8207114368902,99.9400319836083,101.93226604483074,99.2407989705577,96.14903356964129,99.5031716824784,87.82269216977177,100.0,91.79354135011465,100.00827951647614,100.0,100.52920052920052,97.03590776252834,95.25295698523453,100.0,105.45223660592399,108.0078440038941,104.81205577510909
2001-01-25,99.8207114368902,99.9400319836083,101.6568000232831,99.2407989705577,96.30183298731255,99.517213902586,87.80964467427782,100.0,91.79354135011465,100.00827951647614,100.0,99.99999999999999,96.81087087068575,93.95699838679596,100.0,105.45223660592399,108.0078440038941,104.23379886591682
2001-01-26,99.8207114368902,99.9400319836083,101.68631423987749,99.2407989705577,96.40551830644662,99.517213902586,87.46032763582619,100.0,91.79354135011465,100.00827951647614,100.0,99.99999999999999,96.85587824905427,93.03131367362556,100.0,105.45223660592399,107.80703260733972,104.05433982513301
2001-01-29,99.8207114368902,99.9400319836083,101.45020050712236,99.2407989705577,96.59106045647601,99.517213902586,87.11338286928255,100.0,91.79354135011465,100.00827951647614,100.0,99.99999999999999,96.81087087068575,93.21645061625966,100.0,105.45223660592399,107.80703260733972,105.20686566483343
2001-01-30,99.8207114368902,99.9400319836083,101.51906701250927,98.95198536262906,97.10402993008667,99.517213902586,87.60207088232863,100.0,91.79354135011465,100.00827951647614,100.0,99.99999999999999,96.9008856274228,93.40158755889375,100.0,105.45223660592399,107.80703260733972,104.74824811616371
2001-01-31,99.8207114368902,99.9400319836083,101.6568000232831,99.06306751952468,97.1422297845045,99.517213902586,88.20166260707329,100.0,91.79354135011465,100.01655903295239,100.0,100.10395010395008,96.94589300579132,93.95699838679599,100.0,105.45223660592399,107.80703260733972,104.74824811616371
2001-02-01,99.8207114368902,99.9400319836083,100.64347858687564,99.10750038228294,97.00580173301229,99.517213902586,88.03026596172096,100.0,91.79354135011465,100.02483854942861,100.0,99.05499905499903,96.99090038415984,94.1884195650886,100.0,105.45223660592399,107.80703260733972,105.89082507242159
2001-02-02,99.8207114368902,99.9400319836083,100.79104966984761,99.15193324504119,96.71111714178913,99.517213902586,87.88792964724152,100.0,91.35331861158532,100.02483854942861,100.0,98.95104895104892,96.99090038415984,94.46612497903972,100.0,105.45223660592399,107.80703260733972,105.89082507242159
