Date,BRLUSDCR Curncy,ARSUSDCR Curncy,MXNUSDCR Curncy,COPUSDCR Curncy,CLPUSDCR Curncy,PENUSDCR Curncy,TRYUSDCR Curncy,RUBUSDCR Curncy,ZARUSDCR Curncy,CNYUSDCR Curncy,KRWUSDCR Curncy,IDRUSDCR Curncy,INRUSDCR Curncy,PHPUSDCR Curncy,THBUSDCR Curncy,CZKEURCR Curncy,HUFEURCR Curncy,PLNEURCR Curncy
2015-03-12,265.5693006013697,759.6268123418859,132.37116808342122,140.39032664220824,115.28962865665677,161.6214785885443,422.6304992945984,123.06906755104177,120.89119469774288,114.49626278410943,120.83610612947737,162.92485783977554,160.5486690935968,171.37324350638536,128.50854734116854,131.6430193596245,177.53499025565412,190.01498320474704
2015-03-13,258.9124999834388,759.9544096179274,131.99167179143436,138.2294371255736,114.14608100484813,161.76966085665424,414.6813530737671,121.22372596626406,118.9318724502412,114.58752796160157,120.62198987130468,162.77838278711937,159.4497878817319,171.1500147904941,128.10596409010654,131.7017613869721,176.72605908914701,189.75534644378774
2015-03-16,259.2585624628201,760.6435198985013,132.58063802171847,137.35871809128207,114.00962965584284,161.83963581659503,417.2168258549954,121.34920817281056,119.863319085395,114.54729678131932,120.28408471409182,162.24968268829832,159.88697820525275,170.7163888469879,127.99679244278217,131.94575926254967,178.0836296759142,190.75702146150252
2015-03-17,259.86059458621554,761.123594646856,132.59257385593844,138.83957677234147,113.62317362315282,161.76799478617946,418.7388716817747,122.84529307690542,120.00929919047397,114.78747320249508,120.58176082894387,163.2626363371156,160.17758118500484,170.24299508485433,128.14047707805057,131.99954948263326,177.80147731718066,190.1526447790473
2015-03-18,262.32211633369855,761.4608411864964,132.8896259420219,140.44373602828193,113.57758575826776,162.06867150480466,418.98462711012365,127.1862370401007,120.17886143155975,115.17106633115847,120.48513593280623,163.28676882754277,160.2837831916989,169.49171634378985,128.08947568933803,131.5643730089608,177.58853548057058,189.9351088400908
2015-03-19,255.95083051020367,761.9463615588625,133.6849003002139,140.4246463453689,114.02274397313856,161.79190779769985,420.0502699985405,125.97226370921828,120.47597725039931,115.80759438030013,121.85452125559728,164.8406415576759,160.77917030991935,169.6071997382768,128.80124205791628,130.95646584660855,177.7766075515583,190.85402464024983
2015-03-20,260.9133558653748,762.2460619540045,135.8391207637669,143.55212057168907,115.311277688383,162.63582149524925,426.0110756158075,127.67706011657208,123.62805911382726,115.66222199043766,121.23482481567956,163.96224945358236,160.9572848861686,169.271328186372,128.7614036237613,130.98957498929536,178.1721341799084,190.5974530354963
2015-03-23,269.2250823753241,763.0048188995636,136.7970702664932,144.20899343127144,116.92423463387117,163.11858991635344,431.05015648564057,128.84712105777797,124.74949947632383,115.49841030961245,122.15313730134561,165.23516195497606,161.50229643980393,169.37574319784196,129.54793106414704,131.27075996648304,177.781121281262,191.69694259683638
2015-03-24,268.7279819072388,763.7498184791997,137.21103029172443,147.08934493179353,117.35721526839595,163.5253071204912,428.9770055296998,131.1743500583371,125.98923241579412,115.6802887704718,123.24129529996955,166.7745246433966,161.6178327932747,169.84130093660067,129.76268992384612,131.1739569891847,180.3342992124869,192.19647290672367
2015-03-25,263.6740388220627,765.3594302921912,136.5804862548198,145.3868164354868,117.79092447610384,163.04871296055822,424.514326949584,131.90745719180268,125.43681849297738,115.55959522962505,123.68306282122138,165.76264015554764,161.43505104363712,169.54823366238102,129.52294243192645,131.36814550934193,180.71088587698227,192.5872803229593
2015-03-26,265.3365166135163,764.4397885951437,135.3446136188659,144.21713001743106,117.43184197872152,162.89866861368236,421.21385830346867,132.27203214795412,124.12328396997145,115.60504156290685,122.9177710854698,165.38209521947581,160.61924818504104,169.22284279174005,129.6418432598285,130.79664869451915,180.29703881630536,192.82257613757864
2015-03-27,259.9520123162206,764.9820581019421,134.28351005218568,144.47948276347674,117.22305372082324,162.3457292243462,420.8311576694181,131.00227476390708,123.5159723621185,115.54590545300123,123.41311466780962,164.81414163939033,161.30332245596188,169.52149323261432,129.41858416867734,130.81431984985343,180.00373489006856,192.17240241534307
2015-03-30,261.7271061518833,765.1328159035149,134.24509405595458,143.51133332568358,116.50530505359175,162.17275190740568,421.43228955519163,131.82971694379978,122.57564662312403,115.70338444804125,123.2395094312666,164.73097618978522,160.68277889218447,169.44097809243766,129.55315409793087,130.74645096205847,180.70221243559084,192.80634884001867
