,Carry_BRLUSD Curncy,Carry_PENUSD Curncy,Carry_MXNUSD Curncy,Carry_COPUSD Curncy,Carry_CLPUSD Curncy,Carry_CNYUSD Curncy,Carry_KRWUSD Curncy,Carry_IDRUSD Curncy,Carry_INRUSD Curncy,Carry_PHPUSD Curncy,Carry_THBUSD Curncy,Carry_TRYUSD Curncy,Carry_RUBUSD Curncy,Carry_ZARUSD Curncy,Carry_CZKEUR Curncy,Carry_HUFEUR Curncy,Carry_PLNEUR Curncy
2000-05-03,6.898443943194499,8.588650176246333,6.453633741347476,3.2480853028201166,5.3688003521520855,3.4570000000000003,-0.0031666666666663786,-4.298306224643699,3.4656666666666656,1.5628333333333329,0.05008333333333323,-10.519554781853213,-9.222093415611726,0.7033666666666674,1.0813437247213558,1.287082415787938,11.973214768736026
2000-05-10,6.3590127592159735,8.781424424519777,9.11576148452731,2.5005497073045975,5.124919429280915,3.8135624999999993,-0.3135208333333326,-4.771666613053494,3.416645833333333,1.940729166666666,0.05147916666666686,-12.804081103874404,-9.431585514196318,0.6917208333333327,-2.358429719919038,1.627837558503524,11.256269864142162
2000-05-17,6.021209146945658,8.801648530555415,7.797532034929325,1.1962288231019942,4.872056330249862,3.980750000000001,-0.23758333333333148,-4.722511985573174,3.5650833333333356,2.9416666666666687,-8.333333333145065e-05,-13.957264245707018,-9.484001651250384,0.7402583333333345,0.9126245116175806,4.63614819264239,-1.1585896378592668
2000-05-24,6.543656859738964,8.842100927237105,6.39220763017603,-0.11081250294320555,4.633989266506565,4.492312500000001,-0.1247708333333328,-4.174658668065067,4.407895833333334,4.729479166666669,-0.06727083333333256,-16.22681272152259,-9.533807909117265,0.7175458333333329,2.6462728744256965,3.8514512457749435,22.379232422986224
2000-05-31,6.40137182842517,8.895792477389817,5.491942852355927,-1.0847199775963183,4.294536195954889,4.897312500000002,-0.023520833333332512,-3.830960198335742,5.344145833333334,7.413229166666666,-0.07727083333333318,-16.048144099300217,-9.613487029897527,0.6059458333333336,-5.277546010020114,1.3492273887923665,8.978430487791853
2000-06-07,6.61757976784447,8.937074066300697,5.763417909840254,-1.7482706309397216,3.962972779846506,4.969187500000001,0.0633541666666675,-3.440314702701397,6.711020833333335,9.76010416666667,0.7308541666666671,-17.442358332309933,-9.740454579748992,0.5064708333333328,0.5927858030180515,-1.0084660341636977,13.649180174148132
2000-06-14,6.112583242608609,9.257019548023484,5.89057655390796,-2.237479140228227,3.5552145351145503,4.902312500000002,-0.12168749999999975,-3.477389942945161,6.499812500000002,10.1358125,0.6400625,-21.449329442295184,-9.654521400515389,0.3943874999999992,-1.2971962867916087,1.8216435592167401,12.229802146438516
2000-06-21,6.000499556089848,9.386171928036804,4.080840488113384,-2.290712924121374,3.2074051737504794,4.665125,-0.08512500000000013,-3.1776757960381015,5.668874999999998,10.374875000000001,0.6441249999999998,-18.992009042572143,-9.899970817981327,0.4069749999999997,-1.2632924968942039,2.010896813304636,10.585388862687493
2000-06-28,5.197973589929831,9.543114139215684,6.017706429910123,-1.9394087774855073,2.905206296541132,4.4251249999999995,-0.07887499999999961,-2.94194069717518,4.572625000000001,9.591125000000002,0.6578749999999998,-18.470755836444773,-9.877725029176451,0.4463749999999982,-3.8618794838073693,0.856074904399956,7.732348865877457
2000-07-05,5.08175606733509,9.51020833951656,5.6726134355573095,-1.9679917758431031,2.572741001276704,4.121999999999999,-0.030749999999999875,-2.659766836217678,3.413249999999999,10.459249999999995,-0.19525000000000045,-13.745493553251942,-9.943658637621763,0.4985249999999983,-1.64159538202024,-3.5932791250375127,5.466063021340049
2000-07-12,4.58663860272758,9.721441733219354,6.251500363785972,-1.8960688642737125,2.3732824573042546,3.886374999999999,-0.16829166666666728,-2.7068244687214693,3.112041666666664,12.812458333333328,-0.25354166666666755,-19.61995473818776,-9.963367996862468,0.5187416666666645,0.48216632780531504,-1.1247070000084693,9.828118309251497
2000-07-19,4.869737639136598,9.679880901236542,5.589162569804356,-1.767873951109842,2.291097738083642,3.5516875000000003,-0.1979791666666661,-2.2856494350499745,3.4923541666666678,12.362770833333334,-0.23822916666666644,-19.37466713529721,-9.95616396346418,0.43955416666666625,1.1998058941987948,0.38219041671789106,11.573911035227045
2000-07-26,5.1745442725268065,9.619878261657261,4.9573091877653175,-1.2046734912713555,2.188664618701525,3.3429374999999992,-0.20172916666666793,-2.007024356424092,4.096104166666665,11.681520833333334,-0.23197916666666785,-20.812300313425226,-9.884087403021367,0.4111541666666656,1.2773223480649725,-1.090386644577064,29.487749352523807
2000-08-02,4.585479166666668,8.8499125,7.304098413233811,0.16467116666666615,2.368395833333333,3.444812500000001,-0.25985416666666666,-2.2321179562731275,4.557979166666666,10.280895833333334,-0.2151041666666671,-19.859811125985583,-10.080282962508255,0.4021791666666663,-1.9310920850949949,-3.851623638537645,0.28096938436581315
2000-08-09,5.141445833333331,7.815812500000001,8.980253631242105,0.11512783333333318,2.3957291666666656,3.4548125,-0.43177083333333394,-2.6378932485554896,5.059895833333332,7.859729166666665,-0.1702708333333339,-23.096563026533225,-9.90323753149368,0.4673208333333324,4.416464216206431,-0.7600803843794093,16.23473583421635
2000-08-16,4.923409166666668,5.4433425,7.884142357898291,0.24164450000000032,1.8231758333333323,3.3880925,-0.47849083333333264,-2.74664676992572,5.3931758333333315,6.835509166666667,-0.04949083333333406,-25.56160193250463,-10.039907638383461,0.521475833333334,-2.9056207178705353,2.4979306609618597,11.280155189110342
2000-08-23,4.785175833333333,5.716442499999999,4.596262874339071,0.42684008333333245,1.5415091666666663,3.2580924999999996,-0.5059908333333343,-2.853065778970365,4.680675833333331,5.863009166666664,-0.0644908333333338,-26.228405591430025,-10.041906595093863,0.566575833333332,-1.6215817794607204,0.4323684671261249,12.210745800648183
2000-08-30,4.740500833333335,5.092142500000002,7.7638371915366795,0.6500850833333363,1.289634166666668,2.8699675000000004,-0.5203658333333319,-2.831709014452388,4.598800833333333,3.7186341666666656,-0.18386583333333176,-27.701958790349003,-9.95498656732573,0.6027008333333334,2.322769448900378,2.2322571019001076,15.236654848617981
2000-09-06,4.269700833333336,4.995367500000002,8.790207555678073,0.9138300833333348,0.9846341666666665,2.6649675000000004,-0.867865833333332,-2.8275678429291795,4.316300833333332,2.9136341666666685,-0.20386583333333214,-28.245284069882203,-9.97988497613812,0.645725833333334,1.4602552571885616,1.9072372049383877,12.993303204979245
2000-09-13,4.075030000000002,6.548055,9.782791292535906,1.019734,1.1666550000000009,2.478405000000001,-1.082594999999999,-3.2311496404899054,3.8854050000000013,4.469655,-0.33934499999999973,-27.778469605955745,-9.94176269290753,0.6943049999999993,-0.6492518691195912,3.849826145490913,15.455429905624275
2000-09-20,4.1702299999999966,6.043455,8.677611262219562,1.4192992500000001,1.4741549999999992,2.412155,-1.0225950000000004,-3.315220941598407,4.750405000000001,6.427155,-0.26684499999999994,-29.314808613647802,-9.975624484766643,0.7009799999999997,-1.1443639782089818,-0.7199017420650058,9.619269433725709
2000-09-27,4.371054999999998,6.277679999999999,7.813863480591975,1.5317817499999997,1.7766549999999997,2.549655,-1.0275949999999994,-3.414689918851954,5.767904999999998,8.014654999999998,-0.16184499999999952,-31.29827154182915,-9.960872930695041,0.7068549999999993,-1.4776707694938749,1.0503963035383077,12.960474229775798
2000-10-04,4.396305,6.597305,8.345588853220574,1.6185417500000008,2.216655,2.672154999999999,-0.877594999999999,-3.390933183534084,5.790405,10.152154999999999,-0.24559499999999984,-32.251539343750615,-9.905427470660088,0.642905000000002,-2.124733400106591,14.625089662229968,29.818351382705387
2000-10-11,3.6117416666666657,7.092675000000001,8.961047925695853,1.4453286666666683,2.463208333333334,2.8051250000000008,-0.962791666666667,-3.852284946000109,5.36404166666667,10.045208333333337,-0.3952916666666658,-32.55827832337922,-9.8957580094999,0.6023166666666677,0.026019024544135516,3.733912696072386,14.33694817250564
2000-10-18,3.3113041666666643,7.841087500000002,6.848628201855189,0.6622209166666677,2.7835208333333346,2.9191875,-1.074979166666667,-3.8166768150873414,5.576854166666668,9.955520833333336,-0.5312291666666665,-31.58822200368826,-9.900962997581509,0.5764541666666672,1.0117970794043778,1.419696433126219,11.848192838821662
2000-10-25,2.896879166666667,7.863187500000002,6.038528394482091,0.1302059166666661,2.9485208333333337,3.069187500000001,-1.079979166666667,-3.675011370706352,5.864354166666667,13.59302083333333,-0.5562291666666669,-26.379087310363815,-9.93833899977995,0.6440791666666668,-1.8875179617328959,0.9677632553025811,13.840438863197349
2000-11-01,2.649604166666666,8.135937500000004,8.896388518327502,-0.31826183333333313,3.111020833333335,3.2691874999999997,-0.9749791666666656,-3.5977679730297,6.724354166666665,18.63302083333334,-0.5999791666666652,-23.015152967891105,-9.889341600418467,0.7343291666666696,-0.8186036123353418,2.0872766951743587,13.91703353628422
2000-11-08,2.4757083333333325,8.471100000000002,9.335992202339774,-0.6047829166666664,3.3530416666666674,3.713875,-1.2797083333333326,-3.8747854343703327,7.323458333333333,30.029041666666668,-0.2992083333333331,-28.126810024751936,-9.932426430204993,0.8381583333333331,-3.1491272344579797,0.015728188657751496,13.351743104777894
2000-11-15,2.609150833333334,8.7892425,6.94316436740842,-0.4863529166666672,3.492884166666667,3.9974675,-1.2523658333333318,-3.5771781340172684,7.100800833333336,33.451384166666664,-0.21936583333333326,-25.19078935501594,-9.907756324681921,0.8405758333333319,-2.9257809626957987,1.1622944552223262,14.397662315033369
2000-11-22,2.572575833333334,9.013067499999998,6.440840710375798,-0.46248816666666775,3.4385091666666665,3.9468425000000003,-1.271740833333333,-3.252122909863732,6.136425833333335,32.492009166666655,0.1662591666666668,-31.216945870279357,-10.002843309696136,0.7857008333333332,-1.6516796211760696,0.22073531288608061,13.655104870222615
2000-11-29,2.437568333333335,8.956535,9.429783248730553,-0.44901791666666774,3.2083516666666685,3.8754349999999995,-1.4093983333333333,-2.8877533241109434,5.6287683333333325,28.329351666666668,0.5536016666666668,-26.314045707885548,-10.038813509963534,0.7250433333333327,-4.878495390781909,4.11516281355108,17.9952648416071
2000-12-06,2.3778683333333337,9.136384999999999,8.353080494245004,-0.28990266666666514,2.8339766666666684,3.57981,-1.4137733333333322,-2.6529336016567386,5.249393333333331,17.142476666666663,0.559226666666667,-20.470920630007384,-9.901901287004739,0.6810183333333331,-2.0194207934283703,-1.9064852511015835,12.586125728998912
2000-12-13,1.7505299999999995,9.23283,10.333109707237025,-0.2312484999999996,2.3180300000000016,3.47653,-1.6989700000000003,-2.8908519332676046,4.848030000000001,15.11053,0.5232800000000004,-24.165838424258702,-10.105844175219666,0.67628,-1.379219134001495,-10.237961585186126,-1.4016199522618429
2000-12-20,1.6117299999999994,9.160355000000001,4.604372752150314,0.26925675000000204,1.897405000000002,3.7646550000000016,-1.719594999999999,-2.5863400332753943,4.564905,13.882404999999999,0.5176550000000011,-17.991881418576572,-9.98624171729807,0.6662300000000003,-2.466808700344356,1.1360848241165704,14.345279707765805
2000-12-27,1.5073374999999993,9.2173125,12.63216544044426,0.7749189999999996,1.4475625,4.0385625,-1.5269375,-2.3376361487694868,4.162562500000001,14.020062499999996,0.5303125000000006,-14.261872859011838,-9.991964556014008,0.6784375000000002,-1.781955156194435,3.069562663470307,17.2088567419203
2001-01-03,1.3495925,9.1402425,10.988692903459988,1.0913790000000014,1.1895925000000007,4.308092500000001,-1.452407499999999,-2.264286665428919,3.587092500000002,15.384592499999997,0.398592500000001,-14.795536666593968,-9.953484165220013,0.7177675000000001,-0.7334020939134801,-0.29159650425854833,12.194403533872869
2001-01-10,1.0331216666666672,9.156179999999999,5.346408091921315,1.6205259166666666,1.0619050000000019,4.571655,-1.2610116666666664,-1.7584426544004426,3.5434049999999986,15.207988333333336,0.30998833333333387,-0.9511305356711741,-9.545330258178755,0.24547166666666828,-1.465061435240117,-9.180105155282309,4.773388196102337
2001-01-17,1.0559216666666662,8.970880000000001,9.749879082083387,1.896075916666666,1.036904999999999,4.391655,-1.231011666666667,-1.6789080282749322,3.0384049999999987,15.200488333333336,0.0749883333333326,-0.9548556148103238,-9.408730085178165,0.44937166666666817,-3.891660697277782,-2.3624561528628734,9.529921772428821
2001-01-24,1.0757591666666664,8.530967500000001,10.261300833333333,2.569071166666666,1.0472174999999992,4.346967499999999,-1.2756991666666673,-1.3964012873626073,2.8712174999999993,14.513300833333332,0.14155083333333343,-3.938318766859217,-9.313948326408052,0.6374341666666679,-0.1038353533826919,6.076256767329708,15.755927054558864
2001-01-31,1.1023916666666647,8.16395,10.203333333333333,3.184018666666666,1.141749999999999,4.178999999999999,-1.2711666666666674,-0.9071012139311649,2.7507499999999996,12.747833333333332,0.397333333333333,-2.593098596961685,-9.183351528100895,0.8532916666666668,-2.531997083496745,0.23219385582081212,11.252507863915165
2001-02-07,1.0704916666666662,7.798375,10.157916666666667,3.574181166666668,1.2279999999999995,4.072749999999999,-1.2099166666666672,-0.6886367368060851,3.157000000000001,11.64408333333333,0.9735833333333338,-5.781466003909053,-8.944103979375809,1.1050166666666659,2.020327771298952,6.14611044132965,18.542285460404
2001-02-14,0.7527583333333338,7.986150000000001,10.136416666666667,3.9633678333333346,1.3549999999999993,4.02975,-1.116333333333333,0.04803994202742662,3.9005000000000005,10.359666666666667,1.1371666666666664,2.3069119578978614,-8.612533742216568,0.6062083333333329,-3.834702964980688,1.2804530690811555,11.107524410383075
2001-02-21,0.7752958333333337,5.210537499999999,9.943604166666667,3.6012853333333323,1.5746874999999982,3.674437499999998,-1.1541458333333334,0.3154984479693465,3.8126874999999982,8.564354166666662,0.9606041666666654,10.484350617375881,-8.327623432148116,0.7307708333333329,-0.8218633854047888,-0.08155868199830607,11.740229063358477
2001-02-28,0.7975708333333331,5.433837499999999,9.833604166666666,3.4032403333333328,1.5246874999999986,3.4319375,-1.2216458333333333,0.31754424279815535,3.4726874999999997,7.846854166666664,0.743104166666666,4.80444307299962,-8.256703615926133,0.8078208333333315,-1.189634555595567,1.4837288765893408,13.294267735792008
2001-03-07,0.8234083333333322,2.6346000000000003,9.70454166666667,3.398335333333332,1.5268749999999993,3.212874999999999,-1.301958333333333,0.3216618267856394,3.0098749999999987,6.716541666666664,0.5577916666666666,4.103529044134435,-8.10513737771931,0.8905083333333335,-0.6898948746509783,1.7665331249691718,14.104538844372616
2001-03-14,0.6736124999999995,2.464912500000001,9.4216875,3.1116894999999993,1.0854374999999996,3.3139374999999993,-1.2518125,0.9070439685071721,2.9274374999999977,6.396187499999997,0.5491874999999997,-1.870274682145101,-7.520682917212051,0.4014624999999994,0.46831747390935313,4.257889472009841,16.12665627390073
2001-03-21,0.9728125000000032,5.4531875,9.1916875,2.794864499999999,0.497937500000001,3.4514375,-1.0943124999999985,1.2791728800577564,2.8874374999999985,6.1761875,0.582937500000001,1.5185808905628817,-7.44985069737324,0.47381250000000097,1.0505545565184027,13.436633903399569,22.952547252202283
2001-03-28,1.2233625000000012,2.495987500000001,9.0991875,2.2269894999999984,0.15043750000000092,3.5314375,-0.9018124999999995,1.4264152557071377,3.427437500000001,5.851187500000001,1.1591875,10.035656812408844,-7.392826492895132,0.5840625000000002,3.4727211079577893,5.86838760000869,17.941131159658276
2001-04-04,1.822037500000001,2.5324374999999995,8.9879375,1.644364249999998,0.02293750000000143,3.5489374999999996,-0.7243125000000001,1.1442536170150355,3.9424374999999996,8.143687499999999,1.6479374999999998,12.42055686134017,-7.331541202687941,0.6756374999999988,-3.3945829266614034,-4.035204643383411,9.271718459943278
2001-04-11,2.2936166666666686,-0.40705000000000047,8.956958333333333,1.965643416666666,0.6608749999999991,3.891875,-0.3897916666666661,1.0007437111087882,4.966875,9.37770833333333,2.221208333333334,5.118246586088837,-6.813208634905788,0.2930166666666664,0.6813527240485392,5.320131408479256,17.44143998759253
2001-04-18,2.743591666666667,-0.3918000000000008,8.82320833333333,2.1609034166666645,1.3158749999999992,4.038124999999999,-0.10479166666666588,1.0345166674275332,5.766875000000001,11.030208333333334,2.798708333333333,25.75881401186324,-6.7967708020564395,0.41689166666666677,-1.4782430276033047,-0.7099185309596641,9.589446726685601
2001-04-25,3.592966666666669,2.8991249999999997,8.676333333333334,2.2518309166666675,1.9289999999999994,4.2375,0.00833333333333415,0.9874302017483862,5.727499999999999,12.595833333333333,2.809333333333333,10.272552937948198,-6.595960438312687,0.531316666666666,-1.938205897490725,2.572161964362484,13.615687944931732
2001-05-02,4.66326666666667,6.74385,8.809458333333334,2.3734061666666673,2.462125,4.2368749999999995,0.16895833333333382,1.161442872703057,5.883125000000003,10.886458333333334,2.9499583333333335,29.161291666666656,-6.62049882579211,0.6933666666666671,-1.1313656236003726,3.603545235106719,14.437987436599675
2001-05-09,4.6391333333333336,10.250525,8.719416666666667,2.5685175833333322,2.75975,4.10325,0.24316666666666722,1.8588905249443095,5.907249999999999,10.832666666666666,2.7841666666666662,25.607583333333327,-6.105858505552709,0.23088333333333294,-2.277076225127442,2.277370880897503,12.95306678597656
2001-05-16,5.418658333333334,10.908775,8.779416666666666,2.613125083333333,2.923499999999998,3.8720000000000003,0.22691666666666693,2.2896182988295295,5.588499999999999,10.208916666666665,2.6666666666666665,22.109666666666662,-5.9874485818331,0.399908333333332,-0.14052794026358262,2.745625194991999,12.843773870195948
2001-05-23,5.643783333333335,11.298499999999997,8.635041666666666,3.1386175833333336,3.2153749999999994,3.5238749999999994,0.34879166666666633,2.5724611996992137,5.735374999999998,9.043291666666665,3.0612416666666658,19.350708333333333,-5.766203860812958,0.5404333333333331,-2.26476108707088,0.7384147167383032,10.759876890517292
2001-05-30,5.438733333333334,10.569075,7.821291666666669,3.2840273333333334,3.275375,3.4076250000000003,0.3787916666666672,2.7400983073538305,5.607875000000001,8.678291666666665,3.3239416666666672,14.793208333333329,-5.797525396001834,0.6207583333333335,-1.0498754033913014,0.6488165982923705,10.647538399044329
2001-06-06,5.677333333333334,10.369824999999999,7.293166666666667,3.145252333333333,3.2672500000000007,3.305749999999999,0.3956666666666664,3.0673702068256676,5.54475,7.902666666666666,3.791391666666666,12.870083333333337,-5.569117995678685,0.7582083333333323,-2.521662379036097,1.5123969465224123,11.534839481189005
2001-06-13,5.34365,10.776175,6.730624999999998,3.0832037500000005,3.306124999999999,3.277124999999999,0.5211249999999991,3.874838263280095,5.755125,6.987625,4.216174999999999,15.605125000000003,-5.131886650257908,0.24909999999999793,0.6392845816043387,4.867235965632052,15.125028906963383
2001-06-20,5.374449999999998,10.147225,6.0218750000000005,3.27878375,3.011125,3.309625,0.5736249999999998,4.269554241390589,5.510124999999999,6.817625,4.160299999999999,16.140125,-5.048177743360912,0.32592499999999636,1.6923708145162093,3.843844782361302,13.711207131754838
2001-06-27,5.722050000000001,10.0257,5.851875,3.6161812500000003,2.4986249999999997,3.309625,0.8236249999999997,4.364056669519662,5.335124999999998,6.822625,4.149425,14.720125000000001,-4.978948958915605,0.22354999999999736,1.6083687328505964,4.162322688959304,14.240060963053718
2001-07-04,5.966999999999997,9.659349999999998,5.584375,5.007971249999999,2.021125,3.2946249999999995,0.8811249999999996,4.505595866298434,4.907624999999999,7.160125000000001,4.221925,14.917624999999996,-4.880258285372427,0.10870000000000046,2.91272473759412,4.616627352833765,14.367916938014751
2001-07-11,6.309191666666665,8.515175,5.299958333333333,5.7261056666666645,1.3556249999999999,3.344125,0.9097083333333329,4.933536743264892,4.518625,7.635708333333335,4.241758333333332,20.88829166666667,-4.320584172617761,-0.5404583333333337,1.6447816237248603,3.7787963139778515,13.746133796031973
2001-07-18,8.815966666666663,8.291950000000002,5.664958333333334,5.617223166666665,0.8331250000000007,3.2916250000000016,0.8697083333333337,5.031335954910303,4.223624999999999,7.718208333333335,5.415183333333333,22.54579166666666,-4.290051115758112,-0.664608333333333,2.9057968836411474,3.3555115424086637,13.925446499675703
2001-07-25,9.787116666666666,8.180650000000002,5.7287083333333335,5.996475666666666,0.6431250000000008,3.235375000000001,0.709708333333333,5.207876019307682,4.128625000000001,8.653208333333334,6.553608333333336,39.29329166666666,-4.316614320206627,-0.7039833333333343,0.7569598249618271,3.3031293176723056,13.227790820744916
2001-08-01,10.96114166666667,7.887725000000002,5.536208333333334,5.271255916666666,0.698125000000001,3.1916250000000006,0.7022083333333342,5.317362358081006,4.1686250000000005,9.410708333333334,7.697033333333334,44.045791666666666,-4.26909251701493,-0.8156833333333329,2.295641418865073,4.43378552175905,14.395883876364119
2001-08-08,12.135720833333334,7.8050625,5.3171041666666685,5.336374833333334,1.1804375000000003,3.3176874999999995,0.7336041666666664,5.746806619321135,4.5049375000000005,9.711604166666666,8.875604166666665,49.28427083333333,-3.723070677671503,-1.4480541666666673,0.9539424218011208,6.808844677117916,16.68597037022341
2001-08-15,11.475020833333334,7.6302875,4.675229166666668,5.015907083333331,1.6335625000000003,3.3070624999999993,0.7367291666666671,5.864733509282908,4.3555625000000004,9.589729166666666,7.717029166666666,52.18989583333333,-3.7894857852279085,-1.543729166666668,-0.365137932612861,4.450701312315271,14.121905866604617
2001-08-22,11.895595833333335,7.472462500000001,4.335229166666667,4.360362083333333,1.9935625,3.319562499999999,0.5792291666666665,5.99362377515981,3.9930625000000006,8.294729166666665,6.357679166666667,40.98989583333334,-3.688721759706892,-1.537029166666669,2.4204397480451414,4.487754842052889,13.76997826353638
2001-08-29,12.173895833333335,7.3267125,4.1033541666666675,3.793287083333332,2.2829374999999996,3.2389374999999996,0.48860416666666634,6.175865652931237,3.7374374999999986,7.079104166666666,4.895504166666666,41.03677083333335,-3.6293215793478106,-1.449079166666669,2.271041180679031,0.6351999789474829,9.61249868045188
2001-09-05,11.892158333333331,6.8946499999999995,4.064916666666667,3.4459945833333316,2.5044999999999993,3.1705000000000005,0.35516666666666685,6.349756516268182,3.5939999999999994,7.063166666666665,3.2938166666666664,37.82583333333335,-3.5238221970908645,-1.4327666666666676,1.3211417099644764,2.0089375515828083,10.824025912007766
2001-09-12,11.608974999999996,6.492224999999999,4.497375,3.2079537499999997,2.665875,3.1968750000000004,0.26812500000000083,6.7026539759222885,3.8793749999999996,7.345624999999998,3.0062000000000006,37.92587500000001,-3.1758172097867687,-1.9380000000000008,2.66978465351192,3.3495792092116394,12.596807951438974
2001-09-19,11.5627125,6.0503125,4.518312500000001,3.1851190000000007,2.926812499999999,3.2053124999999993,0.32906250000000054,6.8059270110061725,3.950312500000001,7.5790625,3.354262499999999,34.77681249999999,-3.0576204348341296,-1.8814375000000008,1.2355179132049203,3.165287802557337,11.96985587776839
